,Date,DL,Tons,Direct,Earned
0,04/07/2021 11:58 PM,138.69%,14.09,298.4,413.87
1,04/08/2021 5:27 AM,0.00%,0.0,0.0,0.0
2,04/08/2021 5:42 AM,0.00%,0.0,0.2,0.0
3,04/08/2021 5:58 AM,0.00%,0.0,0.6,0.0
4,04/08/2021 6:12 AM,3.78%,0.0,4.5,0.17
5,04/08/2021 6:28 AM,4.13%,0.0,10.2,0.42
6,04/08/2021 6:43 AM,4.08%,0.0,16.4,0.67
7,04/08/2021 6:58 AM,3.81%,0.0,24.2,0.92
8,04/08/2021 7:12 AM,3.85%,0.0,30.4,1.17
9,04/08/2021 7:27 AM,3.87%,0.0,36.7,1.42
10,04/08/2021 7:42 AM,3.88%,0.0,43.1,1.67
11,04/08/2021 7:58 AM,3.89%,0.0,49.3,1.92
12,04/08/2021 8:13 AM,3.89%,0.0,55.7,2.17
13,04/08/2021 8:43 AM,3.89%,0.0,68.7,2.67
14,04/08/2021 8:58 AM,3.88%,0.0,75.2,2.92
15,04/08/2021 9:14 AM,58.93%,1.54,82.1,48.41
16,04/08/2021 9:27 AM,55.14%,1.54,88.2,48.65
17,04/08/2021 9:43 AM,51.62%,1.54,94.7,48.9
18,04/08/2021 9:58 AM,48.56%,1.54,101.2,49.15
19,04/08/2021 10:13 AM,45.89%,1.54,107.6,49.4
20,04/08/2021 10:28 AM,43.59%,1.54,113.9,49.65
21,04/08/2021 10:59 AM,39.56%,1.54,126.8,50.16
22,04/08/2021 11:12 AM,38.09%,1.54,132.3,50.4
23,04/08/2021 11:27 AM,36.73%,1.54,137.9,50.65
24,04/08/2021 11:42 AM,35.48%,1.54,143.5,50.9
25,04/08/2021 11:59 AM,34.16%,1.54,149.7,51.16
26,04/08/2021 12:15 PM,33.55%,1.54,152.7,51.23
27,04/08/2021 12:28 PM,33.27%,1.54,154.0,51.23
28,04/08/2021 12:57 PM,46.82%,2.4,164.2,76.89
29,04/08/2021 1:12 PM,45.25%,2.4,170.5,77.14
30,04/08/2021 1:27 PM,69.70%,3.96,176.7,123.18
31,04/08/2021 1:43 PM,67.52%,3.96,182.8,123.43
32,04/08/2021 1:57 PM,65.42%,3.96,189.1,123.68
33,04/08/2021 2:12 PM,63.51%,3.96,195.1,123.93
34,04/08/2021 2:27 PM,61.68%,3.96,201.3,124.18
35,04/08/2021 2:42 PM,59.93%,3.96,207.3,124.26
36,04/08/2021 3:08 PM,123.63%,8.72,213.5,263.96
37,04/08/2021 3:13 PM,123.63%,8.72,213.5,263.96
38,04/08/2021 3:27 PM,170.71%,12.79,224.6,383.47
39,04/08/2021 3:42 PM,166.45%,12.79,230.4,383.47
40,04/08/2021 3:57 PM,162.40%,12.79,236.1,383.47
41,04/08/2021 4:12 PM,158.62%,12.79,241.8,383.47
42,04/08/2021 4:27 PM,164.49%,13.6,247.5,407.12
43,04/08/2021 4:43 PM,171.10%,14.37,251.1,429.68
44,04/08/2021 4:57 PM,169.95%,14.37,252.8,429.68
45,04/08/2021 5:12 PM,169.00%,14.37,254.3,429.68
46,04/08/2021 5:27 PM,168.15%,14.37,255.5,429.68
47,04/08/2021 5:43 PM,167.06%,14.37,257.2,429.68
48,04/08/2021 5:57 PM,165.93%,14.37,259.0,429.68
49,04/08/2021 6:13 PM,164.82%,14.37,260.7,429.68
50,04/08/2021 6:28 PM,163.72%,14.37,262.5,429.68
51,04/08/2021 6:42 PM,162.63%,14.37,264.2,429.68
52,04/08/2021 6:57 PM,161.56%,14.37,266.0,429.68
53,04/08/2021 7:13 PM,160.44%,14.37,267.8,429.68
54,04/08/2021 7:27 PM,159.56%,14.37,269.3,429.68
55,04/08/2021 7:42 PM,158.68%,14.37,270.8,429.68
56,04/08/2021 7:57 PM,157.80%,14.37,272.3,429.68
57,04/08/2021 8:57 PM,154.40%,14.37,278.3,429.68
58,04/08/2021 9:13 PM,153.57%,14.37,279.8,429.68
59,04/08/2021 9:28 PM,152.75%,14.37,281.3,429.68
60,04/08/2021 9:43 PM,151.94%,14.37,282.8,429.68
61,04/08/2021 9:58 PM,151.14%,14.37,284.3,429.68
62,04/08/2021 10:13 PM,150.52%,14.37,285.5,429.68
63,04/08/2021 10:27 PM,150.08%,14.37,286.3,429.68
64,04/08/2021 10:44 PM,149.52%,14.37,287.4,429.68
65,04/08/2021 10:57 PM,148.87%,14.37,288.6,429.68
66,04/08/2021 11:12 PM,148.23%,14.37,289.9,429.68
67,04/08/2021 11:28 PM,147.51%,14.37,291.3,429.68
68,04/08/2021 11:42 PM,146.84%,14.37,292.6,429.68
69,04/08/2021 11:57 PM,146.21%,14.37,293.9,429.68
