,Date,DL,Tons,Direct,Earned,EVA
0,07/13/2021 11:53 PM,28.00%,5.57,310.0,85.0,0
1,07/14/2021 5:38 AM,0.00%,0.0,21.0,0.0,0
2,07/14/2021 5:53 AM,0.00%,0.0,27.0,0.0,0
3,07/14/2021 6:09 AM,0.00%,0.0,33.0,0.0,0
4,07/14/2021 6:23 AM,0.00%,0.01,41.0,0.0,0
5,07/14/2021 6:38 AM,1.00%,0.02,48.0,0.0,0
6,07/14/2021 6:53 AM,1.00%,0.02,54.0,0.0,0
7,07/14/2021 7:08 AM,97.00%,3.64,61.0,59.0,0
8,07/14/2021 7:23 AM,87.00%,3.64,67.0,59.0,0
9,07/14/2021 7:38 AM,80.00%,3.64,74.0,59.0,0
10,07/14/2021 7:54 AM,73.00%,3.64,80.0,59.0,0
11,07/14/2021 8:08 AM,68.00%,3.64,87.0,59.0,0
12,07/14/2021 8:24 AM,63.00%,3.64,94.0,59.0,0
13,07/14/2021 8:38 AM,60.00%,3.73,100.0,60.0,0
14,07/14/2021 8:53 AM,67.00%,4.46,106.0,71.0,0
15,07/14/2021 9:09 AM,63.00%,4.46,113.0,71.0,0
16,07/14/2021 9:23 AM,61.00%,4.53,119.0,73.0,0
17,07/14/2021 9:54 AM,55.00%,4.53,132.0,73.0,0
18,07/14/2021 10:09 AM,53.00%,4.53,138.0,73.0,0
19,07/14/2021 10:39 AM,48.00%,4.53,151.0,73.0,0
20,07/14/2021 10:54 AM,46.00%,4.53,157.0,73.0,0
21,07/14/2021 11:09 AM,45.00%,4.53,160.0,73.0,0
22,07/14/2021 11:24 AM,44.00%,4.53,163.0,73.0,0
23,07/14/2021 11:40 AM,43.00%,4.53,169.0,73.0,0
24,07/14/2021 11:53 AM,41.00%,4.53,175.0,73.0,0
25,07/14/2021 12:08 PM,40.00%,4.53,182.0,73.0,0
26,07/14/2021 12:23 PM,38.00%,4.53,189.0,73.0,0
27,07/14/2021 12:38 PM,37.00%,4.53,195.0,73.0,0
28,07/14/2021 12:53 PM,36.00%,4.53,202.0,73.0,0
29,07/14/2021 1:24 PM,60.00%,8.45,217.0,130.0,0
30,07/14/2021 1:39 PM,58.00%,8.45,223.0,130.0,0
31,07/14/2021 1:54 PM,57.00%,8.45,229.0,130.0,0
32,07/14/2021 2:08 PM,56.00%,8.48,234.0,130.0,0
33,07/14/2021 2:24 PM,54.00%,8.48,240.0,130.0,0
34,07/14/2021 2:40 PM,53.00%,8.48,245.0,130.0,0
35,07/14/2021 2:54 PM,52.00%,8.48,249.0,130.0,0
36,07/14/2021 3:09 PM,52.00%,8.48,253.0,130.0,0
37,07/14/2021 3:24 PM,63.00%,10.51,257.0,163.0,0
38,07/14/2021 3:39 PM,62.00%,10.51,261.0,163.0,0
39,07/14/2021 3:54 PM,62.00%,10.51,263.0,163.0,0
40,07/14/2021 4:24 PM,60.00%,10.51,269.0,163.0,0
41,07/14/2021 4:38 PM,60.00%,10.51,272.0,163.0,0
42,07/14/2021 4:53 PM,63.00%,11.18,275.0,174.0,0
43,07/14/2021 5:08 PM,67.00%,11.89,278.0,185.0,0
44,07/14/2021 5:24 PM,75.00%,13.67,281.0,212.0,0
45,07/14/2021 5:39 PM,75.00%,13.67,284.0,212.0,0
46,07/14/2021 5:54 PM,74.00%,13.67,287.0,212.0,0
47,07/14/2021 6:09 PM,73.00%,13.67,290.0,212.0,0
48,07/14/2021 6:24 PM,77.00%,14.48,293.0,225.0,0
49,07/14/2021 6:39 PM,76.00%,14.48,296.0,225.0,0
50,07/14/2021 6:53 PM,75.00%,14.48,299.0,225.0,0
51,07/14/2021 7:08 PM,75.00%,14.48,302.0,225.0,0
52,07/14/2021 7:23 PM,74.00%,14.48,305.0,225.0,0
53,07/14/2021 7:38 PM,73.00%,14.48,308.0,225.0,0
54,07/14/2021 8:09 PM,72.00%,14.48,313.0,225.0,0
55,07/14/2021 8:24 PM,79.00%,16.28,316.0,249.0,0
56,07/14/2021 8:39 PM,78.00%,16.28,318.0,249.0,0
57,07/14/2021 8:54 PM,78.00%,16.28,321.0,249.0,0
58,07/14/2021 9:09 PM,77.00%,16.28,323.0,249.0,0
59,07/14/2021 9:24 PM,76.00%,16.28,326.0,249.0,0
60,07/14/2021 9:38 PM,76.00%,16.28,328.0,249.0,0
61,07/14/2021 9:53 PM,76.00%,16.28,329.0,249.0,0
62,07/14/2021 10:09 PM,75.00%,16.28,331.0,249.0,0
63,07/14/2021 10:24 PM,75.00%,16.28,333.0,249.0,0
64,07/14/2021 10:39 PM,74.00%,16.28,336.0,249.0,0
65,07/14/2021 10:54 PM,74.00%,16.28,339.0,249.0,0
66,07/14/2021 11:09 PM,78.00%,17.52,342.0,268.0,0
67,07/14/2021 11:24 PM,78.00%,17.52,345.0,268.0,0
68,07/14/2021 11:39 PM,77.00%,17.52,347.0,268.0,0
69,07/14/2021 11:53 PM,76.59%,17.52,350.0,268.0,0
