,Date,DL,Tons,Direct,Earned
0,04/10/2021 11:57 PM,236.37%,7.65,95.0,224.53
1,04/12/2021 5:27 AM,0.00%,0.0,0.0,0.0
2,04/12/2021 5:42 AM,0.00%,0.0,0.2,0.0
3,04/12/2021 5:57 AM,0.00%,0.0,0.8,0.0
4,04/12/2021 6:12 AM,0.00%,0.0,5.5,0.0
5,04/12/2021 6:27 AM,817.30%,3.29,11.7,95.38
6,04/12/2021 6:42 AM,524.92%,3.29,18.2,95.38
7,04/12/2021 6:57 AM,386.62%,3.29,24.7,95.38
8,04/12/2021 7:12 AM,305.02%,3.29,31.3,95.38
9,04/12/2021 7:27 AM,438.38%,5.74,38.1,167.2
10,04/12/2021 7:42 AM,371.96%,5.74,45.0,167.2
11,04/12/2021 7:57 AM,322.53%,5.74,51.8,167.2
12,04/12/2021 8:12 AM,285.76%,5.74,58.5,167.2
13,04/12/2021 8:27 AM,270.70%,6.56,65.3,176.66
14,04/12/2021 8:42 AM,245.90%,6.56,71.8,176.66
15,04/12/2021 8:58 AM,225.01%,6.56,78.5,176.66
16,04/12/2021 9:13 AM,207.20%,6.56,85.3,176.66
17,04/12/2021 9:27 AM,191.48%,6.56,92.3,176.66
18,04/12/2021 9:42 AM,179.80%,6.56,98.3,176.66
19,04/12/2021 9:57 AM,167.65%,6.56,105.4,176.66
20,04/12/2021 10:12 AM,156.97%,6.56,112.5,176.66
21,04/12/2021 10:27 AM,147.47%,6.56,119.8,176.66
22,04/12/2021 10:42 AM,139.11%,6.56,127.0,176.66
23,04/12/2021 10:58 AM,131.13%,6.56,134.7,176.66
24,04/12/2021 11:12 AM,124.96%,6.56,141.4,176.66
25,04/12/2021 11:28 AM,119.35%,6.56,148.0,176.66
26,04/12/2021 11:42 AM,111.18%,6.56,158.9,176.66
27,04/12/2021 11:57 AM,119.49%,7.3,165.1,197.26
28,04/12/2021 12:12 PM,152.42%,9.48,167.9,255.96
29,04/12/2021 12:27 PM,150.33%,9.48,170.3,255.96
30,04/12/2021 12:42 PM,145.69%,9.48,175.7,255.96
31,04/12/2021 12:57 PM,140.30%,9.48,182.4,255.96
32,04/12/2021 1:13 PM,135.50%,9.48,188.9,255.96
33,04/12/2021 1:27 PM,139.14%,10.83,195.2,271.53
34,04/12/2021 1:42 PM,134.60%,10.83,201.7,271.53
35,04/12/2021 1:57 PM,130.85%,10.86,208.4,272.71
36,04/12/2021 2:13 PM,131.74%,11.14,214.9,283.14
37,04/12/2021 2:27 PM,139.79%,12.16,223.9,313.0
38,04/12/2021 2:42 PM,158.17%,14.1,233.9,369.97
39,04/12/2021 2:57 PM,168.43%,15.01,239.5,403.35
40,04/12/2021 3:12 PM,177.70%,15.85,244.5,434.44
41,04/12/2021 3:27 PM,173.67%,15.85,250.2,434.44
42,04/12/2021 3:42 PM,185.16%,17.2,256.0,473.96
43,04/12/2021 3:57 PM,180.92%,17.2,262.0,473.96
44,04/12/2021 4:12 PM,176.77%,17.2,268.1,473.96
45,04/12/2021 4:28 PM,188.30%,18.46,273.3,514.61
46,04/12/2021 4:42 PM,187.38%,18.46,274.6,514.61
47,04/12/2021 4:57 PM,187.02%,18.46,275.2,514.61
48,04/12/2021 5:12 PM,186.29%,18.46,276.2,514.61
49,04/12/2021 5:27 PM,185.45%,18.46,277.5,514.61
50,04/12/2021 5:42 PM,184.51%,18.46,278.9,514.61
51,04/12/2021 5:57 PM,183.53%,18.46,280.4,514.61
52,04/12/2021 6:13 PM,182.55%,18.46,281.9,514.61
53,04/12/2021 6:27 PM,181.69%,18.46,283.2,514.61
54,04/12/2021 6:42 PM,180.89%,18.46,284.5,514.61
55,04/12/2021 6:57 PM,180.10%,18.46,285.7,514.61
56,04/12/2021 7:12 PM,179.31%,18.46,287.0,514.61
57,04/12/2021 7:27 PM,178.54%,18.46,288.2,514.61
58,04/12/2021 7:42 PM,177.77%,18.46,289.5,514.61
59,04/12/2021 7:57 PM,177.00%,18.46,290.7,514.61
60,04/12/2021 8:12 PM,176.24%,18.46,292.0,514.61
61,04/12/2021 8:27 PM,175.49%,18.46,293.2,514.61
62,04/12/2021 8:42 PM,174.75%,18.46,294.5,514.61
63,04/12/2021 8:57 PM,174.01%,18.46,295.7,514.61
64,04/12/2021 9:12 PM,173.28%,18.46,297.0,514.61
65,04/12/2021 9:27 PM,172.55%,18.46,298.2,514.61
66,04/12/2021 9:42 PM,171.83%,18.46,299.5,514.61
67,04/12/2021 9:57 PM,171.12%,18.46,300.7,514.61
68,04/12/2021 10:12 PM,170.59%,18.46,301.7,514.61
69,04/12/2021 10:27 PM,170.16%,18.46,302.4,514.61
70,04/12/2021 10:42 PM,169.56%,18.46,303.5,514.61
71,04/12/2021 10:57 PM,168.96%,18.46,304.6,514.61
72,04/12/2021 11:12 PM,168.59%,18.46,305.2,514.61
73,04/12/2021 11:27 PM,168.22%,18.46,305.9,514.61
74,04/12/2021 11:42 PM,167.63%,18.46,307.0,514.61
75,04/12/2021 11:57 PM,166.95%,18.46,308.2,514.61
