,Date,DL,Tons,Direct,Earned
0,03/23/2021 3:44 PM,53.94%,8.46,235.7,127.15
1,03/24/2021 7:08 AM,18.76%,0.82,61.7,11.57
2,03/24/2021 7:14 AM,18.25%,0.83,64.2,11.71
3,03/24/2021 7:29 AM,16.63%,0.83,70.4,11.71
4,03/24/2021 7:44 AM,15.66%,0.85,76.7,12.0
5,03/24/2021 7:59 AM,14.48%,0.85,82.9,12.0
6,03/24/2021 8:14 AM,52.18%,3.28,89.2,46.54
7,03/24/2021 8:29 AM,48.76%,3.28,95.4,46.54
8,03/24/2021 8:45 AM,45.77%,3.28,101.7,46.54
9,03/24/2021 8:59 AM,43.12%,3.28,107.9,46.54
10,03/24/2021 9:14 AM,40.76%,3.28,114.2,46.54
11,03/24/2021 9:29 AM,38.64%,3.28,120.4,46.54
12,03/24/2021 9:45 AM,36.74%,3.28,126.7,46.54
13,03/24/2021 9:59 AM,35.15%,3.28,132.4,46.54
14,03/24/2021 10:14 AM,33.84%,3.28,137.5,46.54
15,03/24/2021 10:29 AM,32.57%,3.28,142.9,46.54
16,03/24/2021 10:59 AM,30.59%,3.28,152.1,46.54
17,03/24/2021 11:14 AM,30.04%,3.28,154.9,46.54
18,03/24/2021 11:29 AM,29.33%,3.28,158.6,46.54
19,03/24/2021 11:59 AM,51.92%,6.23,170.2,88.39
20,03/24/2021 12:14 PM,50.10%,6.23,176.4,88.39
21,03/24/2021 12:29 PM,48.51%,6.25,182.7,88.62
22,03/24/2021 12:44 PM,46.90%,6.25,188.9,88.62
23,03/24/2021 12:59 PM,45.52%,6.26,195.2,88.85
24,03/24/2021 1:14 PM,46.76%,6.64,201.4,94.18
25,03/24/2021 1:44 PM,44.14%,6.64,213.4,94.18
26,03/24/2021 1:59 PM,43.03%,6.64,218.9,94.18
27,03/24/2021 2:45 PM,40.25%,6.64,234.0,94.18
28,03/24/2021 2:59 PM,39.56%,6.64,238.1,94.18
29,03/24/2021 3:29 PM,38.20%,6.64,246.5,94.18
30,03/24/2021 3:44 PM,37.87%,6.64,248.7,94.18
31,03/24/2021 4:14 PM,35.10%,6.76,273.4,95.97
32,03/24/2021 4:29 PM,34.87%,6.76,275.2,95.97
33,03/24/2021 4:44 PM,34.65%,6.76,277.0,95.97
34,03/24/2021 4:59 PM,34.43%,6.76,278.7,95.97
35,03/24/2021 5:14 PM,34.22%,6.76,280.5,95.97
36,03/24/2021 5:29 PM,34.01%,6.76,282.2,95.97
37,03/24/2021 5:44 PM,33.80%,6.76,284.0,95.97
38,03/24/2021 5:59 PM,33.59%,6.76,285.7,95.97
39,03/24/2021 6:14 PM,33.38%,6.76,287.5,95.97
40,03/24/2021 6:44 PM,33.00%,6.76,290.8,95.97
41,03/24/2021 6:59 PM,32.83%,6.76,292.3,95.97
42,03/24/2021 7:14 PM,32.67%,6.76,293.8,95.97
43,03/24/2021 7:29 PM,32.50%,6.76,295.3,95.97
44,03/24/2021 7:44 PM,32.34%,6.76,296.8,95.97
45,03/24/2021 7:59 PM,32.17%,6.76,298.3,95.97
46,03/24/2021 8:14 PM,32.01%,6.76,299.8,95.97
47,03/24/2021 8:29 PM,31.87%,6.76,301.1,95.97
48,03/24/2021 8:44 PM,48.03%,10.23,302.4,145.22
49,03/24/2021 8:59 PM,60.49%,12.95,303.7,183.71
50,03/24/2021 9:14 PM,60.24%,12.95,305.0,183.71
51,03/24/2021 9:29 PM,59.98%,12.95,306.3,183.71
52,03/24/2021 9:45 PM,59.67%,12.95,307.9,183.71
53,03/24/2021 9:59 PM,59.43%,12.95,309.1,183.71
54,03/24/2021 10:14 PM,59.27%,12.95,310.0,183.71
55,03/24/2021 10:29 PM,59.09%,12.95,310.9,183.71
56,03/24/2021 10:59 PM,58.54%,12.95,313.8,183.71
57,03/24/2021 11:14 PM,58.27%,12.95,315.3,183.71
58,03/24/2021 11:29 PM,57.99%,12.95,316.8,183.71
59,03/24/2021 11:44 PM,57.72%,12.95,318.3,183.71
60,03/24/2021 11:59 PM,57.45%,12.95,319.8,183.71
