,Date,DL,Tons,Direct,Earned
0,05/08/2021 11:58 PM,34.77%,3.4,121.6,42.27
1,05/10/2021 5:27 AM,0.00%,0.0,10.7,0.0
2,05/10/2021 5:43 AM,0.00%,0.0,16.5,0.0
3,05/10/2021 5:58 AM,243.51%,4.99,22.6,54.91
4,05/10/2021 6:13 AM,192.31%,4.99,28.8,55.44
5,05/10/2021 6:28 AM,158.68%,4.99,35.6,56.41
6,05/10/2021 6:43 AM,135.73%,4.99,42.3,57.41
7,05/10/2021 6:58 AM,119.09%,4.99,49.1,58.41
8,05/10/2021 7:13 AM,106.26%,4.99,55.8,59.29
9,05/10/2021 7:28 AM,97.99%,5.12,62.6,61.29
10,05/10/2021 7:43 AM,134.21%,7.58,69.4,93.07
11,05/10/2021 7:58 AM,138.50%,8.68,76.4,105.75
12,05/10/2021 8:13 AM,127.47%,8.68,83.4,106.25
13,05/10/2021 8:28 AM,120.41%,8.79,89.6,107.92
14,05/10/2021 8:43 AM,113.98%,8.79,95.1,108.42
15,05/10/2021 8:58 AM,108.02%,8.79,100.6,108.69
16,05/10/2021 9:13 AM,102.65%,8.79,106.1,108.94
17,05/10/2021 9:28 AM,97.82%,8.79,111.6,109.19
18,05/10/2021 9:43 AM,102.20%,9.73,117.1,119.69
19,05/10/2021 9:58 AM,97.82%,9.73,122.6,119.94
20,05/10/2021 10:13 AM,104.58%,11.05,128.8,134.72
21,05/10/2021 10:29 AM,140.26%,14.94,135.6,190.14
22,05/10/2021 10:43 AM,134.30%,14.94,141.8,190.39
23,05/10/2021 10:58 AM,129.50%,14.94,147.2,190.64
24,05/10/2021 11:13 AM,127.38%,14.94,149.7,190.71
25,05/10/2021 11:28 AM,125.66%,14.94,151.8,190.71
26,05/10/2021 11:43 AM,121.70%,14.94,156.9,190.89
27,05/10/2021 11:58 AM,117.43%,14.94,162.8,191.14
28,05/10/2021 12:13 PM,113.32%,14.94,168.9,191.39
29,05/10/2021 12:29 PM,109.42%,14.94,175.2,191.64
30,05/10/2021 12:43 PM,105.79%,14.94,181.4,191.89
31,05/10/2021 12:59 PM,102.40%,14.94,187.7,192.14
32,05/10/2021 1:13 PM,99.22%,14.94,193.9,192.39
33,05/10/2021 1:28 PM,96.00%,14.94,200.2,192.39
34,05/10/2021 1:43 PM,93.00%,14.94,200.2,192.39
35,05/10/2021 1:58 PM,91.20%,14.94,211.8,193.14
36,05/10/2021 2:13 PM,88.81%,14.94,217.8,193.39
37,05/10/2021 2:29 PM,88.59%,15.36,224.0,198.46
38,05/10/2021 2:43 PM,93.27%,16.8,230.3,214.77
39,05/10/2021 2:59 PM,99.12%,18.81,236.6,234.5
40,05/10/2021 3:13 PM,99.17%,19.06,242.6,240.56
41,05/10/2021 3:28 PM,98.27%,19.31,248.6,244.28
42,05/10/2021 3:43 PM,108.73%,21.42,252.1,274.1
43,05/10/2021 3:58 PM,122.43%,23.91,252.8,309.55
44,05/10/2021 4:13 PM,127.05%,24.83,253.7,322.37
45,05/10/2021 4:28 PM,126.46%,24.83,254.9,322.37
46,05/10/2021 4:43 PM,125.61%,24.83,256.6,322.37
47,05/10/2021 4:58 PM,124.63%,24.83,258.7,322.37
48,05/10/2021 5:13 PM,123.68%,24.83,260.7,322.37
49,05/10/2021 5:28 PM,122.74%,24.83,262.7,322.37
50,05/10/2021 5:43 PM,121.81%,24.83,264.7,322.37
51,05/10/2021 5:58 PM,120.90%,24.83,266.7,322.37
52,05/10/2021 6:13 PM,120.00%,24.83,268.7,322.37
53,05/10/2021 6:28 PM,119.11%,24.83,270.7,322.37
54,05/10/2021 6:43 PM,118.23%,24.83,272.7,322.37
55,05/10/2021 6:58 PM,117.37%,24.83,274.7,322.37
56,05/10/2021 7:13 PM,116.53%,24.83,276.7,322.37
57,05/10/2021 7:28 PM,115.69%,24.83,278.7,322.37
58,05/10/2021 7:43 PM,114.86%,24.83,280.7,322.37
59,05/10/2021 7:58 PM,114.10%,24.83,282.6,322.5
60,05/10/2021 8:13 PM,113.39%,24.83,284.6,322.75
61,05/10/2021 8:28 PM,112.68%,24.83,286.6,323.0
62,05/10/2021 8:43 PM,111.99%,24.83,288.6,323.25
63,05/10/2021 8:58 PM,111.31%,24.83,290.6,323.5
64,05/10/2021 9:13 PM,110.63%,24.83,292.6,323.75
65,05/10/2021 9:28 PM,109.96%,24.83,294.6,324.0
66,05/10/2021 9:43 PM,109.37%,24.83,296.5,324.25
67,05/10/2021 9:58 PM,108.82%,24.83,298.2,324.5
68,05/10/2021 10:13 PM,108.20%,24.83,300.1,324.75
69,05/10/2021 10:28 PM,107.65%,24.83,301.8,324.87
70,05/10/2021 10:43 PM,107.38%,24.83,302.6,324.87
71,05/10/2021 10:58 PM,107.07%,24.83,303.4,324.87
72,05/10/2021 11:13 PM,106.46%,24.83,305.2,324.87
73,05/10/2021 11:28 PM,105.77%,24.83,307.2,324.87
74,05/10/2021 11:43 PM,105.08%,24.83,309.2,324.87
75,05/10/2021 11:58 PM,104.41%,24.83,311.2,324.87
