,Date,DL,Tons,Direct,Earned
0,03/23/2021 3:43 PM,8.82%,1.66,248.3,21.9
1,03/24/2021 7:07 AM,9.29%,0.33,53.0,4.92
2,03/24/2021 7:13 AM,8.81%,0.33,55.9,4.92
3,03/24/2021 7:28 AM,7.92%,0.33,62.1,4.92
4,03/24/2021 7:43 AM,13.55%,0.62,68.4,9.27
5,03/24/2021 7:58 AM,39.82%,1.99,74.6,29.72
6,03/24/2021 8:13 AM,36.74%,1.99,80.9,29.72
7,03/24/2021 8:28 AM,48.09%,2.79,86.7,41.67
8,03/24/2021 8:43 AM,45.66%,2.85,93.2,42.54
9,03/24/2021 8:58 AM,42.69%,2.85,99.7,42.54
10,03/24/2021 9:13 AM,40.10%,2.85,106.1,42.54
11,03/24/2021 9:28 AM,37.79%,2.85,112.6,42.54
12,03/24/2021 9:43 AM,35.72%,2.85,119.1,42.54
13,03/24/2021 9:58 AM,33.88%,2.85,125.6,42.54
14,03/24/2021 10:13 AM,54.27%,5.5,131.9,71.58
15,03/24/2021 10:28 AM,53.29%,5.64,138.1,73.62
16,03/24/2021 10:58 AM,49.42%,5.64,149.0,73.62
17,03/24/2021 11:13 AM,48.68%,5.64,151.2,73.62
18,03/24/2021 11:28 AM,48.17%,5.64,152.8,73.62
19,03/24/2021 11:58 AM,45.55%,5.74,164.6,74.97
20,03/24/2021 12:13 PM,123.76%,15.36,171.1,211.72
21,03/24/2021 12:28 PM,119.40%,15.36,177.3,211.72
22,03/24/2021 12:43 PM,115.18%,15.36,183.8,211.72
23,03/24/2021 12:58 PM,111.24%,15.36,190.3,211.72
24,03/24/2021 1:13 PM,107.76%,15.39,196.8,212.1
25,03/24/2021 1:43 PM,105.56%,16.01,209.7,221.35
26,03/24/2021 1:58 PM,101.63%,16.01,217.8,221.35
27,03/24/2021 2:43 PM,93.49%,16.01,236.8,221.35
28,03/24/2021 2:58 PM,91.00%,16.01,243.3,221.35
29,03/24/2021 3:28 PM,110.81%,20.6,261.5,289.78
30,03/24/2021 3:43 PM,217.76%,40.78,264.6,576.15
31,03/24/2021 4:13 PM,216.73%,40.78,265.8,576.15
32,03/24/2021 4:28 PM,215.97%,40.78,266.8,576.15
33,03/24/2021 4:43 PM,214.72%,40.78,268.3,576.15
34,03/24/2021 4:58 PM,213.33%,40.78,270.1,576.15
35,03/24/2021 5:13 PM,211.95%,40.78,271.8,576.15
36,03/24/2021 5:28 PM,210.60%,40.78,273.6,576.15
37,03/24/2021 5:43 PM,209.40%,40.78,275.1,576.15
38,03/24/2021 5:58 PM,208.27%,40.78,276.6,576.15
39,03/24/2021 6:13 PM,207.14%,40.78,278.2,576.15
40,03/24/2021 6:43 PM,204.93%,40.78,281.2,576.15
41,03/24/2021 6:58 PM,203.84%,40.78,282.7,576.15
42,03/24/2021 7:13 PM,202.76%,40.78,284.2,576.15
43,03/24/2021 7:28 PM,201.70%,40.78,285.7,576.15
44,03/24/2021 7:43 PM,200.65%,40.78,287.2,576.15
45,03/24/2021 7:58 PM,199.60%,40.78,288.7,576.15
46,03/24/2021 8:13 PM,198.57%,40.78,290.2,576.15
47,03/24/2021 8:28 PM,197.55%,40.78,291.7,576.15
48,03/24/2021 8:43 PM,196.54%,40.78,293.2,576.15
49,03/24/2021 8:58 PM,195.54%,40.78,294.7,576.15
50,03/24/2021 9:13 PM,194.55%,40.78,296.2,576.15
51,03/24/2021 9:28 PM,193.57%,40.78,297.7,576.15
52,03/24/2021 9:44 PM,192.60%,40.78,299.2,576.15
53,03/24/2021 9:58 PM,191.64%,40.78,300.7,576.15
54,03/24/2021 10:13 PM,190.69%,40.78,302.2,576.15
55,03/24/2021 10:28 PM,189.86%,40.78,303.5,576.15
56,03/24/2021 10:58 PM,189.00%,40.78,304.9,576.15
57,03/24/2021 11:13 PM,188.19%,40.78,306.2,576.15
58,03/24/2021 11:28 PM,187.28%,40.78,307.7,576.15
59,03/24/2021 11:43 PM,186.37%,40.78,309.2,576.15
60,03/24/2021 11:58 PM,185.47%,40.78,310.7,576.15
