,Date,DL,Tons,Direct,Earned
0,04/28/2021 11:58 PM,60.34%,14.15,340.7,205.54
1,04/29/2021 5:28 AM,0.00%,0.0,9.2,0.0
2,04/29/2021 5:43 AM,0.00%,0.0,14.2,0.0
3,04/29/2021 5:58 AM,0.00%,0.0,19.6,0.0
4,04/29/2021 6:13 AM,0.00%,0.0,25.1,0.0
5,04/29/2021 6:28 AM,0.00%,0.0,30.8,0.0
6,04/29/2021 6:43 AM,0.00%,0.0,36.5,0.0
7,04/29/2021 6:58 AM,0.00%,0.0,42.3,0.0
8,04/29/2021 7:13 AM,0.00%,0.0,48.2,0.0
9,04/29/2021 7:28 AM,0.00%,0.0,54.2,0.0
10,04/29/2021 7:43 AM,0.00%,0.0,60.7,0.0
11,04/29/2021 7:58 AM,1.08%,0.05,67.2,0.72
12,04/29/2021 8:13 AM,0.98%,0.05,73.7,0.72
13,04/29/2021 8:28 AM,0.90%,0.05,80.2,0.72
14,04/29/2021 8:43 AM,35.59%,2.07,86.7,30.85
15,04/29/2021 8:58 AM,33.11%,2.07,93.2,30.85
16,04/29/2021 9:13 AM,30.95%,2.07,99.7,30.85
17,04/29/2021 9:28 AM,29.06%,2.07,106.2,30.85
18,04/29/2021 9:43 AM,27.38%,2.07,112.7,30.85
19,04/29/2021 9:59 AM,25.94%,2.07,118.9,30.85
20,04/29/2021 10:14 AM,24.17%,2.07,127.7,30.85
21,04/29/2021 10:30 AM,23.04%,0.0,133.9,20.7
22,04/29/2021 10:43 AM,21.92%,2.07,140.7,30.85
23,04/29/2021 10:58 AM,20.92%,2.07,147.5,30.85
24,04/29/2021 11:13 AM,51.77%,5.36,149.8,77.55
25,04/29/2021 11:28 AM,51.43%,5.36,150.8,77.55
26,04/29/2021 11:43 AM,49.87%,5.36,155.5,77.55
27,04/29/2021 11:58 AM,48.02%,5.36,161.5,77.55
28,04/29/2021 12:13 PM,46.30%,5.36,167.5,77.55
29,04/29/2021 12:28 PM,44.74%,5.36,173.3,77.55
30,04/29/2021 12:43 PM,43.36%,5.36,178.9,77.55
31,04/29/2021 12:58 PM,42.08%,5.36,184.3,77.55
32,04/29/2021 1:13 PM,40.81%,5.36,190.1,77.55
33,04/29/2021 1:28 PM,39.61%,5.36,195.8,77.55
34,04/29/2021 1:43 PM,38.51%,5.36,201.4,77.55
35,04/29/2021 1:58 PM,37.49%,5.36,206.9,77.55
36,04/29/2021 2:13 PM,36.49%,5.36,212.6,77.55
37,04/29/2021 2:28 PM,35.53%,5.36,218.3,77.55
38,04/29/2021 2:43 PM,40.77%,6.29,224.1,91.38
39,04/29/2021 2:58 PM,39.80%,6.29,229.6,91.38
40,04/29/2021 3:13 PM,38.86%,6.29,235.1,91.38
41,04/29/2021 3:28 PM,38.71%,6.41,240.6,93.15
42,04/29/2021 3:43 PM,38.14%,6.41,244.2,93.15
43,04/29/2021 3:58 PM,37.98%,6.41,245.2,93.15
44,04/29/2021 4:13 PM,37.82%,6.41,246.3,93.15
45,04/29/2021 4:28 PM,37.64%,6.41,247.5,93.15
46,04/29/2021 4:43 PM,37.41%,6.41,249.5,93.33
47,04/29/2021 4:58 PM,37.15%,6.41,251.9,93.58
48,04/29/2021 5:13 PM,36.88%,6.41,254.4,93.83
49,04/29/2021 5:28 PM,36.62%,6.41,256.9,94.08
50,04/29/2021 5:44 PM,36.39%,6.41,259.2,94.33
51,04/29/2021 5:58 PM,36.17%,6.41,261.5,94.58
52,04/29/2021 6:13 PM,35.96%,6.41,263.7,94.83
53,04/29/2021 6:28 PM,35.75%,6.41,266.0,95.08
54,04/29/2021 6:43 PM,35.54%,6.41,268.2,95.33
55,04/29/2021 6:58 PM,35.34%,6.41,270.5,95.58
56,04/29/2021 7:13 PM,35.14%,6.41,272.7,95.83
57,04/29/2021 7:28 PM,34.94%,6.41,275.0,96.08
58,04/29/2021 7:43 PM,34.75%,6.41,277.2,96.33
59,04/29/2021 7:58 PM,34.56%,6.41,279.5,96.58
60,04/29/2021 8:13 PM,34.37%,6.41,281.7,96.83
61,04/29/2021 8:28 PM,34.19%,6.41,284.0,97.08
62,04/29/2021 8:43 PM,34.00%,6.41,286.2,97.33
63,04/29/2021 8:58 PM,33.83%,6.41,288.5,97.58
64,04/29/2021 9:13 PM,33.65%,6.41,290.7,97.83
65,04/29/2021 9:28 PM,33.48%,6.41,293.0,98.08
66,04/29/2021 9:43 PM,33.33%,6.41,295.1,98.33
67,04/29/2021 9:58 PM,33.19%,6.41,297.1,98.58
68,04/29/2021 10:13 PM,33.03%,6.41,299.2,98.83
69,04/29/2021 10:28 PM,32.88%,6.41,301.3,99.08
70,04/29/2021 10:43 PM,32.77%,6.41,302.6,99.15
71,04/29/2021 10:58 PM,32.66%,6.41,303.6,99.15
72,04/29/2021 11:13 PM,32.53%,6.41,305.3,99.33
73,04/29/2021 11:28 PM,32.39%,6.41,307.5,99.58
74,04/29/2021 11:43 PM,32.23%,6.41,309.7,99.83
75,04/29/2021 11:58 PM,32.08%,6.41,312.0,100.08
