,Date,DL,Tons,Direct,Earned
0,03/15/2021 11:55 PM,180.67%,21.74,318.2,574.89
1,03/16/2021 12:10 AM,2.67%,0.0,318.2,8.5
2,03/16/2021 12:25 AM,2.67%,0.0,318.2,8.5
3,03/16/2021 12:40 AM,2.67%,0.0,318.2,8.5
4,03/16/2021 12:55 AM,2.67%,0.0,318.2,8.5
5,03/16/2021 1:10 AM,2.67%,0.0,318.2,8.5
6,03/16/2021 1:25 AM,2.67%,0.0,318.2,8.5
7,03/16/2021 1:40 AM,2.67%,0.0,318.2,8.5
8,03/16/2021 1:55 AM,2.67%,0.0,318.2,8.5
9,03/16/2021 2:10 AM,2.67%,0.0,318.2,8.5
10,03/16/2021 2:25 AM,2.67%,0.0,318.2,8.5
11,03/16/2021 2:40 AM,2.67%,0.0,318.2,8.5
12,03/16/2021 2:55 AM,2.67%,0.0,318.2,8.5
13,03/16/2021 3:10 AM,2.67%,0.0,318.2,8.5
14,03/16/2021 3:25 AM,2.67%,0.0,318.2,8.5
15,03/16/2021 3:40 AM,2.67%,0.0,318.2,8.5
16,03/16/2021 3:55 AM,2.67%,0.0,318.2,8.5
17,03/16/2021 4:10 AM,2.67%,0.0,318.2,8.5
18,03/16/2021 4:25 AM,2.67%,0.0,318.2,8.5
19,03/16/2021 4:40 AM,2.67%,0.0,318.2,8.5
20,03/16/2021 4:55 AM,0.00%,0.0,309.7,0.0
21,03/16/2021 5:10 AM,2.67%,0.0,318.2,8.5
22,03/16/2021 5:25 AM,2.67%,0.0,318.2,8.5
23,03/16/2021 5:40 AM,0.00%,0.0,0.0,0.0
24,03/16/2021 5:55 AM,0.00%,0.0,0.8,0.0
25,03/16/2021 6:10 AM,0.00%,0.0,4.3,0.0
26,03/16/2021 6:25 AM,411.56%,1.33,9.5,39.26
27,03/16/2021 6:40 AM,380.40%,1.93,15.0,57.21
28,03/16/2021 6:55 AM,503.20%,3.52,20.7,104.01
29,03/16/2021 7:10 AM,394.63%,3.52,26.4,104.26
30,03/16/2021 7:25 AM,324.87%,3.52,32.2,104.51
31,03/16/2021 7:40 AM,310.69%,4.79,38.2,118.59
32,03/16/2021 7:55 AM,266.97%,4.79,44.4,118.59
33,03/16/2021 8:10 AM,234.04%,4.79,50.7,118.59
