,Date,DL,Tons,Direct,Earned
0,03/19/2021 11:44 PM,88.84%,15.28,244.1,216.87
1,3/20/2021 5:28,0.00%,0,8.9,0
2,3/20/2021 5:43,0.00%,0,10.4,0
3,3/20/2021 5:58,0.00%,0,11.9,0
4,3/20/2021 6:13,0.00%,0,13.4,0
5,3/20/2021 6:28,0.00%,0,14.9,0
6,3/20/2021 6:43,0.00%,0,16.4,0
7,3/20/2021 6:58,0.00%,0,17.9,0
8,3/20/2021 7:13,0.00%,0,19.4,0
9,3/20/2021 7:28,0.00%,0,20.9,0
10,3/20/2021 7:43,0.00%,0,22.4,0
11,3/20/2021 7:58,0.00%,0,23.9,0
12,3/20/2021 8:13,0.00%,0,25.4,0
13,3/20/2021 8:28,0.00%,0,27,0
14,3/20/2021 8:43,0.00%,0,27.8,0
15,3/20/2021 9:13,0.00%,0,29.3,0
16,3/20/2021 9:28,0.00%,0,30.1,0
17,3/20/2021 9:43,0.00%,0,30.8,0
18,3/20/2021 9:58,0.00%,0,31.4,0
19,3/20/2021 10:13,0.00%,0,31.5,0
20,3/20/2021 10:28,0.00%,0,31.7,0
21,3/20/2021 10:43,0.00%,0,32.1,0
22,3/20/2021 10:58,0.00%,0,32.6,0
23,3/20/2021 11:13,0.00%,0,32.8,0
24,3/20/2021 11:28,0.00%,0,32.8,0
25,3/20/2021 11:43,0.00%,0,32.8,0
26,3/20/2021 11:58,0.00%,0,32.8,0
27,3/20/2021 12:13,0.00%,0,32.8,0
28,3/20/2021 12:28,0.00%,0,32.8,0
29,3/20/2021 12:43,0.00%,0,32.8,0
30,3/20/2021 12:58,0.00%,0,32.8,0
31,3/20/2021 13:13,0.00%,0,32.8,0
32,3/20/2021 13:28,0.00%,0,32.8,0
33,3/20/2021 13:43,0.00%,0,32.8,0
34,3/20/2021 13:58,0.00%,0,32.8,0
35,3/20/2021 14:13,0.00%,0,32.8,0
36,3/20/2021 14:28,0.00%,0,32.8,0
37,3/20/2021 14:43,0.00%,0,32.8,0
38,3/20/2021 14:58,0.00%,0,32.8,0
39,3/20/2021 15:13,0.00%,0,32.8,0
40,3/20/2021 15:28,0.00%,0,32.8,0
41,3/20/2021 15:43,0.00%,0,32.8,0
42,3/20/2021 15:58,0.00%,0,32.8,0
43,3/20/2021 16:13,0.00%,0,32.8,0
44,3/20/2021 16:28,0.00%,0,32.8,0
45,3/20/2021 16:43,0.00%,0,32.8,0
46,3/20/2021 16:58,0.00%,0,32.8,0
47,3/20/2021 17:13,0.00%,0,32.8,0
48,3/20/2021 17:28,0.00%,0,32.8,0
49,3/20/2021 17:43,0.00%,0,32.8,0
50,3/20/2021 18:13,0.00%,0,32.8,0
51,3/20/2021 18:28,0.00%,0,32.8,0
52,3/20/2021 18:43,0.00%,0,32.8,0
53,3/20/2021 18:58,0.00%,0,32.8,0
54,3/20/2021 19:13,0.00%,0,32.8,0
55,3/20/2021 19:28,0.00%,0,32.8,0
56,3/20/2021 19:43,0.00%,0,32.8,0
57,3/20/2021 19:58,0.00%,0,32.8,0
58,3/20/2021 20:13,0.00%,0,32.8,0
59,3/20/2021 20:28,0.00%,0,32.8,0
60,3/20/2021 20:43,0.00%,0,32.8,0
61,3/20/2021 20:58,0.00%,0,32.8,0
62,3/20/2021 21:13,0.00%,0,32.8,0
63,3/20/2021 21:28,0.00%,0,32.8,0
64,3/20/2021 21:43,0.00%,0,32.8,0
65,3/20/2021 21:58,0.00%,0,32.8,0
66,3/20/2021 22:13,0.00%,0,32.8,0
67,3/20/2021 22:28,0.00%,0,32.8,0
68,3/20/2021 22:58,0.00%,0,32.8,0
69,3/20/2021 23:28,0.00%,0,32.8,0
70,3/20/2021 23:43,0.00%,0,32.8,0
71,3/20/2021 23:58,0.00%,0,32.8,0
