,Date,DL,Tons,Direct,Earned
0,05/10/2021 11:58 PM,104.41%,24.83,311.2,324.87
1,05/11/2021 5:27 AM,21.37%,0.12,9.6,2.05
2,05/11/2021 5:43 AM,15.82%,0.12,14.5,2.3
3,05/11/2021 5:58 AM,13.05%,0.12,19.5,2.55
4,05/11/2021 6:13 AM,12.02%,0.12,24.9,2.99
5,05/11/2021 6:28 AM,25.29%,0.5,30.4,7.68
6,05/11/2021 6:43 AM,153.84%,3.84,36.4,56.03
7,05/11/2021 6:58 AM,133.83%,3.84,42.7,57.12
8,05/11/2021 7:13 AM,119.29%,3.84,48.9,58.37
9,05/11/2021 7:28 AM,108.05%,3.84,55.2,59.62
10,05/11/2021 7:43 AM,99.09%,3.84,61.4,60.87
11,05/11/2021 7:58 AM,91.78%,3.84,67.7,62.12
12,05/11/2021 8:13 AM,86.96%,3.92,74.2,64.49
13,05/11/2021 8:28 AM,81.81%,3.92,80.7,65.99
14,05/11/2021 9:39 AM,66.28%,3.92,110.3,73.09
15,05/11/2021 9:43 AM,65.65%,3.92,112.0,73.49
16,05/11/2021 9:58 AM,63.44%,3.92,118.2,74.99
17,05/11/2021 10:13 AM,61.24%,3.92,123.8,75.79
18,05/11/2021 10:29 AM,59.22%,3.92,129.3,76.54
19,05/11/2021 10:43 AM,57.30%,3.92,134.6,77.1
20,05/11/2021 10:58 AM,55.65%,3.92,139.5,77.6
21,05/11/2021 11:13 AM,55.29%,3.92,141.3,78.1
22,05/11/2021 11:28 AM,55.20%,3.92,142.4,78.6
23,05/11/2021 11:43 AM,54.10%,3.92,146.6,79.29
24,05/11/2021 12:00 PM,54.13%,4.15,152.3,82.44
25,05/11/2021 12:13 PM,63.93%,5.73,156.6,100.13
26,05/11/2021 12:28 PM,63.84%,5.94,161.6,103.19
27,05/11/2021 12:43 PM,62.27%,5.94,166.8,103.88
28,05/11/2021 12:58 PM,60.81%,5.94,172.1,104.63
29,05/11/2021 1:14 PM,63.10%,6.53,177.3,111.89
30,05/11/2021 1:28 PM,64.18%,6.95,182.6,117.18
31,05/11/2021 1:43 PM,62.91%,6.95,187.5,117.93
32,05/11/2021 1:58 PM,61.75%,6.95,192.2,118.68
33,05/11/2021 2:13 PM,60.72%,6.95,196.7,119.43
34,05/11/2021 2:28 PM,59.80%,6.95,201.5,120.48
35,05/11/2021 2:43 PM,59.30%,7.01,206.5,122.44
36,05/11/2021 2:58 PM,65.39%,8.28,211.6,138.36
37,05/11/2021 3:13 PM,65.31%,8.4,216.8,141.63
38,05/11/2021 3:28 PM,65.07%,8.49,222.1,144.52
39,05/11/2021 3:43 PM,64.49%,8.49,225.0,145.11
40,05/11/2021 3:58 PM,64.29%,8.49,226.1,145.36
41,05/11/2021 4:13 PM,63.90%,8.49,227.6,145.42
42,05/11/2021 4:28 PM,63.43%,8.49,229.3,145.42
43,05/11/2021 4:43 PM,62.70%,8.49,231.9,145.42
44,05/11/2021 4:58 PM,61.93%,8.49,235.0,145.51
45,05/11/2021 5:13 PM,61.26%,8.49,238.0,145.76
46,05/11/2021 5:28 PM,60.60%,8.49,241.0,146.01
47,05/11/2021 5:43 PM,59.96%,8.49,244.0,146.26
48,05/11/2021 5:58 PM,59.33%,8.49,247.0,146.51
49,05/11/2021 6:13 PM,58.76%,8.49,249.8,146.76
50,05/11/2021 6:28 PM,58.20%,8.49,252.6,147.01
51,05/11/2021 6:44 PM,57.73%,8.49,255.1,147.26
52,05/11/2021 6:58 PM,57.27%,8.49,257.6,147.51
53,05/11/2021 7:13 PM,56.81%,8.49,260.1,147.76
54,05/11/2021 7:28 PM,56.37%,8.49,262.6,148.01
55,05/11/2021 7:43 PM,55.93%,8.49,265.1,148.26
56,05/11/2021 7:58 PM,55.50%,8.49,267.6,148.51
57,05/11/2021 8:13 PM,55.08%,8.49,270.1,148.76
58,05/11/2021 8:28 PM,54.67%,8.49,272.6,149.01
59,05/11/2021 8:43 PM,57.42%,9.28,275.1,157.97
60,05/11/2021 8:58 PM,57.00%,9.28,277.6,158.22
61,05/11/2021 9:13 PM,56.58%,9.28,280.1,158.47
62,05/11/2021 9:28 PM,56.17%,9.28,282.6,158.72
63,05/11/2021 9:43 PM,55.76%,9.28,285.1,158.97
64,05/11/2021 9:58 PM,55.40%,9.28,287.4,159.22
65,05/11/2021 10:13 PM,55.09%,9.28,289.5,159.47
66,05/11/2021 10:28 PM,54.80%,9.28,291.5,159.72
67,05/11/2021 10:43 PM,54.58%,9.28,292.7,159.78
68,05/11/2021 10:58 PM,54.36%,9.28,293.9,159.78
69,05/11/2021 11:13 PM,54.03%,9.28,296.1,159.97
70,05/11/2021 11:28 PM,53.66%,9.28,298.6,160.22
71,05/11/2021 11:43 PM,53.30%,9.28,301.1,160.47
72,05/11/2021 11:58 PM,52.94%,9.28,303.6,160.72
