,Date,DL,Tons,Direct,Earned
0,05/05/2021 11:57 PM,48.75%,14.88,354.8,172.98
1,05/06/2021 5:27 AM,0.00%,2.51,0.0,28.71
2,05/06/2021 5:42 AM,0.00%,2.51,0.0,28.71
3,05/06/2021 5:57 AM,2899.64%,2.51,1.0,28.71
4,05/06/2021 6:12 AM,508.08%,2.51,5.7,28.71
5,05/06/2021 6:27 AM,237.83%,2.51,12.1,28.71
6,05/06/2021 6:42 AM,152.53%,2.51,18.8,28.71
7,05/06/2021 6:57 AM,112.27%,2.51,25.6,28.71
8,05/06/2021 7:12 AM,88.82%,2.51,32.3,28.71
9,05/06/2021 7:27 AM,73.19%,2.51,39.2,28.71
10,05/06/2021 7:42 AM,61.87%,2.51,46.4,28.71
11,05/06/2021 7:57 AM,53.51%,2.51,53.7,28.71
12,05/06/2021 8:12 AM,47.28%,2.51,60.7,28.71
13,05/06/2021 8:27 AM,42.40%,2.51,67.7,28.71
14,05/06/2021 8:42 AM,38.42%,2.51,74.7,28.71
15,05/06/2021 8:57 AM,35.13%,2.51,81.7,28.71
16,05/06/2021 9:12 AM,32.36%,2.51,88.7,28.71
17,05/06/2021 9:27 AM,30.00%,2.51,95.7,28.71
18,05/06/2021 9:42 AM,30.44%,2.74,102.9,31.32
19,05/06/2021 9:57 AM,49.83%,4.8,110.2,54.9
20,05/06/2021 10:12 AM,48.77%,5.01,117.4,57.26
21,05/06/2021 10:27 AM,46.60%,5.09,124.7,58.12
22,05/06/2021 10:42 AM,43.96%,5.09,132.2,58.12
23,05/06/2021 10:57 AM,43.50%,5.31,139.5,60.69
24,05/06/2021 11:12 AM,41.35%,5.31,146.8,60.69
25,05/06/2021 11:27 AM,39.40%,5.31,154.0,60.69
26,05/06/2021 11:42 AM,37.72%,5.31,160.9,60.69
27,05/06/2021 11:57 AM,36.37%,5.31,166.9,60.69
28,05/06/2021 12:12 PM,35.73%,5.31,169.9,60.69
29,05/06/2021 12:27 PM,35.92%,5.38,171.4,61.54
30,05/06/2021 12:42 PM,35.45%,5.46,176.0,62.4
31,05/06/2021 12:57 PM,34.13%,5.46,182.9,62.4
32,05/06/2021 1:12 PM,32.85%,5.46,189.9,62.4
33,05/06/2021 1:27 PM,41.20%,7.11,197.2,81.24
34,05/06/2021 1:42 PM,39.71%,7.11,204.6,81.24
35,05/06/2021 1:57 PM,38.34%,7.11,211.9,81.24
36,05/06/2021 2:12 PM,37.07%,7.11,219.2,81.24
37,05/06/2021 2:27 PM,35.88%,7.11,226.4,81.24
38,05/06/2021 2:42 PM,34.82%,7.11,233.3,81.24
39,05/06/2021 2:57 PM,33.84%,7.11,240.1,81.24
40,05/06/2021 3:12 PM,32.91%,7.11,246.8,81.24
41,05/06/2021 3:28 PM,32.03%,7.11,253.7,81.24
42,05/06/2021 3:42 PM,31.19%,7.11,260.5,81.24
43,05/06/2021 3:57 PM,34.02%,7.95,267.1,90.85
44,05/06/2021 4:12 PM,33.17%,7.95,273.9,90.85
45,05/06/2021 4:27 PM,32.32%,7.95,281.1,90.85
46,05/06/2021 4:42 PM,31.89%,7.95,284.9,90.85
47,05/06/2021 4:57 PM,31.66%,7.95,287.0,90.85
48,05/06/2021 5:12 PM,31.37%,7.95,289.6,90.85
49,05/06/2021 5:27 PM,31.05%,7.95,292.6,90.85
50,05/06/2021 5:43 PM,30.70%,7.95,295.9,90.85
51,05/06/2021 5:57 PM,30.34%,7.95,299.4,90.85
52,05/06/2021 6:12 PM,29.99%,7.95,302.9,90.85
53,05/06/2021 6:28 PM,29.65%,7.95,306.4,90.85
54,05/06/2021 6:42 PM,29.36%,7.95,309.4,90.85
55,05/06/2021 6:57 PM,29.10%,7.95,312.2,90.85
56,05/06/2021 7:12 PM,28.85%,7.95,314.9,90.85
57,05/06/2021 7:27 PM,28.60%,7.95,317.7,90.85
58,05/06/2021 7:42 PM,28.35%,7.95,320.4,90.85
59,05/06/2021 7:58 PM,28.11%,7.95,323.2,90.85
60,05/06/2021 8:12 PM,27.87%,7.95,325.9,90.85
61,05/06/2021 8:27 PM,27.64%,7.95,328.7,90.85
62,05/06/2021 8:43 PM,27.41%,7.95,331.4,90.85
63,05/06/2021 8:57 PM,27.18%,7.95,334.2,90.85
64,05/06/2021 9:12 PM,26.96%,7.95,336.9,90.85
65,05/06/2021 9:27 PM,26.74%,7.95,339.7,90.85
66,05/06/2021 9:42 PM,26.53%,7.95,342.4,90.85
67,05/06/2021 9:57 PM,26.32%,7.95,345.2,90.85
68,05/06/2021 10:12 PM,26.15%,7.95,347.4,90.85
69,05/06/2021 10:27 PM,26.00%,7.95,349.4,90.85
70,05/06/2021 10:42 PM,25.81%,7.95,351.9,90.85
71,05/06/2021 10:58 PM,25.64%,7.95,354.4,90.85
72,05/06/2021 11:12 PM,25.52%,7.95,355.9,90.85
73,05/06/2021 11:27 PM,25.42%,7.95,357.3,90.85
74,05/06/2021 11:42 PM,25.28%,7.95,359.4,90.85
75,05/06/2021 11:57 PM,25.11%,7.95,361.8,90.85
