,Date,DL,Tons,Direct,Earned
0,03/17/2021 1:29 AM,0.43%,0.0,364.5,1.58
1,03/17/2021 1:44 AM,0.43%,0.0,364.5,1.58
2,03/17/2021 1:55 AM,0.43%,0.0,364.5,1.58
3,03/17/2021 2:14 AM,26.08%,6.26,364.5,95.04
4,03/17/2021 2:29 AM,26.08%,6.26,364.5,95.04
5,03/17/2021 2:42 AM,26.08%,6.26,364.5,95.04
6,03/17/2021 2:59 AM,26.08%,6.26,364.5,95.04
7,03/17/2021 3:12 AM,26.08%,6.26,364.5,95.04
8,03/17/2021 3:29 AM,26.08%,6.26,364.5,95.04
9,03/17/2021 3:44 AM,26.08%,6.26,364.5,95.04
10,03/17/2021 3:55 AM,26.08%,6.26,364.5,95.04
11,03/17/2021 4:29 AM,0.00%,6.26,0.0,93.46
12,03/17/2021 4:45 AM,40634.30%,6.26,0.2,93.46
13,03/17/2021 4:59 AM,12980.40%,6.26,0.7,93.46
14,03/17/2021 5:29 AM,626.82%,6.26,14.9,93.46
15,03/17/2021 5:42 AM,429.10%,6.26,21.8,93.46
16,03/17/2021 5:57 AM,311.53%,6.26,30.0,93.46
17,03/17/2021 6:14 AM,236.13%,6.26,39.6,93.46
18,03/17/2021 6:29 AM,194.38%,6.26,48.1,93.46
19,03/17/2021 6:40 AM,172.40%,6.26,54.2,93.46
20,03/17/2021 6:55 AM,153.67%,6.44,62.5,95.98
21,03/17/2021 7:14 AM,131.65%,6.44,72.9,95.98
22,03/17/2021 7:29 AM,118.27%,6.44,81.2,95.98
23,03/17/2021 7:42 AM,130.26%,7.72,88.3,115.04
24,03/17/2021 7:57 AM,166.65%,10.78,96.5,160.75
25,03/17/2021 8:10 AM,161.28%,11.19,103.4,166.76
26,03/17/2021 8:27 AM,170.49%,12.93,112.5,191.73
27,03/17/2021 8:44 AM,160.72%,13.18,121.6,195.37
28,03/17/2021 9:10 AM,160.61%,14.81,135.9,218.23
29,03/17/2021 9:29 AM,149.16%,14.81,146.3,218.23
30,03/17/2021 9:44 AM,141.19%,14.81,154.6,218.23
31,03/17/2021 9:59 AM,134.04%,14.81,162.8,218.23
32,03/17/2021 10:21 AM,125.34%,14.81,174.1,218.23
33,03/17/2021 10:29 AM,122.52%,14.81,178.1,218.23
34,03/17/2021 10:45 AM,117.57%,14.81,185.6,218.23
35,03/17/2021 10:59 AM,113.01%,14.81,193.1,218.23
36,03/17/2021 11:12 AM,111.90%,14.81,195.0,218.23
37,03/17/2021 11:29 AM,110.77%,14.81,197.0,218.23
38,03/17/2021 11:40 AM,107.88%,14.81,202.3,218.23
39,03/17/2021 11:59 AM,102.78%,14.81,212.3,218.23
40,03/17/2021 12:14 PM,98.94%,14.81,220.6,218.23
41,03/17/2021 12:27 PM,95.83%,14.81,227.7,218.23
42,03/17/2021 12:42 PM,92.48%,14.81,236.0,218.23
43,03/17/2021 12:59 PM,88.96%,14.81,245.3,218.23
44,03/17/2021 1:12 PM,86.44%,14.81,252.5,218.23
45,03/17/2021 1:24 PM,84.42%,14.81,258.5,218.23
46,03/17/2021 1:44 PM,80.95%,14.81,269.6,218.23
47,03/17/2021 1:59 PM,78.69%,14.81,277.3,218.23
48,03/17/2021 2:12 PM,76.82%,14.81,284.1,218.23
49,03/17/2021 2:25 PM,75.09%,14.81,290.6,218.23
50,03/17/2021 2:44 PM,72.72%,14.81,300.1,218.23
51,03/17/2021 2:57 PM,93.85%,19.71,306.6,287.78
52,03/17/2021 3:10 PM,92.65%,19.71,309.5,286.8
53,03/17/2021 3:42 PM,96.04%,21.13,320.6,307.89
54,03/17/2021 3:59 PM,129.91%,28.54,318.6,413.93
55,03/17/2021 4:10 PM,140.01%,30.81,319.8,447.79
56,03/17/2021 4:27 PM,139.20%,30.85,322.2,448.47
57,03/17/2021 4:40 PM,138.24%,30.85,324.4,448.47
58,03/17/2021 4:55 PM,137.08%,30.85,327.2,448.47
59,03/17/2021 5:12 PM,135.79%,30.85,330.3,448.47
60,03/17/2021 5:29 PM,134.51%,30.85,333.4,448.47
61,03/17/2021 5:42 PM,133.54%,30.85,335.8,448.47
62,03/17/2021 6:14 PM,131.45%,30.85,341.2,448.47
63,03/17/2021 6:25 PM,130.82%,30.85,342.8,448.47
64,03/17/2021 6:40 PM,129.97%,30.85,345.1,448.47
65,03/17/2021 6:57 PM,129.01%,30.85,347.6,448.47
66,03/17/2021 7:14 PM,128.07%,30.85,350.2,448.47
67,03/17/2021 7:27 PM,127.36%,30.85,352.1,448.47
68,03/17/2021 7:40 PM,126.66%,30.85,354.1,448.47
69,03/17/2021 7:59 PM,125.65%,30.85,356.9,448.47
70,03/17/2021 8:10 PM,125.07%,30.85,358.6,448.47
71,03/17/2021 8:27 PM,124.19%,30.85,361.1,448.47
72,03/17/2021 8:44 PM,123.32%,30.85,363.7,448.47
73,03/17/2021 8:59 PM,122.56%,30.85,365.9,448.47
74,03/17/2021 9:12 PM,121.91%,30.85,367.9,448.47
75,03/17/2021 9:27 PM,121.10%,30.85,370.3,448.47
76,03/17/2021 9:40 PM,120.40%,30.85,372.5,448.47
77,03/17/2021 10:14 PM,118.59%,30.85,378.2,448.47
78,03/17/2021 10:25 PM,118.17%,30.85,379.5,448.47
79,03/17/2021 10:40 PM,117.79%,30.85,380.8,448.47
80,03/17/2021 10:59 PM,117.18%,30.85,382.7,448.47
81,03/17/2021 11:14 PM,116.44%,30.85,385.2,448.47
82,03/17/2021 11:27 PM,115.79%,30.85,387.3,448.47
83,03/17/2021 11:44 PM,114.95%,30.85,390.2,448.47
