,Date,DL,Tons,Direct,Earned
0,3/17/2021 23:59,114.21%,30.85,392.7,448.47
1,3/18/2021 4:10,0.00%,2.26,0,33.72
2,3/18/2021 4:27,0.00%,2.26,0,33.72
3,3/18/2021 5:27,258.78%,2.26,13,33.72
4,3/18/2021 5:44,160.80%,2.26,21,33.72
5,3/18/2021 5:59,120.60%,2.26,28,33.72
6,3/18/2021 6:12,100.30%,2.26,33.6,33.72
7,3/18/2021 6:25,85.91%,2.26,39.3,33.72
8,3/18/2021 6:42,72.51%,2.26,46.5,33.72
9,3/18/2021 6:55,64.07%,2.26,52.6,33.72
10,3/18/2021 7:12,55.67%,2.26,60.6,33.72
11,3/18/2021 7:29,49.23%,2.26,68.5,33.72
12,3/18/2021 7:42,45.22%,2.26,74.6,33.72
13,3/18/2021 7:55,41.81%,2.26,80.6,33.72
14,3/18/2021 8:10,38.47%,2.26,87.6,33.72
15,3/18/2021 8:25,35.81%,2.26,94.2,33.72
16,3/18/2021 8:27,35.28%,2.26,95.6,33.72
17,3/18/2021 8:44,273.10%,19.68,103.5,282.65
18,3/18/2021 8:55,260.20%,19.68,108.6,282.65
19,3/18/2021 9:01,254.71%,19.68,111,282.65
20,3/18/2021 9:10,244.45%,19.68,115.6,282.65
21,3/18/2021 9:25,230.49%,19.68,122.6,282.65
22,3/18/2021 9:40,218.03%,19.68,129.6,282.65
23,3/18/2021 9:47,212.68%,19.68,132.9,282.65
24,3/18/2021 9:59,204.38%,19.68,138.3,282.65
25,3/18/2021 10:12,195.45%,19.68,144.6,282.65
26,3/18/2021 10:27,186.67%,19.68,151.4,282.65
27,3/18/2021 10:42,178.48%,19.68,158.4,282.65
28,3/18/2021 10:57,171.13%,19.68,165.2,282.65
29,3/18/2021 11:12,168.93%,19.68,167.3,282.65
30,3/18/2021 11:27,167.53%,19.68,168.7,282.65
31,3/18/2021 11:42,161.57%,19.68,174.9,282.65
32,3/18/2021 11:57,154.72%,19.68,182.7,282.65
33,3/18/2021 12:12,148.43%,19.68,190.4,282.65
34,3/18/2021 12:27,142.81%,19.68,197.9,282.65
35,3/18/2021 12:57,132.75%,19.68,212.9,282.65
36,3/18/2021 13:12,145.25%,22.32,220.4,320.17
37,3/18/2021 13:27,148.15%,23.52,227.9,337.68
38,3/18/2021 13:32,146.56%,23.52,230.4,337.68
39,3/18/2021 13:41,143.84%,23.52,234.8,337.68
40,3/18/2021 13:42,143.55%,23.52,235.2,337.68
41,3/18/2021 13:57,139.38%,23.52,242.3,337.68
42,3/18/2021 14:12,135.74%,23.52,248.8,337.68
43,3/18/2021 14:27,132.42%,23.52,255,337.68
44,3/18/2021 14:42,129.25%,23.52,261.3,337.68
45,3/18/2021 14:57,126.23%,23.52,267.5,337.68
46,3/18/2021 15:12,122.63%,23.52,275.4,337.68
47,3/18/2021 15:27,117.99%,23.52,286.2,337.68
48,3/18/2021 15:42,116.69%,23.52,289.4,337.68
49,3/18/2021 15:57,116.32%,23.52,290.3,337.68
50,3/18/2021 16:12,115.79%,23.52,291.6,337.68
51,3/18/2021 16:27,115.13%,23.52,293.3,337.68
52,3/18/2021 16:42,114.14%,23.52,295.8,337.68
53,3/18/2021 16:57,113.85%,23.67,298.6,339.94
54,3/18/2021 17:12,117.06%,24.49,299.6,350.76
55,3/18/2021 17:27,116.09%,24.49,302.1,350.76
56,3/18/2021 17:42,115.21%,24.49,304.4,350.76
57,3/18/2021 17:57,114.37%,24.49,306.7,350.76
58,3/18/2021 18:12,113.54%,24.49,308.9,350.76
59,3/18/2021 18:27,112.79%,24.49,311,350.76
60,3/18/2021 18:42,112.07%,24.49,313,350.76
61,3/18/2021 18:57,111.35%,24.49,315,350.76
62,3/18/2021 19:12,110.65%,24.49,317,350.76
63,3/18/2021 19:27,109.96%,24.49,319,350.76
64,3/18/2021 19:42,109.27%,24.49,321,350.76
65,3/18/2021 19:57,108.60%,24.49,323,350.76
66,3/18/2021 20:12,107.93%,24.49,325,350.76
67,3/18/2021 20:27,107.27%,24.49,327,350.76
68,3/18/2021 20:42,106.62%,24.49,329,350.76
69,3/18/2021 20:57,105.97%,24.49,331,350.76
70,3/18/2021 21:12,105.34%,24.49,333,350.76
71,3/18/2021 21:27,104.71%,24.49,335,350.76
72,3/18/2021 21:42,104.09%,24.49,337,350.76
73,3/18/2021 21:57,103.47%,24.49,339,350.76
74,3/18/2021 22:12,102.86%,24.49,341,350.76
75,3/18/2021 22:27,102.32%,24.49,342.8,350.76
76,3/18/2021 22:42,102.04%,24.49,343.7,350.76
77,3/18/2021 22:57,101.76%,24.49,344.7,350.76
78,3/18/2021 23:12,101.23%,24.49,346.5,350.76
79,3/18/2021 23:27,100.65%,24.49,348.5,350.76
80,3/18/2021 23:42,100.08%,24.49,350.5,350.76
81,3/18/2021 23:57,99.51%,24.49,352.5,350.76
82,3/19/2021 0:12,0.00%,0,90.4,0
