,Date,DL,Tons,Direct,Earned
0,04/29/2021 11:57 PM,89.35%,21.34,299.8,267.86
1,04/30/2021 5:42 AM,0.00%,0.0,0.0,0.0
2,04/30/2021 5:57 AM,0.00%,0.0,0.2,0.0
3,04/30/2021 6:12 AM,4.95%,0.0,3.8,0.19
4,04/30/2021 6:27 AM,6.05%,0.0,9.1,0.55
5,04/30/2021 6:42 AM,4.16%,0.0,14.7,0.61
6,04/30/2021 6:57 AM,2.97%,0.0,20.5,0.61
7,04/30/2021 7:12 AM,12.29%,0.23,26.7,3.28
8,04/30/2021 7:27 AM,9.94%,0.23,33.0,3.28
9,04/30/2021 7:42 AM,8.31%,0.23,39.5,3.28
10,04/30/2021 7:58 AM,7.22%,0.23,45.5,3.28
11,04/30/2021 8:12 AM,6.34%,0.23,51.8,3.28
12,04/30/2021 8:27 AM,5.65%,0.23,58.2,3.28
13,04/30/2021 8:42 AM,29.19%,1.43,64.7,18.87
14,04/30/2021 8:57 AM,26.60%,1.43,71.0,18.87
15,04/30/2021 9:12 AM,24.44%,1.43,77.2,18.87
16,04/30/2021 9:27 AM,22.61%,1.43,83.5,18.87
17,04/30/2021 9:42 AM,21.04%,1.43,89.7,18.87
18,04/30/2021 9:57 AM,21.14%,1.56,96.1,20.32
19,04/30/2021 10:12 AM,19.85%,1.56,102.4,20.32
20,04/30/2021 10:27 AM,20.00%,1.68,108.4,21.68
21,04/30/2021 10:42 AM,29.46%,2.73,114.4,33.7
22,04/30/2021 10:57 AM,31.86%,3.14,120.6,38.43
23,04/30/2021 11:13 AM,30.29%,3.14,126.9,38.43
24,04/30/2021 11:27 AM,28.87%,3.14,133.1,38.43
25,04/30/2021 11:43 AM,27.69%,3.14,138.8,38.43
26,04/30/2021 11:57 AM,26.70%,3.14,143.9,38.43
27,04/30/2021 12:12 PM,119.22%,14.88,146.1,174.18
28,04/30/2021 12:27 PM,122.56%,15.42,147.0,180.19
29,04/30/2021 12:42 PM,119.57%,15.42,150.7,180.19
30,04/30/2021 12:57 PM,115.61%,15.42,155.9,180.19
31,04/30/2021 1:12 PM,111.96%,15.42,161.0,180.19
32,04/30/2021 1:27 PM,108.55%,15.42,166.0,180.19
33,04/30/2021 1:42 PM,109.17%,15.95,171.4,187.13
34,04/30/2021 1:57 PM,105.78%,15.95,176.9,187.13
35,04/30/2021 2:12 PM,102.49%,15.95,182.6,187.13
36,04/30/2021 2:27 PM,103.93%,16.69,188.3,195.73
37,04/30/2021 2:42 PM,102.59%,16.83,192.3,197.3
38,04/30/2021 2:57 PM,101.89%,16.83,193.7,197.3
39,04/30/2021 3:12 PM,101.10%,16.83,195.2,197.3
40,04/30/2021 3:27 PM,100.25%,16.83,196.8,197.3
41,04/30/2021 3:42 PM,99.36%,16.83,198.6,197.3
42,04/30/2021 3:57 PM,98.49%,16.83,200.3,197.3
43,04/30/2021 4:12 PM,97.64%,16.83,202.1,197.3
44,04/30/2021 4:27 PM,96.71%,16.83,204.0,197.3
45,04/30/2021 4:42 PM,95.77%,16.83,206.0,197.3
46,04/30/2021 4:57 PM,94.85%,16.83,208.0,197.3
47,04/30/2021 5:12 PM,94.02%,16.83,209.9,197.3
48,04/30/2021 5:27 PM,93.24%,16.83,211.6,197.3
49,04/30/2021 5:42 PM,92.48%,16.83,213.4,197.3
50,04/30/2021 5:57 PM,91.72%,16.83,215.1,197.3
51,04/30/2021 6:12 PM,90.98%,16.83,216.9,197.3
52,04/30/2021 6:27 PM,90.25%,16.83,218.6,197.3
53,04/30/2021 6:42 PM,89.54%,16.83,220.4,197.3
54,04/30/2021 6:57 PM,88.83%,16.83,222.1,197.3
55,04/30/2021 7:12 PM,88.14%,16.83,223.9,197.3
56,04/30/2021 7:27 PM,87.45%,16.83,225.6,197.3
57,04/30/2021 7:42 PM,86.78%,16.83,227.4,197.3
58,04/30/2021 7:57 PM,86.12%,16.83,229.1,197.3
59,04/30/2021 8:12 PM,85.53%,16.83,230.7,197.3
60,04/30/2021 8:27 PM,84.98%,16.83,232.2,197.3
61,04/30/2021 8:42 PM,84.37%,16.83,233.9,197.3
62,04/30/2021 8:57 PM,83.92%,16.83,235.1,197.3
63,04/30/2021 9:12 PM,83.56%,16.83,236.1,197.3
64,04/30/2021 9:27 PM,83.09%,16.83,237.5,197.3
65,04/30/2021 9:42 PM,82.57%,16.83,239.0,197.3
66,04/30/2021 9:57 PM,82.00%,16.83,240.6,197.3
67,04/30/2021 10:12 PM,81.41%,16.83,242.4,197.3
68,04/30/2021 10:27 PM,80.89%,16.83,243.9,197.3
69,04/30/2021 10:42 PM,80.40%,16.83,245.4,197.3
70,04/30/2021 10:57 PM,79.84%,16.83,247.1,197.3
71,04/30/2021 11:12 PM,79.28%,16.83,248.9,197.3
72,04/30/2021 11:27 PM,78.73%,16.83,250.6,197.3
73,04/30/2021 11:42 PM,78.39%,16.83,251.7,197.3
74,04/30/2021 11:57 PM,78.16%,16.83,252.4,197.3
