CSM
Job,Fabrication Site,Type of Work,Number,Work Description,Delivery,PM,Shipped?,Dwgs Needed in Shop,GoogleSheetRowNumber,GoogleSheetLink
2221,CSM,Sequence,1,Sequence 1,,Dick G,,11/11/1899,4857,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4857
2221,CSM,Sequence,2,Sequence 2 ,,Dick G,,11/11/1899,4859,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4859
2221,CSM,Sequence,3,Sequence 3,,Dick G,,11/11/1899,4861,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4861
2221,CSM,Sequence,4,Sequence 4,,Dick G,,11/11/1899,4863,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4863
2221,CSM,Sequence,5,Sequence 5,,Dick G,,11/11/1899,4865,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4865
2221,CSM,Sequence,6,Sequence 6 ,,Dick G,,11/11/1899,4867,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4867
2221,CSM,Sequence,7,Sequence 7,,Dick G,,11/11/1899,4869,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4869
2221,CSM,Sequence,8,Sequence 8,,Dick G,,11/11/1899,4871,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4871
2221,CSM,Sequence,9,Sequence 9,,Dick G,,11/11/1899,4873,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4873
2221,CSM,Sequence,10,Sequence 10,,Dick G,,11/11/1899,4875,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4875
2221,CSM,Sequence,11,Sequence 11,,Dick G,,11/11/1899,4877,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4877
2221,CSM,Sequence,12,Sequence 12,,Dick G,,11/11/1899,4879,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4879
2221,CSM,Sequence,13,Sequence 13,,Dick G,,11/11/1899,4881,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4881
2221,CSM,Sequence,14,Sequence 14,,Dick G,,11/11/1899,4883,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4883
2221,CSM,Sequence,15,Sequence 15,,Dick G,,11/11/1899,4885,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4885
