CSF
Job,Fabrication Site,Type of Work,Number,Work Description,Delivery,PM,Shipped
2004,CSF,Sequence,3,,,,
2004,CSF,Sequence,5.6,5F,,,
2004,CSF,Sequence,8,,,,
2004,CSF,Sequence,16,,,,
2004,CSF,Sequence,20,,,,
2004,CSF,Sequence,21,,,,
2004,CSF,Sequence,22,,,,
2004,CSF,Sequence,24,,,,
2004,CSF,Sequence,25,,,,
2004,CSF,Sequence,26,,,,
2004,CSF,Sequence,27,,,,
2004,CSF,Sequence,32,,,,
2004,CSF,Sequence,35,,,,
