CSM
Job,Fabrication Site,Type of Work,Number,Work Description,Delivery,PM,Shipped,GoogleSheetRowNumber,GoogleSheetLink
2120,CSM,Item,1,Staircase Mockup  (PH-2120-049),6/10/2022,Mike D,,2888,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2888
2120,CSM,Item,1.1,Staircase # 1 / PH-2120-075 / No Lot # ,8/12/2022,Mike D,,2889,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2889
2120,CSM,Sequence,1.5,Specialty Posts  (PH-2120-044 / T011),7/29/2022,Mike D,,2901,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2901
2120,CSM,Item,1.8,Staircase #10,8/26/2022,Mike D,,2891,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2891
2120,CSM,Sequence,1.8,LS-03A Access Gates   (PH-2120-046 / T012),6/24/2022,Mike D,,2902,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2902
2120,CSM,Sequence,1.9,LS-04 Access Gate Posts (PH-2120-056 / T018),7/22/2022,Mike D,,2903,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2903
2120,CSM,Item,1.9,Staircase #14,9/9/2022,Mike D,,2892,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2892
2120,CSM,Item,2.2,Staircase #13,9/19/2022,Mike D,Date Moved By PM,2894,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2894
2120,CSM,Item,3.1,Staircase #4,9/22/2022,Mike D,Delay at Galv,2895,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2895
