FED
Job,Fabrication Site,Type of Work,Number,Work Description,Delivery,PM,Shipped?,Dwgs Needed in Shop,GoogleSheetRowNumber,GoogleSheetLink
2222,FED,Sequence,4,Chevy Chase - Stair Canopy ,,Mike D,,11/11/1899,4790,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4790
2222,FED,Sequence,5,Chevy Chase - Egrees Stair,,Mike D,,11/11/1899,4791,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4791
2222,FED,Sequence,6,Chevy Chase - Elevator & Trail connector Stair,,Mike D,,11/11/1899,4792,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4792
2222,FED,Sequence,7,Bethesda Enclosed Trainway (BET) / Switchboard Room Slab Support Steel,,Mike D,,11/11/1899,4793,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4793
2222,FED,Sequence,7.97,Bethesda BET/Jet Fan & OCS Anchor Rod & LP,,Mike D,,11/11/1899,4794,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4794
2222,FED,Sequence,8,Silver Spring Transit Center - Platform,,Mike D,,11/11/1899,4795,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4795
2222,FED,Sequence,9,Silver Spring Transit Center - Stair Framing,,Mike D,,11/11/1899,4796,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4796
2222,FED,Sequence,10,Silver Spring Transit Center - Elevator,,Mike D,,11/11/1899,4797,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4797
2222,FED,Sequence,11,Silver Spring - WMATA Mezz,,Mike D,,11/11/1899,4798,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4798
2222,FED,Sequence,12,Riverdale Park - Platform,,Mike D,,11/11/1899,4799,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4799
2222,FED,Sequence,13,Riverdale Park - West Stair Canopy,,Mike D,,11/11/1899,4800,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4800
2222,FED,Sequence,14,Riverdale Park - West Elevator,,Mike D,,11/11/1899,4801,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4801
2222,FED,Sequence,15,Riverdale Park - East Stair Canopy,,Mike D,,11/11/1899,4802,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4802
2222,FED,Sequence,16,Riverdale Park - East Elevator,,Mike D,,11/11/1899,4803,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4803
