,Date,Tons,Earned,Actual,Efficiency
0,09/01/2021 8:53 AM,2.78,31.33,89.95,34.83%
1,09/01/2021 6:54 PM,9.41,102.19,319.17,32.02%
2,09/01/2021 11:53 PM,9.41,102.19,357.73,28.57%
3,09/02/2021 9:53 AM,15.28,165.28,470.68,35.11%
4,09/02/2021 7:54 PM,27.98,315.6,678.04,46.55%
5,09/03/2021 5:53 AM,30.68,348.23,725.3,48.01%
6,09/03/2021 10:53 AM,36.65,421.99,867.01,48.67%
7,09/03/2021 8:53 PM,38.95,449.75,1033.81,43.50%
8,09/07/2021 9:53 AM,50.56,582.38,1109.91,52.47%
9,09/07/2021 2:53 PM,57.97,671.6,1221.38,54.99%
10,09/08/2021 5:54 AM,61.06,705.24,1303.86,54.09%
11,09/08/2021 10:54 AM,66.01,768.92,1508.77,50.96%
12,09/08/2021 3:53 PM,68.75,800.81,1616.91,49.53%
13,09/09/2021 6:53 AM,71.37,832.45,1731.36,48.08%
14,09/09/2021 11:53 AM,75.58,879.13,1871.17,46.98%
15,09/09/2021 4:53 PM,80.09,933.21,1996.36,46.75%
16,09/10/2021 7:53 AM,83.76,976.92,2106.6,46.37%
17,09/10/2021 12:54 PM,82.12,957.47,2217.27,43.18%
18,09/10/2021 5:53 PM,81.81,953.73,2281.45,41.80%
19,09/11/2021 8:53 AM,90.59,1059.79,2365.92,44.79%
20,09/11/2021 1:54 PM,92.13,1078.67,2472.19,43.63%
21,09/11/2021 6:55 PM,92.13,1078.67,2493.49,43.26%
22,09/13/2021 10:53 AM,96.49,1132.32,2602.83,43.50%
23,09/13/2021 3:53 PM,101.87,1194.51,2707.33,44.12%
24,09/13/2021 8:53 PM,102.51,1206.31,2753.28,43.81%
25,09/14/2021 6:54 AM,105.44,1242.29,2810.12,44.21%
26,09/14/2021 5:39 PM,118.2,1399.02,3044.55,45.95%
27,09/14/2021 10:39 PM,122.11,1447.19,3087.34,46.87%
28,09/15/2021 1:38 PM,140.01,1666.63,3312.36,50.32%
29,09/15/2021 6:40 PM,146.91,1751.31,3401.7,51.48%
30,09/15/2021 11:39 PM,147.77,1761.81,3443.07,51.17%
31,09/16/2021 2:40 PM,157.26,1878.16,3673.11,51.13%
32,09/16/2021 7:39 PM,160.98,1923.8,3748.48,51.32%
33,09/17/2021 3:39 PM,176.88,2110.07,3985.24,52.95%
34,09/17/2021 8:40 PM,178.08,2124.83,4034.19,52.67%
35,09/18/2021 6:38 AM,178.09,2124.92,4059.48,52.34%
36,09/18/2021 4:38 PM,218.89,2625.08,4194.54,62.58%
37,09/18/2021 9:39 PM,220.05,2639.4,4202.2,62.81%
38,09/20/2021 8:39 AM,225.11,2701.4,4307.04,62.72%
39,09/20/2021 6:39 PM,258.04,3105.17,4503.66,68.95%
40,09/20/2021 11:39 PM,258.04,3105.17,4539.05,68.41%
41,09/21/2021 9:39 AM,261.36,3145.8,4688.49,67.10%
42,09/21/2021 7:41 PM,280.13,3379.85,4867.24,69.44%
43,09/22/2021 10:40 AM,280.14,3380.0,5034.58,67.14%
44,09/22/2021 8:38 PM,282.01,3402.89,5189.37,65.57%
45,09/23/2021 6:40 AM,282.01,3402.89,5225.94,65.12%
46,09/23/2021 11:39 AM,290.14,3502.66,5339.9,65.59%
47,09/23/2021 9:39 PM,290.14,3502.66,5458.62,64.17%
48,09/24/2021 7:38 AM,290.27,3504.17,5506.53,63.64%
49,09/24/2021 12:39 PM,293.3,3541.33,5648.32,62.70%
50,09/24/2021 10:39 PM,294.32,3553.82,5740.05,61.91%
51,09/25/2021 8:38 AM,294.32,3553.82,5752.21,61.78%
52,09/25/2021 1:38 PM,296.35,3578.64,5807.51,61.62%
53,09/25/2021 11:38 PM,296.35,3578.64,5820.86,61.48%
54,09/27/2021 10:39 AM,296.75,3582.78,5935.44,60.36%
55,09/27/2021 3:39 PM,298.53,3595.95,6042.13,59.51%
56,09/28/2021 6:39 AM,302.48,3644.36,6128.2,59.47%
57,09/28/2021 11:38 AM,302.48,3644.36,6243.69,58.37%
58,09/28/2021 4:39 PM,302.48,3644.36,6368.87,57.22%
59,09/29/2021 7:39 AM,306.88,3702.06,6457.07,57.33%
60,09/29/2021 12:39 PM,308.52,3724.44,6569.91,56.69%
61,09/29/2021 5:39 PM,317.86,3839.04,6671.39,57.54%
62,09/30/2021 1:39 PM,323.88,3919.72,6904.76,56.77%
63,09/30/2021 6:39 PM,326.41,3957.54,6995.61,56.57%
