,Date,Tons,Earned,Actual,Efficiency
0,09/09/2021 5:33 AM,0.0,0.0,20.1,0.00%
1,09/09/2021 5:48 AM,0.0,0.0,26.5,0.00%
2,09/09/2021 6:03 AM,0.0,0.0,33.0,0.00%
3,09/09/2021 6:18 AM,0.0,0.0,39.65,0.00%
4,09/09/2021 6:33 AM,0.11,1.67,46.17,3.61%
5,09/09/2021 6:48 AM,0.11,1.67,52.67,3.17%
6,09/09/2021 7:03 AM,0.11,1.67,59.17,2.82%
7,09/09/2021 7:18 AM,0.11,1.67,65.8,2.54%
8,09/09/2021 7:33 AM,0.11,1.67,72.55,2.30%
9,09/09/2021 7:48 AM,0.23,3.39,79.11,4.28%
10,09/09/2021 8:03 AM,0.23,3.39,85.61,3.96%
11,09/09/2021 8:18 AM,0.23,3.39,92.11,3.68%
12,09/09/2021 8:33 AM,0.23,3.39,98.83,3.43%
13,09/09/2021 8:48 AM,0.23,3.39,105.58,3.21%
14,09/09/2021 9:03 AM,0.73,18.17,112.33,16.17%
15,09/09/2021 9:18 AM,0.73,18.17,119.08,15.26%
16,09/09/2021 9:33 AM,0.73,18.17,125.79,14.44%
17,09/09/2021 9:49 AM,0.73,18.17,132.01,13.76%
18,09/09/2021 10:03 AM,0.73,18.17,138.03,13.16%
19,09/09/2021 10:18 AM,0.73,18.17,144.29,12.59%
20,09/09/2021 10:33 AM,0.73,18.17,150.77,12.05%
21,09/09/2021 10:48 AM,0.73,18.17,156.83,11.58%
22,09/09/2021 11:03 AM,0.73,18.17,160.48,11.32%
23,09/09/2021 11:18 AM,0.73,18.17,162.9,11.15%
24,09/09/2021 11:33 AM,0.73,18.17,167.52,10.84%
25,09/09/2021 11:48 AM,0.73,18.17,173.79,10.45%
26,09/09/2021 12:03 PM,2.71,76.07,180.31,42.19%
27,09/09/2021 12:18 PM,2.92,82.31,187.07,44.00%
28,09/09/2021 12:33 PM,2.92,82.31,193.83,42.47%
29,09/09/2021 12:48 PM,2.92,82.31,200.6,41.03%
30,09/09/2021 1:03 PM,2.92,82.31,207.6,39.65%
31,09/09/2021 1:18 PM,2.92,82.31,214.6,38.36%
32,09/09/2021 1:34 PM,2.92,82.31,221.54,37.15%
33,09/09/2021 1:48 PM,2.92,82.31,227.52,36.18%
34,09/09/2021 2:04 PM,3.21,86.69,232.97,37.21%
35,09/09/2021 2:18 PM,3.21,86.69,238.21,36.39%
36,09/09/2021 2:33 PM,3.21,86.69,243.13,35.66%
37,09/09/2021 2:48 PM,5.31,134.99,247.13,54.62%
38,09/09/2021 3:03 PM,5.37,135.92,250.6,54.24%
39,09/09/2021 3:18 PM,5.54,138.43,254.37,54.42%
40,09/09/2021 3:33 PM,5.54,138.43,258.33,53.59%
41,09/09/2021 3:48 PM,5.54,138.43,260.86,53.07%
42,09/09/2021 4:03 PM,5.54,138.43,263.36,52.56%
43,09/09/2021 4:18 PM,5.54,138.43,266.4,51.96%
44,09/09/2021 4:34 PM,5.54,138.43,269.4,51.38%
45,09/09/2021 4:48 PM,5.54,138.43,272.27,50.84%
46,09/09/2021 5:03 PM,6.41,159.12,275.28,57.80%
47,09/09/2021 5:18 PM,8.77,223.71,278.28,80.39%
48,09/09/2021 5:33 PM,8.77,223.71,281.27,79.54%
49,09/09/2021 5:48 PM,8.77,223.71,283.73,78.85%
50,09/09/2021 6:03 PM,8.77,223.71,286.23,78.16%
51,09/09/2021 6:18 PM,8.77,223.71,288.73,77.48%
52,09/09/2021 6:34 PM,8.77,223.71,291.23,76.82%
53,09/09/2021 6:48 PM,8.77,223.71,293.73,76.16%
54,09/09/2021 7:04 PM,8.77,223.71,296.23,75.52%
55,09/09/2021 7:18 PM,8.77,223.71,298.73,74.89%
56,09/09/2021 7:33 PM,8.77,223.71,301.21,74.27%
57,09/09/2021 7:48 PM,8.77,223.71,303.46,73.72%
58,09/09/2021 8:03 PM,8.77,223.71,305.71,73.18%
59,09/09/2021 8:18 PM,9.25,230.9,307.96,74.98%
60,09/09/2021 8:33 PM,9.25,230.9,310.43,74.38%
61,09/09/2021 8:48 PM,9.25,230.9,312.93,73.79%
62,09/09/2021 9:03 PM,9.25,230.90316,315.41,0.7320730478
63,09/09/2021 9:18 PM,9.25,230.90316,317.62,0.7269792834
64,09/09/2021 9:33 PM,9.25,230.90316,319.27,0.7232222257
65,09/09/2021 9:48 PM,9.25,230.90316,320.56,0.7203118293
66,09/09/2021 10:03 PM,9.25,230.90316,322.4,0.7162008685
67,09/09/2021 10:17 PM,9.25,230.90316,324.4,0.7117853268
68,09/09/2021 10:33 PM,9.25,230.9,326.43,70.74%
69,09/09/2021 10:48 PM,9.25,230.9,328.91,70.20%
70,09/09/2021 11:03 PM,9.25,230.9,331.16,69.73%
71,09/09/2021 11:18 PM,9.25,230.9,333.43,69.25%
72,09/09/2021 11:33 PM,9.25,230.9,335.93,68.74%
73,09/09/2021 11:48 PM,9.25,230.9,338.43,68.23%
