,Date,Tons,Earned,Actual,Efficiency
0,10/25/2021 6:06 AM,0.04,0.47,30.52,1.55%
1,10/25/2021 8:36 AM,1.65,20.22,89.39,22.62%
2,10/25/2021 11:06 AM,2.99,38.15,142.96,26.68%
3,10/25/2021 12:53 PM,2.99,38.15,178.14,21.41%
4,10/25/2021 1:36 PM,11.65,144.46,196.67,73.45%
5,10/25/2021 4:06 PM,11.65,144.46,242.05,59.68%
6,10/25/2021 5:53 PM,20.5,252.96,277.78,91.06%
7,10/25/2021 6:36 PM,20.5,252.96,282.81,89.44%
8,10/25/2021 9:06 PM,25.65,316.16,297.9,106.13%
9,10/25/2021 10:53 PM,30.48,375.34,309.78,121.16%
10,10/25/2021 11:36 PM,35.08,431.78,314.8,137.16%
11,10/26/2021 7:06 AM,36.41,448.08,374.25,119.73%
12,10/26/2021 9:37 AM,37.09,456.31,439.1,103.92%
13,10/26/2021 12:06 PM,43.81,538.78,491.26,109.67%
14,10/26/2021 1:53 PM,48.77,599.54,540.91,110.84%
15,10/26/2021 2:37 PM,48.77,599.54,560.17,107.03%
16,10/26/2021 5:07 PM,50.54,621.26,591.82,104.97%
17,10/26/2021 6:53 PM,50.54,621.26,603.82,102.89%
18,10/26/2021 7:36 PM,51.41,629.29,607.69,103.55%
19,10/26/2021 10:06 PM,54.1,662.3,640.33,103.43%
20,10/26/2021 11:53 PM,64.24,786.56,652.82,120.49%
21,10/27/2021 8:37 AM,65.75,805.07,746.95,107.78%
22,10/27/2021 11:07 AM,67.37,824.94,802.47,102.80%
23,10/27/2021 1:07 PM,70.43,862.54,846.87,101.85%
24,10/27/2021 2:22 PM,70.43,862.54,880.4,97.97%
25,10/27/2021 4:08 PM,71.78,879.05,936.47,93.87%
26,10/27/2021 6:06 PM,74.85,916.63,953.68,96.12%
27,10/27/2021 7:22 PM,76.22,933.47,964.22,96.81%
28,10/27/2021 8:37 PM,77.6,950.41,973.3,97.65%
29,10/27/2021 11:07 PM,79.49,973.53,995.79,97.76%
30,10/28/2021 6:36 AM,81.03,992.43,1031.46,96.22%
31,10/28/2021 9:07 AM,83.96,1031.0,1100.47,93.69%
32,10/28/2021 11:36 AM,85.19,1046.11,1154.6,90.60%
33,10/28/2021 2:07 PM,86.57,1065.16,1221.44,87.21%
34,10/28/2021 3:53 PM,90.43,1112.47,1258.29,88.41%
35,10/28/2021 4:37 PM,92.86,1142.25,1264.16,90.36%
36,10/28/2021 7:06 PM,94.83,1166.4,1283.6,90.87%
37,10/28/2021 8:53 PM,97.21,1197.2,1294.95,92.45%
38,10/28/2021 9:36 PM,98.2,1211.88,1300.55,93.18%
39,10/29/2021 6:53 AM,107.41,1339.11,1384.41,96.73%
40,10/29/2021 7:37 AM,107.76,1344.26,1402.05,95.88%
41,10/29/2021 10:07 AM,112.03,1400.4,1464.6,95.62%
42,10/29/2021 12:36 PM,112.29,1404.28,1492.94,94.06%
43,10/29/2021 3:06 PM,117.19,1479.59,1534.44,96.43%
44,10/29/2021 4:53 PM,117.32,1481.48,1548.68,95.66%
45,10/29/2021 5:37 PM,117.32,1481.48,1554.55,95.30%
46,10/29/2021 8:07 PM,117.92,1490.29,1572.05,94.80%
47,10/29/2021 9:53 PM,117.92,1490.29,1585.18,94.01%
48,10/29/2021 10:36 PM,122.3,1618.85,1587.74,101.96%
49,10/30/2021 6:06 AM,126.45,1740.77,1596.8,109.02%
50,10/30/2021 7:51 AM,127.78,1758.92,1621.61,108.47%
51,10/30/2021 8:36 AM,127.78,1758.92,1632.86,107.72%
52,10/30/2021 11:06 AM,128.53,1770.0,1661.21,106.55%
53,10/30/2021 1:36 PM,128.53,1770.0,1666.21,106.23%
54,10/30/2021 4:06 PM,128.53,1770.0,1671.24,105.91%
55,10/30/2021 5:53 PM,128.53,1770.0,1674.77,105.69%
56,10/30/2021 6:36 PM,128.53,1770.0,1676.21,105.60%
57,10/30/2021 9:07 PM,128.53,1770.0,1681.21,105.28%
58,10/30/2021 10:53 PM,128.53,1770.0,1684.77,105.06%
59,10/30/2021 11:36 PM,128.53,1770.0,1686.21,104.97%
