,Date,Tons,Earned,Actual,Efficiency
0,11/15/2021 9:54 AM,6.1,79.82,124.15,64.29%
1,11/15/2021 12:32 PM,9.77,134.33,177.84,75.53%
2,11/15/2021 1:47 PM,10.99,152.37,209.71,72.66%
3,11/15/2021 5:23 PM,20.2,287.55,261.9,109.79%
4,11/15/2021 6:39 PM,25.38,357.22,275.16,129.82%
5,11/15/2021 7:53 PM,25.91,365.01,286.41,127.44%
6,11/15/2021 10:23 PM,26.94,380.35,305.74,124.40%
7,11/15/2021 11:40 PM,27.88,394.35,308.71,127.74%
8,11/16/2021 5:53 AM,34.69,482.83,368.68,130.96%
9,11/16/2021 8:23 AM,37.66,522.61,445.62,117.28%
10,11/16/2021 9:38 AM,38.27,530.15,484.21,109.49%
11,11/16/2021 10:54 AM,39.37,544.7,519.14,104.92%
12,11/16/2021 7:42 PM,52.4,715.99,675.81,105.95%
13,11/17/2021 10:38 AM,73.66,1012.12,929.26,108.92%
14,11/17/2021 11:54 AM,87.71,1221.51,956.24,127.74%
15,11/17/2021 2:24 PM,91.11,1264.17,1024.29,123.42%
16,11/17/2021 3:38 PM,91.11,1264.17,1043.61,121.13%
17,11/17/2021 4:54 PM,91.32,1267.17,1057.57,119.82%
18,11/17/2021 7:23 PM,94.51,1313.54,1085.07,121.06%
19,11/17/2021 8:38 PM,95.4,1324.46,1097.94,120.63%
20,11/17/2021 9:54 PM,95.88,1330.34,1109.07,119.95%
21,11/18/2021 7:53 AM,86.84,1189.46,1166.26,101.99%
22,11/18/2021 10:23 AM,93.21,1272.21,1240.97,102.52%
23,11/18/2021 11:38 AM,93.21,1272.21,1265.71,100.51%
24,11/18/2021 12:53 PM,93.63,1277.36,1301.22,98.17%
25,11/18/2021 3:23 PM,95.49,1301.83,1350.46,96.40%
26,11/18/2021 4:40 PM,95.97,1307.71,1362.22,96.00%
27,11/18/2021 5:53 PM,95.97,1307.71,1374.47,95.14%
28,11/18/2021 8:23 PM,95.97,1307.71,1397.23,93.59%
29,11/18/2021 9:38 PM,95.97,1307.71,1418.64,92.18%
30,11/18/2021 10:53 PM,95.97,1307.71,1429.56,91.48%
31,11/19/2021 6:23 AM,96.0,1308.05,1483.03,88.20%
32,11/19/2021 8:53 AM,96.83,1318.19,1547.89,85.16%
33,11/19/2021 11:23 AM,97.91,1331.42,1605.87,82.91%
34,11/19/2021 12:38 PM,103.14,1397.1,1635.95,85.40%
35,11/19/2021 1:54 PM,103.39,1400.27,1664.34,84.13%
36,11/19/2021 4:32 PM,105.49,1426.02,1690.3,84.37%
37,11/19/2021 5:38 PM,105.49,1426.02,1701.3,83.82%
38,11/19/2021 6:54 PM,105.49,1426.02,1713.14,83.24%
39,11/19/2021 9:23 PM,106.38,1436.83,1732.46,82.94%
40,11/19/2021 10:38 PM,106.38,1436.83,1739.92,82.58%
41,11/19/2021 11:54 PM,106.38,1436.83,1742.42,82.46%
42,11/20/2021 7:23 AM,106.72,1441.1,1784.38,80.76%
43,11/20/2021 9:53 AM,107.12,1445.91,1825.39,79.21%
44,11/20/2021 12:24 PM,107.12,1445.91,1838.03,78.67%
45,11/20/2021 1:39 PM,107.12,1445.91,1839.26,78.61%
46,11/20/2021 2:53 PM,107.12,1445.91,1840.51,78.56%
47,11/20/2021 5:23 PM,107.12,1445.91,1843.01,78.45%
48,11/20/2021 6:39 PM,107.12,1445.91,1844.26,78.40%
49,11/20/2021 7:53 PM,107.12,1445.91,1845.51,78.35%
50,11/20/2021 10:23 PM,107.12,1445.91,1848.01,78.24%
51,11/20/2021 11:38 PM,107.12,1445.91,1849.26,78.19%
