,Date,Tons,Earned,Actual,Efficiency
0,09/08/2021 5:48 AM,0.0,0.0,26.87,0.00%
1,09/08/2021 6:03 AM,0.13,1.97,33.22,5.94%
2,09/08/2021 6:18 AM,0.13,1.97,39.97,4.93%
3,09/08/2021 6:33 AM,0.13,1.97,46.72,4.22%
4,09/08/2021 6:48 AM,1.41,20.96,53.47,39.20%
5,09/08/2021 7:03 AM,1.61,23.83,60.22,39.57%
6,09/08/2021 7:18 AM,1.88,27.87,66.97,41.61%
7,09/08/2021 7:33 AM,1.88,27.87,73.72,37.80%
8,09/08/2021 7:48 AM,1.88,27.87,80.47,34.63%
9,09/08/2021 8:03 AM,1.94,28.81,87.22,33.03%
10,09/08/2021 8:18 AM,1.94,28.81,90.45,31.85%
11,09/08/2021 8:33 AM,1.94,28.81,96.95,29.71%
12,09/08/2021 8:48 AM,1.94,28.81,103.45,27.85%
13,09/08/2021 9:03 AM,1.94,28.81,110.22,26.14%
14,09/08/2021 9:18 AM,1.94,28.81,116.7,24.68%
15,09/08/2021 9:33 AM,1.94,28.81,123.16,23.39%
16,09/08/2021 9:48 AM,1.94,28.81,129.14,22.31%
17,09/08/2021 10:03 AM,1.94,28.81,134.91,21.35%
18,09/08/2021 10:18 AM,1.94,28.81,140.91,20.44%
19,09/08/2021 10:33 AM,1.94,28.81,146.9,19.61%
20,09/08/2021 10:48 AM,1.94,28.81,152.53,18.89%
21,09/08/2021 11:03 AM,2.28,33.75,156.65,21.54%
22,09/08/2021 11:18 AM,2.28,33.75,159.27,21.19%
23,09/08/2021 11:33 AM,2.28,33.75,163.41,20.65%
24,09/08/2021 11:48 AM,2.28,33.75,169.43,19.92%
25,09/08/2021 12:03 PM,2.28,33.75,175.68,19.21%
26,09/08/2021 12:18 PM,2.28,33.75,181.93,18.55%
27,09/08/2021 12:33 PM,3.75,55.57,188.2,29.53%
28,09/08/2021 12:48 PM,3.75,55.57,194.68,28.54%
29,09/08/2021 1:03 PM,3.75,55.57,201.18,27.62%
30,09/08/2021 1:18 PM,3.75,55.57,207.68,26.76%
31,09/08/2021 1:34 PM,3.86,57.21,214.1,26.72%
32,09/08/2021 1:48 PM,3.86,57.21,219.58,26.05%
33,09/08/2021 2:03 PM,3.86,57.21,224.83,25.44%
34,09/08/2021 2:18 PM,3.86,57.21,230.08,24.86%
35,09/08/2021 2:33 PM,5.01,74.31,234.77,31.65%
36,09/08/2021 2:48 PM,5.01,74.31,239.02,31.09%
37,09/08/2021 3:03 PM,5.56,82.45,243.27,33.89%
38,09/08/2021 3:18 PM,5.56,82.45,247.54,33.31%
39,09/08/2021 3:33 PM,5.56,82.45,251.99,32.72%
40,09/08/2021 3:48 PM,5.56,82.45,256.06,32.20%
41,09/08/2021 4:03 PM,5.56,82.45,260.06,31.70%
42,09/08/2021 4:18 PM,5.56,82.45,264.06,31.22%
43,09/08/2021 4:33 PM,5.56,82.45,268.06,30.76%
44,09/08/2021 4:48 PM,5.56,82.45,272.06,30.30%
45,09/08/2021 5:03 PM,5.91,87.68,276.06,31.76%
46,09/08/2021 5:18 PM,5.91,87.68,280.04,31.31%
47,09/08/2021 5:34 PM,5.91,87.68,283.75,30.90%
48,09/08/2021 6:03 PM,6.28,93.68,290.25,32.28%
49,09/08/2021 6:18 PM,6.28,93.68,293.5,31.92%
50,09/08/2021 6:34 PM,6.28,93.68,296.75,31.57%
51,09/08/2021 6:48 PM,7.35,109.52,300.0,36.51%
52,09/08/2021 7:03 PM,7.35,109.52,303.25,36.12%
53,09/08/2021 7:18 PM,7.35,109.52,306.5,35.73%
54,09/08/2021 7:33 PM,7.35,109.52,309.73,35.36%
55,09/08/2021 7:48 PM,7.35,109.52,312.73,35.02%
56,09/08/2021 8:03 PM,7.35,109.52,315.73,34.69%
57,09/08/2021 8:18 PM,7.35,109.52,318.73,34.36%
58,09/08/2021 8:34 PM,7.35,109.52,321.73,34.04%
59,09/08/2021 8:48 PM,7.35,109.52,324.73,33.73%
60,09/08/2021 9:03 PM,7.35,109.52,327.73,33.42%
61,09/08/2021 9:18 PM,7.35,109.52,330.69,33.12%
62,09/08/2021 9:33 PM,9.2525,137.721115,333.02,0.413552084
63,09/08/2021 9:48 PM,9.2525,137.721115,334.06,0.4122646082
64,09/08/2021 10:03 PM,9.2525,137.721115,335.73,0.410213907
65,09/08/2021 10:18 PM,9.4455,140.583305,338.73,0.4150305701
66,09/08/2021 10:33 PM,9.4455,140.583305,341.73,0.4113870746
67,09/08/2021 10:48 PM,11.5,171.05154,344.73,0.4961898877
68,09/08/2021 11:03 PM,11.5,171.05,347.73,49.19%
69,09/08/2021 11:18 PM,11.5,171.05,350.73,48.77%
70,09/08/2021 11:33 PM,11.5,171.05,353.73,48.36%
71,09/08/2021 11:48 PM,11.5,171.05,356.73,47.95%
