,Date,Tons,Earned,Actual,Efficiency
0,09/13/2021 7:09 AM,0.3,3.67,28.63,12.84%
1,09/13/2021 8:24 AM,2.14,26.33,59.87,43.97%
2,09/13/2021 9:38 AM,2.71,33.24,88.96,37.37%
3,09/13/2021 12:10 PM,4.93,60.63,141.93,42.72%
4,09/13/2021 2:38 PM,7.26,85.32,194.46,43.87%
5,09/13/2021 5:09 PM,10.23,125.71,241.76,52.00%
6,09/13/2021 6:24 PM,10.23,125.71,250.87,50.11%
7,09/13/2021 7:38 PM,10.39,127.64,259.41,49.20%
8,09/13/2021 10:08 PM,11.05,135.81,276.41,49.13%
9,09/13/2021 11:23 PM,11.05,135.81,283.06,47.98%
10,09/14/2021 5:37 AM,13.31,163.62,311.32,52.56%
11,09/14/2021 8:23 AM,13.31,163.62,355.21,46.06%
12,09/14/2021 9:24 AM,15.07,185.24,380.08,48.74%
13,09/14/2021 10:38 AM,16.35,200.89,410.87,48.89%
14,09/14/2021 6:55 PM,26.81,329.46,564.8,58.33%
15,09/14/2021 9:24 PM,29.43,361.71,587.06,61.61%
16,09/14/2021 11:53 PM,29.99,368.52,605.51,60.86%
17,09/15/2021 6:08 AM,34.27,421.03,616.92,68.25%
18,09/15/2021 7:23 AM,35.7,438.66,648.42,67.65%
19,09/15/2021 9:53 AM,41.07,504.52,734.92,68.65%
20,09/15/2021 11:09 AM,42.8,525.74,768.74,68.39%
21,09/15/2021 12:23 PM,44.76,549.72,791.63,69.44%
22,09/15/2021 2:53 PM,53.54,657.38,852.93,77.07%
23,09/15/2021 4:09 PM,54.78,672.64,882.53,76.22%
24,09/15/2021 5:25 PM,54.78,672.64,899.67,74.77%
25,09/15/2021 7:55 PM,54.78,672.64,921.84,72.97%
26,09/15/2021 10:23 PM,54.78,672.64,943.0,71.33%
27,09/16/2021 5:53 AM,60.42,741.74,989.15,74.99%
28,09/16/2021 7:08 AM,60.42,741.74,998.8,74.26%
29,09/16/2021 8:24 AM,60.78,746.16,1031.79,72.32%
30,09/16/2021 10:54 AM,62.11,762.47,1097.07,69.50%
31,09/16/2021 1:23 PM,64.02,785.94,1151.57,68.25%
32,09/16/2021 3:55 PM,68.92,845.9,1210.99,69.85%
33,09/16/2021 5:09 PM,68.92,845.9,1233.66,68.57%
34,09/16/2021 6:24 PM,68.92,845.9,1245.29,67.93%
35,09/16/2021 8:54 PM,68.92,845.9,1268.61,66.68%
36,09/16/2021 11:24 PM,69.61,854.45,1287.11,66.39%
37,09/17/2021 6:53 AM,76.55,940.36,1309.57,71.81%
38,09/17/2021 8:08 AM,78.12,959.61,1339.57,71.64%
39,09/17/2021 9:23 AM,78.12,959.61,1369.57,70.07%
40,09/17/2021 11:54 AM,84.03,1032.17,1428.83,72.24%
41,09/17/2021 1:08 PM,84.03,1032.17,1447.57,71.30%
42,09/17/2021 2:24 PM,84.81,1032.17,1479.03,69.79%
43,09/17/2021 4:53 PM,84.81,1032.17,1506.82,68.50%
44,09/17/2021 6:10 PM,84.81,1032.17,1519.65,67.92%
45,09/17/2021 7:24 PM,84.81,1032.17,1532.01,67.37%
46,09/17/2021 9:54 PM,86.02,1047.01,1553.5,67.40%
47,09/18/2021 7:52 AM,86.02,1047.01,1591.11,65.80%
48,09/18/2021 9:07 AM,101.44,1236.04,1604.86,77.02%
49,09/18/2021 10:25 AM,103.81,1265.04,1636.11,77.32%
50,09/18/2021 12:53 PM,106.48,1297.8,1672.43,77.60%
51,09/18/2021 2:09 PM,126.82,1547.17,1686.18,91.76%
52,09/18/2021 3:23 PM,126.82,1547.17,1697.08,91.17%
53,09/18/2021 5:53 PM,127.99,1561.49,1709.18,91.36%
54,09/18/2021 7:09 PM,127.99,1561.49,1710.45,91.29%
55,09/18/2021 8:24 PM,127.99,1561.49,1711.08,91.26%
56,09/18/2021 10:53 PM,127.99,1561.49,1711.08,91.26%
