,Date,Tons,Earned,Actual,Efficiency
0,11/16/2021 5:34 AM,0.0,0.0,0.02,0.00%
1,11/16/2021 5:49 AM,0.0,0.0,0.33,0.00%
2,11/16/2021 6:04 AM,0.0,0.0,3.64,0.00%
3,11/16/2021 6:19 AM,0.0,0.0,12.18,0.00%
4,11/16/2021 6:34 AM,0.0,0.0,20.88,0.00%
5,11/16/2021 6:49 AM,0.0,0.0,29.63,0.00%
6,11/16/2021 7:04 AM,0.0,0.0,38.37,0.00%
7,11/16/2021 7:19 AM,0.0,0.0,46.37,0.00%
8,11/16/2021 7:34 AM,0.0,0.0,55.11,0.00%
9,11/16/2021 7:49 AM,0.0,0.0,63.86,0.00%
10,11/16/2021 8:04 AM,0.0,0.0,72.61,0.00%
11,11/16/2021 8:19 AM,0.75,11.22,81.36,13.79%
12,11/16/2021 8:34 AM,0.75,11.22,90.11,12.45%
13,11/16/2021 8:49 AM,1.18,17.69,98.86,17.89%
14,11/16/2021 9:04 AM,1.18,17.69,107.61,16.44%
15,11/16/2021 9:19 AM,1.18,17.69,116.36,15.20%
16,11/16/2021 9:34 AM,1.75,26.2,125.11,20.95%
17,11/16/2021 9:49 AM,1.75,26.2,133.88,19.57%
18,11/16/2021 10:19 AM,1.75,26.2,151.88,17.25%
19,11/16/2021 10:34 AM,2.27,33.97,160.87,21.11%
20,11/16/2021 10:49 AM,2.27,33.97,169.87,20.00%
21,11/16/2021 11:05 AM,2.84,42.39,178.87,23.70%
22,11/16/2021 11:19 AM,2.84,42.39,187.87,22.56%
23,11/16/2021 11:34 AM,2.84,42.39,196.85,21.54%
24,11/16/2021 11:50 AM,2.86,42.8,205.46,20.83%
25,11/16/2021 12:05 PM,21.61,274.2,211.96,129.36%
26,11/16/2021 12:19 PM,21.61,274.2,212.6,128.98%
27,11/16/2021 12:34 PM,21.61,274.2,215.37,127.32%
28,11/16/2021 12:49 PM,22.0,280.04,224.37,124.81%
29,11/16/2021 1:04 PM,22.0,280.04,233.37,120.00%
30,11/16/2021 1:49 PM,23.12,296.75,260.37,113.97%
31,11/16/2021 2:04 PM,23.12,296.75,269.37,110.16%
32,11/16/2021 2:49 PM,31.62,404.13,296.1,136.48%
33,11/16/2021 3:04 PM,31.69,405.09,304.58,133.00%
34,11/16/2021 3:49 PM,41.94,535.84,330.34,162.21%
35,11/16/2021 4:19 PM,57.81,731.89,347.34,210.71%
36,11/16/2021 4:34 PM,57.81,731.89,355.66,205.78%
37,11/16/2021 4:49 PM,57.87,732.71,358.62,204.31%
38,11/16/2021 5:04 PM,58.69,745.06,361.87,205.89%
39,11/16/2021 5:19 PM,58.69,745.06,365.12,204.06%
40,11/16/2021 5:34 PM,58.69,745.06,368.37,202.26%
41,11/16/2021 5:49 PM,58.69,745.06,371.08,200.78%
42,11/16/2021 6:04 PM,58.81,746.87,373.83,199.79%
43,11/16/2021 6:19 PM,58.81,746.87,376.32,198.47%
44,11/16/2021 6:34 PM,59.74,758.26,378.82,200.16%
45,11/16/2021 6:49 PM,59.74,758.26,381.06,198.99%
46,11/16/2021 7:07 PM,59.74,758.26,383.31,197.82%
47,11/16/2021 7:20 PM,59.74,758.26,385.56,196.66%
48,11/16/2021 7:37 PM,59.74,758.26,388.08,195.39%
49,11/16/2021 7:52 PM,59.74,758.26,390.4,194.23%
50,11/16/2021 8:20 PM,60.02,762.37,394.14,193.43%
51,11/16/2021 8:35 PM,60.02,762.37,395.66,192.68%
52,11/16/2021 8:50 PM,60.02,762.37,397.16,191.96%
53,11/16/2021 9:06 PM,60.08,763.35,398.66,191.48%
54,11/16/2021 9:19 PM,60.08,763.35,400.16,190.76%
55,11/16/2021 9:34 PM,60.08,763.35,401.64,190.06%
56,11/16/2021 9:49 PM,60.14,764.17,402.87,189.68%
57,11/16/2021 10:04 PM,60.19,764.84,403.89,189.37%
58,11/16/2021 10:19 PM,60.19,764.84,405.16,188.77%
59,11/16/2021 10:34 PM,60.32,766.67,406.63,188.54%
60,11/16/2021 11:06 PM,60.32,766.67,408.66,187.60%
61,11/16/2021 11:34 PM,60.32,766.67,411.66,186.24%
62,11/16/2021 11:50 PM,60.32,766.67,413.16,185.56%
