,Date,Tons,Earned,Actual,Efficiency
0,11/01/2021 5:36 AM,0.0,0.0,64.91,0.00%
1,11/01/2021 8:07 AM,0.0,0.0,136.19,0.00%
2,11/01/2021 9:53 AM,0.0,0.0,208.07,0.00%
3,11/01/2021 10:36 AM,0.0,0.0,234.1,0.00%
4,11/01/2021 1:06 PM,1.69,25.17,306.38,8.22%
5,11/01/2021 3:37 PM,5.77,75.23,390.22,19.28%
6,11/01/2021 6:06 PM,21.44,268.83,442.68,60.73%
7,11/01/2021 7:53 PM,21.44,268.83,461.79,58.21%
8,11/01/2021 8:36 PM,21.44,268.83,468.98,57.32%
9,11/01/2021 11:07 PM,21.44,268.83,491.01,54.75%
10,11/02/2021 6:36 AM,27.74,346.01,518.32,66.76%
11,11/02/2021 9:06 AM,27.74,346.01,630.31,54.90%
12,11/02/2021 10:53 AM,29.7,371.85,699.9,53.13%
13,11/02/2021 11:37 AM,30.55,384.56,735.14,52.31%
14,11/02/2021 2:07 PM,49.63,618.47,821.13,75.32%
15,11/02/2021 4:37 PM,56.45,702.13,920.01,76.32%
16,11/02/2021 7:07 PM,56.45,702.13,960.45,73.10%
17,11/02/2021 8:53 PM,56.45,702.13,976.68,71.89%
18,11/02/2021 9:38 PM,56.45,702.13,983.09,71.42%
19,11/03/2021 6:53 AM,56.45,702.13,1041.91,67.39%
20,11/03/2021 8:08 AM,56.45,702.13,1093.16,64.23%
21,11/03/2021 10:06 AM,56.45,702.13,1167.98,60.11%
22,11/03/2021 11:53 AM,68.35,858.76,1236.17,69.47%
23,11/03/2021 12:37 PM,68.35,858.76,1246.65,68.89%
24,11/05/2021 12:09 PM,131.64,1642.11,2147.63,76.46%
25,11/05/2021 5:09 PM,137.22,1710.71,2247.03,76.13%
26,11/05/2021 7:44 PM,137.22,1710.71,2268.2,75.42%
27,11/05/2021 10:13 PM,137.99,1722.18,2286.93,75.31%
28,11/05/2021 11:41 PM,137.99,1722.18,2295.84,75.01%
29,11/06/2021 8:10 AM,139.71,1745.12,2322.83,75.13%
30,11/06/2021 9:40 AM,139.71,1745.12,2367.2,73.72%
31,11/06/2021 1:09 PM,147.48,1840.35,2451.11,75.08%
32,11/06/2021 2:41 PM,147.48,1840.35,2484.64,74.07%
33,11/06/2021 3:41 PM,147.48,1840.35,2492.88,73.82%
34,11/06/2021 6:11 PM,147.48,1840.35,2519.0,73.06%
35,11/06/2021 8:40 PM,150.1,1872.41,2537.42,73.79%
36,11/06/2021 11:11 PM,152.71,1904.48,2554.45,74.56%
