,Date,Tons,Earned,Actual,Efficiency
0,08/31/2021 4:48 AM,0.0,0.0,0.54,0.00%
1,08/31/2021 5:03 AM,0.0,0.0,1.32,0.00%
2,08/31/2021 5:18 AM,0.04,0.62,6.15,10.12%
3,08/31/2021 5:33 AM,0.04,0.62,11.32,5.50%
4,08/31/2021 5:48 AM,0.04,0.62,16.84,3.70%
5,08/31/2021 6:03 AM,0.04,0.62,22.34,2.79%
6,08/31/2021 6:18 AM,0.04,0.62,27.86,2.23%
7,08/31/2021 6:33 AM,0.04,0.62,33.61,1.85%
8,08/31/2021 6:48 AM,0.04,0.62,39.36,1.58%
9,08/31/2021 7:03 AM,0.04,0.62,45.02,1.38%
10,08/31/2021 7:18 AM,0.04,0.62,50.52,1.23%
11,08/31/2021 7:34 AM,0.04,0.62,56.02,1.11%
12,08/31/2021 7:48 AM,0.04,0.62,61.52,1.01%
13,08/31/2021 8:03 AM,0.04,0.62,67.02,0.93%
14,08/31/2021 8:18 AM,0.04,0.62,72.52,0.86%
15,08/31/2021 8:33 AM,0.04,0.62,78.13,0.80%
16,08/31/2021 8:48 AM,0.04,0.62,83.63,0.74%
17,08/31/2021 9:03 AM,0.04,0.62,89.13,0.70%
18,08/31/2021 9:18 AM,0.04,0.62,94.63,0.66%
19,08/31/2021 9:33 AM,0.04,0.62,100.13,0.62%
20,08/31/2021 9:48 AM,0.04,0.62,105.63,0.59%
21,08/31/2021 10:03 AM,0.04,0.62,111.1,0.56%
22,08/31/2021 10:18 AM,0.04,0.62,116.08,0.54%
23,08/31/2021 10:33 AM,0.04,0.62,120.83,0.52%
24,08/31/2021 10:48 AM,0.04,0.62,125.59,0.50%
25,08/31/2021 11:03 AM,0.04,0.62,130.09,0.48%
26,08/31/2021 11:18 AM,0.04,0.62,131.83,0.47%
27,08/31/2021 11:33 AM,0.04,0.62,133.85,0.47%
28,08/31/2021 12:05 PM,0.04,0.62,144.83,0.43%
29,08/31/2021 12:17 PM,0.04,0.62,149.63,0.42%
30,08/31/2021 12:32 PM,0.04,0.62,155.13,0.40%
31,08/31/2021 12:48 PM,0.04,0.62,160.63,0.39%
32,08/31/2021 1:03 PM,0.04,0.62,166.14,0.37%
33,08/31/2021 1:19 PM,0.04,0.62,171.64,0.36%
34,08/31/2021 1:33 PM,0.04,0.62,177.12,0.35%
35,08/31/2021 1:48 PM,0.04,0.62,182.57,0.34%
36,08/31/2021 2:03 PM,0.04,0.62,188.06,0.33%
37,08/31/2021 2:18 PM,0.04,0.62,193.56,0.32%
38,08/31/2021 2:33 PM,0.04,0.62,199.06,0.31%
39,08/31/2021 2:48 PM,0.04,0.62,204.56,0.30%
40,08/31/2021 3:03 PM,0.04,0.62,210.06,0.30%
41,08/31/2021 3:18 PM,0.04,0.62,215.06,0.29%
42,08/31/2021 3:48 PM,8.87,105.49,223.79,47.14%
43,08/31/2021 4:03 PM,8.87,105.49,225.02,46.88%
44,08/31/2021 4:18 PM,8.87,105.49,227.31,46.41%
45,08/31/2021 4:33 PM,8.87,105.49,229.56,45.95%
46,08/31/2021 4:48 PM,8.87,105.49,231.81,45.51%
47,08/31/2021 5:03 PM,8.87,105.49,234.06,45.07%
48,08/31/2021 5:18 PM,8.87,105.49,236.3,44.64%
49,08/31/2021 5:33 PM,8.87,105.49,238.3,44.27%
50,08/31/2021 5:48 PM,8.87,105.49,240.3,43.90%
51,08/31/2021 6:03 PM,8.87,105.49,242.3,43.54%
52,08/31/2021 6:18 PM,8.87,105.49,244.3,43.18%
53,08/31/2021 6:33 PM,8.87,105.49,246.3,42.83%
54,08/31/2021 6:48 PM,8.87,105.49,248.3,42.48%
55,08/31/2021 7:03 PM,8.87,105.49,250.3,42.14%
56,08/31/2021 7:18 PM,8.87,105.49,252.3,41.81%
57,08/31/2021 7:33 PM,8.87,105.49,254.3,41.48%
58,08/31/2021 7:48 PM,8.87,105.49,256.3,41.16%
59,08/31/2021 8:03 PM,8.87,105.49,258.3,40.84%
60,08/31/2021 8:18 PM,8.87,105.49,260.3,40.53%
61,08/31/2021 8:32 PM,8.87,105.49,262.3,40.22%
62,08/31/2021 8:48 PM,8.871555,105.4879684,264.3,0.39912209
63,08/31/2021 9:03 PM,8.871555,105.4879684,266.3,0.3961245528
64,08/31/2021 9:19 PM,8.871555,105.4879684,268.28,0.3932010154
65,08/31/2021 9:33 PM,8.871555,105.4879684,270.01,0.3906817096
66,08/31/2021 9:48 PM,8.871555,105.4879684,271.53,0.3884947092
67,08/31/2021 10:03 PM,8.871555,105.4879684,273.21,0.3861058102
68,08/31/2021 10:18 PM,8.87,105.49,273.96,38.50%
69,08/31/2021 10:33 PM,8.87,105.49,274.81,38.39%
70,08/31/2021 10:48 PM,8.87,105.49,276.81,38.11%
71,08/31/2021 11:03 PM,8.87,105.49,278.81,37.84%
72,08/31/2021 11:18 PM,8.87,105.49,280.81,37.57%
73,08/31/2021 11:33 PM,8.87,105.49,282.81,37.30%
74,08/31/2021 11:48 PM,8.87,105.49,284.81,37.04%
