,Date,Tons,Earned,Actual,Efficiency
0,09/09/2021 5:33 AM,0.0,0.0,10.8,0.00%
1,09/09/2021 5:48 AM,0.0,0.0,16.05,0.00%
2,09/09/2021 6:03 AM,0.0,0.0,21.47,0.00%
3,09/09/2021 6:18 AM,0.0,0.0,26.99,0.00%
4,09/09/2021 6:33 AM,0.0,0.0,32.73,0.00%
5,09/09/2021 6:48 AM,0.0,0.0,38.48,0.00%
6,09/09/2021 7:03 AM,0.0,0.0,44.35,0.00%
7,09/09/2021 7:18 AM,0.0,0.0,50.35,0.00%
8,09/09/2021 7:33 AM,0.0,0.0,56.35,0.00%
9,09/09/2021 7:48 AM,0.0,0.0,62.35,0.00%
10,09/09/2021 8:03 AM,0.0,0.0,68.35,0.00%
11,09/09/2021 8:18 AM,0.0,0.0,74.35,0.00%
12,09/09/2021 8:33 AM,0.0,0.0,80.35,0.00%
13,09/09/2021 8:48 AM,0.0,0.0,86.35,0.00%
14,09/09/2021 9:03 AM,0.0,0.0,92.35,0.00%
15,09/09/2021 9:18 AM,0.0,0.0,98.29,0.00%
16,09/09/2021 9:33 AM,0.0,0.0,103.3,0.00%
17,09/09/2021 9:49 AM,0.0,0.0,108.3,0.00%
18,09/09/2021 10:03 AM,0.0,0.0,113.42,0.00%
19,09/09/2021 10:18 AM,0.0,0.0,118.17,0.00%
20,09/09/2021 10:33 AM,0.0,0.0,122.9,0.00%
21,09/09/2021 10:48 AM,0.0,0.0,127.38,0.00%
22,09/09/2021 11:03 AM,0.0,0.0,131.39,0.00%
23,09/09/2021 11:18 AM,0.0,0.0,132.41,0.00%
24,09/09/2021 11:33 AM,0.0,0.0,133.95,0.00%
25,09/09/2021 11:48 AM,0.0,0.0,138.92,0.00%
26,09/09/2021 12:03 PM,0.0,0.0,143.67,0.00%
27,09/09/2021 12:18 PM,0.0,0.0,148.59,0.00%
28,09/09/2021 12:33 PM,0.0,0.0,154.09,0.00%
29,09/09/2021 12:48 PM,0.0,0.0,159.72,0.00%
30,09/09/2021 1:03 PM,0.0,0.0,165.47,0.00%
31,09/09/2021 1:18 PM,0.0,0.0,171.22,0.00%
32,09/09/2021 1:34 PM,0.0,0.0,176.95,0.00%
33,09/09/2021 1:48 PM,0.0,0.0,180.09,0.00%
34,09/09/2021 2:04 PM,0.0,0.0,183.98,0.00%
35,09/09/2021 2:18 PM,0.0,0.0,187.73,0.00%
36,09/09/2021 2:33 PM,0.0,0.0,191.01,0.00%
37,09/09/2021 2:48 PM,3.11,43.45,194.0,22.40%
38,09/09/2021 3:03 PM,5.4,75.54,197.0,38.35%
39,09/09/2021 3:18 PM,7.31,102.26,200.02,51.13%
40,09/09/2021 3:33 PM,7.95,111.27,203.24,54.75%
41,09/09/2021 3:48 PM,10.07,140.83,204.87,68.74%
42,09/09/2021 4:03 PM,10.57,147.84,205.89,71.80%
43,09/09/2021 4:18 PM,10.57,147.84,207.95,71.09%
44,09/09/2021 4:34 PM,10.57,147.84,209.95,70.42%
45,09/09/2021 4:48 PM,10.57,147.84,211.94,69.75%
46,09/09/2021 5:03 PM,10.57,147.84,213.67,69.19%
47,09/09/2021 5:18 PM,10.57,147.84,215.42,68.63%
48,09/09/2021 5:33 PM,10.57,147.84,217.17,68.07%
49,09/09/2021 5:48 PM,10.57,147.84,218.92,67.53%
50,09/09/2021 6:03 PM,10.57,147.84,220.67,66.99%
51,09/09/2021 6:18 PM,10.57,147.84,222.42,66.47%
52,09/09/2021 6:34 PM,10.57,147.84,224.17,65.95%
53,09/09/2021 6:48 PM,10.57,147.84,225.92,65.44%
54,09/09/2021 7:04 PM,10.57,147.84,227.67,64.94%
55,09/09/2021 7:18 PM,10.57,147.84,229.42,64.44%
56,09/09/2021 7:33 PM,10.57,147.84,231.17,63.95%
57,09/09/2021 7:48 PM,10.57,147.84,232.92,63.47%
58,09/09/2021 8:03 PM,10.57,147.84,234.67,63.00%
59,09/09/2021 8:18 PM,10.57,147.84,236.42,62.53%
60,09/09/2021 8:33 PM,10.57,147.84,238.17,62.07%
61,09/09/2021 8:48 PM,10.57,147.84,239.92,61.62%
62,09/09/2021 9:03 PM,10.567385,147.8377162,241.67,0.611733836
63,09/09/2021 9:18 PM,10.567385,147.8377162,243.4,0.6073858511
64,09/09/2021 9:33 PM,10.567385,147.8377162,244.9,0.6036656437
65,09/09/2021 9:48 PM,10.567385,147.8377162,246.42,0.5999420345
66,09/09/2021 10:03 PM,10.567385,147.8377162,248.08,0.5959275885
67,09/09/2021 10:17 PM,10.567385,147.8377162,248.58,0.5947289249
68,09/09/2021 10:33 PM,10.57,147.84,249.17,59.33%
69,09/09/2021 10:48 PM,10.57,147.84,250.92,58.92%
70,09/09/2021 11:03 PM,10.57,147.84,252.67,58.51%
71,09/09/2021 11:18 PM,10.57,147.84,254.42,58.11%
72,09/09/2021 11:33 PM,10.57,147.84,256.17,57.71%
73,09/09/2021 11:48 PM,10.57,147.84,257.92,57.32%
