,Date,Tons,Earned,Actual,Efficiency
0,11/22/2021 5:38 AM,0.0,0.0,22.78,0.00%
1,11/22/2021 6:53 AM,0.27,3.31,57.8,5.73%
2,11/22/2021 9:23 AM,7.12,103.11,127.84,80.65%
3,11/22/2021 11:53 AM,7.52,108.03,185.63,58.20%
4,11/22/2021 2:23 PM,8.02,114.72,250.55,45.79%
5,11/22/2021 3:38 PM,8.02,114.72,276.13,41.55%
6,11/22/2021 4:53 PM,8.02,114.72,287.61,39.89%
7,11/22/2021 7:23 PM,12.2,175.52,311.45,56.36%
8,11/22/2021 8:39 PM,12.26,176.28,321.84,54.77%
9,11/22/2021 9:54 PM,12.26,176.28,330.61,53.32%
10,11/23/2021 6:38 AM,16.04,232.34,413.06,56.25%
11,11/23/2021 7:53 AM,16.04,232.34,442.73,52.48%
12,11/23/2021 10:24 AM,16.57,240.22,505.71,47.50%
13,11/23/2021 12:53 PM,20.76,295.08,560.06,52.69%
14,11/23/2021 3:24 PM,21.49,305.86,614.84,49.75%
15,11/23/2021 4:39 PM,21.63,307.92,627.74,49.05%
16,11/23/2021 5:53 PM,21.75,309.67,641.27,48.29%
17,11/23/2021 8:24 PM,22.8,325.32,663.82,49.01%
18,11/23/2021 9:38 PM,24.28,347.19,698.29,49.72%
19,11/23/2021 11:02 PM,24.28,347.19,711.88,48.77%
20,11/24/2021 6:23 AM,28.01,402.53,776.21,51.86%
21,11/24/2021 7:38 AM,29.33,422.2,809.49,52.16%
22,11/24/2021 8:53 AM,29.35,422.37,843.76,50.06%
23,11/24/2021 11:23 AM,29.77,428.68,900.39,47.61%
24,11/24/2021 1:53 PM,29.77,428.68,957.64,44.76%
25,11/24/2021 4:24 PM,32.12,463.51,983.21,47.14%
26,11/24/2021 5:38 PM,33.4,482.44,996.79,48.40%
27,11/24/2021 6:54 PM,33.56,484.88,1009.81,48.02%
28,11/24/2021 9:23 PM,33.87,489.7,1030.97,47.50%
29,11/24/2021 10:38 PM,33.87,489.7,1036.48,47.25%
30,11/24/2021 11:53 PM,33.87,489.7,1041.17,47.03%
