,Date,Tons,Earned,Actual,Efficiency
0,10/11/2021 5:52 AM,0.19,5.21,12.66,41.16%
1,10/11/2021 7:08 AM,0.28,6.13,35.23,17.40%
2,10/11/2021 8:23 AM,0.47,11.23,56.19,19.99%
3,10/11/2021 10:53 AM,0.47,11.23,95.02,11.82%
4,10/11/2021 12:08 PM,1.47,38.79,107.92,35.95%
5,10/11/2021 1:23 PM,1.7,44.91,127.15,35.32%
6,10/11/2021 3:53 PM,1.89,50.22,164.21,30.58%
7,10/11/2021 5:08 PM,1.99,54.27,173.61,31.26%
8,10/11/2021 6:23 PM,1.89,50.22,183.61,27.35%
9,10/11/2021 8:53 PM,1.89,50.22,203.61,24.67%
10,10/11/2021 11:23 PM,1.89,50.22,220.61,22.76%
11,10/12/2021 8:08 AM,4.45,95.93,308.76,31.07%
12,10/12/2021 9:23 AM,4.96,105.59,337.2,31.31%
13,10/12/2021 11:53 AM,5.57,125.27,387.53,32.33%
14,10/12/2021 1:08 PM,5.7,128.91,418.63,30.79%
15,10/12/2021 2:23 PM,5.7,128.91,448.02,28.77%
16,10/12/2021 4:54 PM,5.99,136.98,459.8,29.79%
17,10/12/2021 6:08 PM,5.99,136.98,467.18,29.32%
18,10/12/2021 7:24 PM,5.99,136.98,474.8,28.85%
19,10/12/2021 9:53 PM,5.99,136.98,489.18,28.00%
20,10/13/2021 7:53 AM,5.99,136.98,572.1,23.94%
21,10/13/2021 9:08 AM,6.4,148.06,599.23,24.71%
22,10/13/2021 10:23 AM,6.4,148.06,622.42,23.79%
23,10/15/2021 9:48 AM,15.89,379.34,920.53,41.21%
24,10/15/2021 10:53 AM,16.16,382.18,946.92,40.36%
25,10/15/2021 12:08 PM,16.69,396.87,965.02,41.13%
26,10/15/2021 1:23 PM,17.71,407.39,989.15,41.19%
27,10/15/2021 3:53 PM,21.71,461.55,1005.6,45.90%
28,10/15/2021 5:08 PM,21.84,462.94,1013.1,45.70%
29,10/15/2021 6:23 PM,22.39,468.57,1020.72,45.91%
30,10/15/2021 8:51 PM,22.39,468.57,1024.5,45.74%
31,10/15/2021 11:53 PM,22.39,468.57,1024.5,45.74%
32,10/16/2021 6:51 AM,22.39,468.57,1043.38,44.91%
33,10/16/2021 8:06 AM,22.39,468.57,1058.21,44.28%
34,10/16/2021 9:51 AM,22.39,468.57,1079.21,43.42%
35,10/16/2021 11:51 AM,22.39,468.57,1091.63,42.92%
36,10/16/2021 1:36 PM,22.39,468.57,1091.63,42.92%
37,10/16/2021 2:53 PM,22.39,468.57,1091.63,42.92%
38,10/16/2021 4:51 PM,22.39,468.57,1091.63,42.92%
39,10/16/2021 6:06 PM,22.39,468.57,1091.63,42.92%
40,10/16/2021 7:51 PM,22.39,468.57,1091.63,42.92%
41,10/16/2021 9:52 PM,22.39,468.57,1091.63,42.92%
