,Date,Tons,Earned,Actual,Efficiency
0,09/20/2021 6:09 AM,0.0,0.0,26.77,0.00%
1,09/20/2021 7:23 AM,2.37,29.0,68.05,42.62%
2,09/20/2021 9:55 AM,6.0,73.55,131.18,56.07%
3,09/20/2021 11:09 AM,9.54,116.97,163.12,71.71%
4,09/20/2021 12:24 PM,11.59,142.09,185.33,76.67%
5,09/20/2021 2:54 PM,32.43,397.54,244.89,162.34%
6,09/20/2021 4:10 PM,32.43,397.54,277.19,143.42%
7,09/20/2021 5:25 PM,37.17,455.66,285.01,159.87%
8,09/20/2021 7:54 PM,37.17,455.66,305.21,149.29%
9,09/20/2021 9:09 PM,37.17,455.66,315.21,144.56%
10,09/20/2021 10:24 PM,37.17,455.66,324.59,140.38%
11,09/21/2021 5:55 AM,37.17,455.66,355.48,128.18%
12,09/21/2021 7:10 AM,38.1,467.09,383.89,121.67%
13,09/21/2021 8:24 AM,39.7,486.71,416.09,116.97%
14,09/21/2021 10:53 AM,40.48,496.28,513.07,96.73%
15,09/21/2021 12:08 PM,40.48,496.28,540.67,91.79%
16,09/21/2021 1:24 PM,42.11,516.23,565.59,91.27%
17,09/21/2021 3:54 PM,61.24,750.8,621.63,120.78%
18,09/21/2021 5:09 PM,61.24,750.8,638.55,117.58%
19,09/21/2021 6:24 PM,61.24,750.8,648.7,115.74%
20,09/21/2021 8:54 PM,61.41,756.83,667.96,113.30%
21,09/21/2021 10:09 PM,61.41,756.83,676.13,111.94%
22,09/21/2021 11:24 PM,61.41,756.83,681.75,111.01%
23,09/22/2021 6:54 AM,61.41,756.83,727.73,104.00%
24,09/22/2021 8:08 AM,61.41,756.83,758.48,99.78%
25,09/22/2021 9:23 AM,61.41,756.83,789.25,95.89%
26,09/22/2021 11:53 AM,61.41,756.83,846.28,89.43%
27,09/22/2021 1:11 PM,61.41,756.83,868.25,87.17%
28,09/22/2021 2:25 PM,61.41,756.83,897.9,84.29%
29,09/22/2021 4:53 PM,63.28,779.72,948.17,82.23%
30,09/22/2021 6:10 PM,63.28,779.72,954.75,81.67%
31,09/22/2021 7:24 PM,63.28,779.72,962.25,81.03%
32,09/22/2021 9:53 PM,63.28,779.72,977.56,79.76%
33,09/22/2021 11:09 PM,63.28,779.72,983.94,79.24%
34,09/23/2021 7:54 AM,69.05,850.48,1033.59,82.28%
35,09/23/2021 9:10 AM,71.41,879.49,1061.97,82.82%
36,09/23/2021 10:24 AM,71.41,879.49,1090.46,80.65%
37,09/23/2021 12:54 PM,71.41,879.49,1137.83,77.30%
38,09/23/2021 2:11 PM,71.41,879.49,1169.03,75.23%
39,09/23/2021 3:24 PM,71.41,879.49,1196.54,73.50%
40,09/23/2021 5:54 PM,71.41,879.49,1224.03,71.85%
41,09/23/2021 7:10 PM,71.41,879.49,1229.16,71.55%
42,09/23/2021 8:24 PM,71.41,879.49,1234.1,71.27%
43,09/23/2021 10:53 PM,71.54,881.0,1242.33,70.91%
44,09/24/2021 6:23 AM,71.54,881.0,1258.46,70.01%
45,09/24/2021 10:08 AM,74.57,918.16,1385.39,66.27%
46,09/24/2021 11:23 AM,74.57,918.16,1410.87,65.08%
47,09/24/2021 1:54 PM,75.59,930.65,1457.93,63.83%
48,09/24/2021 3:08 PM,75.59,930.65,1477.43,62.99%
49,09/24/2021 4:23 PM,75.59,930.65,1484.81,62.68%
50,09/24/2021 6:54 PM,75.59,930.65,1499.81,62.05%
51,09/24/2021 8:08 PM,75.59,930.65,1506.93,61.76%
52,09/24/2021 9:23 PM,75.59,930.65,1512.81,61.52%
53,09/24/2021 11:53 PM,75.59,930.65,1524.41,61.05%
54,09/25/2021 7:22 AM,75.59,930.65,1514.34,61.46%
55,09/25/2021 9:52 AM,76.85,945.94,1553.51,60.89%
56,09/25/2021 11:07 AM,77.62,955.47,1572.19,60.77%
57,09/25/2021 12:23 PM,77.62,955.47,1582.49,60.38%
58,09/25/2021 2:52 PM,77.62,955.47,1592.49,60.00%
59,09/25/2021 4:07 PM,77.62,955.47,1593.74,59.95%
60,09/25/2021 5:22 PM,77.62,955.47,1594.99,59.90%
61,09/25/2021 7:52 PM,77.62,955.47,1597.49,59.81%
62,09/25/2021 9:08 PM,77.62,955.47,1598.74,59.76%
63,09/25/2021 10:22 PM,77.62,955.47,1599.97,59.72%
