,Date,Tons,Earned,Actual,Efficiency
0,08/31/2021 4:48 AM,0.0,0.0,4.88,0.00%
1,08/31/2021 5:03 AM,0.0,0.0,7.98,0.00%
2,08/31/2021 5:18 AM,0.0,0.0,12.08,0.00%
3,08/31/2021 5:33 AM,0.0,0.0,16.94,0.00%
4,08/31/2021 5:48 AM,0.0,0.0,21.94,0.00%
5,08/31/2021 6:03 AM,0.0,0.0,27.11,0.00%
6,08/31/2021 6:18 AM,0.0,0.0,32.36,0.00%
7,08/31/2021 6:33 AM,0.0,0.0,37.61,0.00%
8,08/31/2021 6:48 AM,0.0,0.0,42.86,0.00%
9,08/31/2021 7:03 AM,0.0,0.0,48.11,0.00%
10,08/31/2021 7:18 AM,0.0,0.0,53.54,0.00%
11,08/31/2021 7:34 AM,0.0,0.0,57.54,0.00%
12,08/31/2021 7:48 AM,0.0,0.0,63.04,0.00%
13,08/31/2021 8:03 AM,0.0,0.0,68.54,0.00%
14,08/31/2021 8:18 AM,0.0,0.0,74.04,0.00%
15,08/31/2021 8:33 AM,0.0,0.0,79.54,0.00%
16,08/31/2021 8:48 AM,0.0,0.0,85.04,0.00%
17,08/31/2021 9:03 AM,0.0,0.0,90.54,0.00%
18,08/31/2021 9:18 AM,0.0,0.0,96.04,0.00%
19,08/31/2021 9:33 AM,0.0,0.0,101.5,0.00%
20,08/31/2021 9:48 AM,0.0,0.0,106.48,0.00%
21,08/31/2021 10:03 AM,0.0,0.0,111.27,0.00%
22,08/31/2021 10:18 AM,0.0,0.0,116.51,0.00%
23,08/31/2021 10:33 AM,0.0,0.0,121.49,0.00%
24,08/31/2021 10:48 AM,0.29,8.48,126.16,6.72%
25,08/31/2021 11:03 AM,0.29,8.48,129.82,6.53%
26,08/31/2021 11:18 AM,0.29,8.48,132.36,6.41%
27,08/31/2021 11:33 AM,0.29,8.48,135.47,6.26%
28,08/31/2021 12:05 PM,0.29,8.48,146.22,5.80%
29,08/31/2021 12:17 PM,0.29,8.48,151.05,5.62%
30,08/31/2021 12:32 PM,0.29,8.48,156.55,5.42%
31,08/31/2021 12:48 PM,0.29,8.48,162.05,5.23%
32,08/31/2021 1:03 PM,0.29,8.48,167.55,5.06%
33,08/31/2021 1:19 PM,0.29,8.48,173.05,4.90%
34,08/31/2021 1:33 PM,0.29,8.48,178.47,4.75%
35,08/31/2021 1:48 PM,0.29,8.48,182.69,4.64%
36,08/31/2021 2:03 PM,0.29,8.48,186.42,4.55%
37,08/31/2021 2:18 PM,0.29,8.48,190.17,4.46%
38,08/31/2021 2:33 PM,0.29,8.48,193.76,4.38%
39,08/31/2021 2:48 PM,0.29,8.48,196.2,4.32%
40,08/31/2021 3:03 PM,0.29,8.48,198.7,4.27%
41,08/31/2021 3:18 PM,0.29,8.48,201.22,4.22%
42,08/31/2021 3:48 PM,0.29,8.48,205.52,4.13%
43,08/31/2021 4:03 PM,0.29,8.48,207.02,4.10%
44,08/31/2021 4:18 PM,0.29,8.48,208.54,4.07%
45,08/31/2021 4:33 PM,0.29,8.48,210.22,4.03%
46,08/31/2021 4:48 PM,0.29,8.48,211.72,4.01%
47,08/31/2021 5:03 PM,0.29,8.48,213.22,3.98%
48,08/31/2021 5:18 PM,0.29,8.48,214.72,3.95%
49,08/31/2021 5:33 PM,0.29,8.48,216.22,3.92%
50,08/31/2021 5:48 PM,0.29,8.48,217.72,3.90%
51,08/31/2021 6:03 PM,0.29,8.48,219.21,3.87%
52,08/31/2021 6:18 PM,0.29,8.48,220.71,3.84%
53,08/31/2021 6:33 PM,0.29,8.48,222.21,3.82%
54,08/31/2021 6:48 PM,0.29,8.48,223.71,3.79%
55,08/31/2021 7:03 PM,0.29,8.48,225.19,3.77%
56,08/31/2021 7:18 PM,0.29,8.48,226.44,3.75%
57,08/31/2021 7:33 PM,0.29,8.48,227.69,3.73%
58,08/31/2021 7:48 PM,0.29,8.48,228.94,3.70%
59,08/31/2021 8:03 PM,0.29,8.48,230.19,3.68%
60,08/31/2021 8:18 PM,0.29,8.48,231.44,3.66%
61,08/31/2021 8:32 PM,0.29,8.48,232.69,3.65%
62,08/31/2021 8:48 PM,0.289,8.48215,233.94,0.03625780115
63,08/31/2021 9:03 PM,0.289,8.48215,234.92,0.03610654691
64,08/31/2021 9:19 PM,0.289,8.48215,235.91,0.03595502522
65,08/31/2021 9:33 PM,0.289,8.48215,236.45,0.03587291182
66,08/31/2021 9:48 PM,0.289,8.48215,236.46,0.03587139474
67,08/31/2021 10:03 PM,0.289,8.48215,236.92,0.03580174743
68,08/31/2021 10:18 PM,0.29,8.48,237.92,3.57%
69,08/31/2021 10:33 PM,0.29,8.48,238.92,3.55%
70,08/31/2021 10:48 PM,0.29,8.48,239.92,3.54%
71,08/31/2021 11:03 PM,0.29,8.48,240.92,3.52%
72,08/31/2021 11:18 PM,0.29,8.48,241.92,3.51%
73,08/31/2021 11:33 PM,0.29,8.48,242.92,3.49%
74,08/31/2021 11:48 PM,0.29,8.48,243.92,3.48%
