,Date,Tons,Earned,Actual,Efficiency
0,11/29/2021 6:23 AM,0.0,0.0,37.94,0.00%
1,11/29/2021 7:39 AM,0.38,5.57,68.41,8.14%
2,11/29/2021 8:53 AM,0.38,5.57,98.67,5.64%
3,11/29/2021 11:23 AM,1.54,23.35,150.49,15.52%
4,11/29/2021 12:38 PM,1.79,27.19,177.87,15.29%
5,11/29/2021 1:53 PM,1.79,27.19,206.55,13.16%
6,11/29/2021 4:23 PM,2.29,34.76,244.59,14.21%
7,11/29/2021 6:53 PM,2.29,34.76,267.09,13.02%
8,11/29/2021 9:24 PM,2.29,34.76,285.24,12.19%
9,11/29/2021 10:38 PM,2.29,34.76,296.34,11.73%
10,11/29/2021 11:54 PM,2.29,34.76,307.59,11.30%
11,11/30/2021 7:23 AM,2.29,34.76,384.22,9.05%
12,11/30/2021 8:38 AM,2.55,38.78,413.15,9.39%
13,11/30/2021 9:53 AM,2.69,41.01,442.84,9.26%
14,11/30/2021 12:23 PM,3.35,51.1,493.95,10.34%
15,11/30/2021 1:39 PM,3.35,51.1,524.6,9.74%
16,11/30/2021 2:53 PM,4.05,61.74,548.69,11.25%
17,11/30/2021 5:23 PM,4.05,61.74,581.88,10.61%
18,11/30/2021 7:54 PM,4.05,61.74,609.59,10.13%
19,11/30/2021 10:23 PM,4.05,61.74,633.01,9.75%
20,11/30/2021 11:39 PM,4.05,61.74,645.99,9.56%
