,Date,Tons,Earned,Actual,Efficiency
0,07/26/2021 3:07 PM,7.1,40.64,236.55,17.18%
1,07/26/2021 4:23 PM,14.22,40.64,251.65,16.15%
2,07/26/2021 5:38 PM,14.22,40.64,260.54,15.60%
3,07/26/2021 8:08 PM,14.22,40.64,278.4,14.60%
4,07/26/2021 10:38 PM,14.22,40.64,295.05,13.77%
5,07/27/2021 1:06 AM,14.87,40.64,314.66,12.92%
6,07/27/2021 2:21 AM,14.87,40.64,324.66,12.52%
7,07/27/2021 3:36 AM,14.87,40.64,327.17,12.42%
8,07/27/2021 6:08 AM,14.87,40.64,333.44,12.19%
9,07/27/2021 7:23 AM,14.87,40.64,366.41,11.09%
10,07/27/2021 8:38 AM,14.87,40.64,398.88,10.19%
11,07/27/2021 11:08 AM,18.36,56.94,466.32,12.21%
12,07/27/2021 12:23 PM,18.51,56.94,489.89,11.62%
13,07/27/2021 1:38 PM,20.3,69.57,519.89,13.38%
14,07/27/2021 4:08 PM,23.54,88.62,566.17,15.65%
15,07/27/2021 5:23 PM,23.54,88.62,575.72,15.39%
16,07/27/2021 6:37 PM,23.54,88.62,585.56,15.14%
17,07/28/2021 2:06 AM,24.71,88.62,641.48,13.82%
18,07/28/2021 3:21 AM,24.71,88.62,644.92,13.74%
19,07/28/2021 4:36 AM,24.71,88.62,644.92,13.74%
20,07/28/2021 7:08 AM,24.71,88.62,692.55,12.80%
21,07/28/2021 8:23 AM,24.71,88.62,726.35,12.20%
22,07/28/2021 9:38 AM,30.48,117.7,758.78,15.51%
23,07/28/2021 12:08 PM,31.46,121.54,810.78,14.99%
24,07/28/2021 1:23 PM,41.82,233.04,842.38,27.66%
25,07/28/2021 2:38 PM,46.04,254.77,868.03,29.35%
26,07/28/2021 5:07 PM,46.26,258.68,895.21,28.90%
27,07/28/2021 6:23 PM,46.98,262.44,904.11,29.03%
28,07/28/2021 7:39 PM,47.67,265.79,912.86,29.12%
29,07/28/2021 10:09 PM,47.67,265.79,928.81,28.62%
30,07/29/2021 12:36 AM,47.67,265.79,946.41,28.08%
31,07/29/2021 3:07 AM,51.95,273.1,961.86,28.39%
32,07/29/2021 4:21 AM,51.95,273.1,961.86,28.39%
33,07/29/2021 5:38 AM,51.95,273.1,973.82,28.04%
34,07/29/2021 8:08 AM,56.47,650.13,1025.53,63.39%
35,07/29/2021 9:23 AM,57.12,662.86,1053.45,62.92%
36,07/29/2021 10:39 AM,57.12,662.86,1079.6,61.40%
37,07/29/2021 1:08 PM,57.12,662.86,1125.35,58.90%
38,07/29/2021 2:24 PM,57.12,662.86,1151.98,57.54%
39,07/29/2021 3:39 PM,65.27,727.66,1177.79,61.78%
40,07/29/2021 6:09 PM,66.66,739.41,1196.55,61.80%
41,07/29/2021 7:23 PM,66.66,739.41,1206.55,61.28%
42,07/29/2021 8:38 PM,66.66,739.41,1216.55,60.78%
43,07/29/2021 11:08 PM,66.66,739.41,1233.05,59.97%
44,07/30/2021 1:36 AM,66.89,747.02,1251.23,59.70%
45,07/30/2021 4:07 AM,66.89,747.02,1259.32,59.32%
46,07/30/2021 5:22 AM,66.89,747.02,1243.49,60.07%
47,07/30/2021 6:37 AM,67.43,751.11,1280.25,58.67%
48,07/30/2021 9:08 AM,68.96,784.99,1339.09,58.62%
49,07/30/2021 10:22 AM,73.75,812.79,1369.1,59.37%
50,07/30/2021 11:38 AM,77.3,832.66,1388.96,59.95%
51,07/30/2021 2:10 PM,84.68,937.94,1447.83,64.78%
52,07/30/2021 3:23 PM,84.68,937.94,1455.12,64.46%
53,07/30/2021 4:38 PM,84.68,937.94,1461.63,64.17%
54,07/30/2021 7:09 PM,85.99,950.71,1471.38,64.61%
55,07/30/2021 8:22 PM,85.99,950.71,1471.38,64.61%
56,07/30/2021 9:38 PM,85.99,950.71,1471.38,64.61%
57,07/31/2021 5:06 AM,85.99,950.71,1472.49,64.56%
58,07/31/2021 6:23 AM,85.99,950.71,1490.31,63.79%
59,07/31/2021 7:38 AM,85.99,950.71,1509.93,62.96%
60,07/31/2021 10:07 AM,85.99,950.71,1545.66,61.51%
61,07/31/2021 11:23 AM,90.29,1046.61,1554.64,67.32%
62,07/31/2021 12:38 PM,90.29,1046.61,1554.64,67.32%
63,07/31/2021 3:08 PM,90.29,1046.61,1554.64,67.32%
64,07/31/2021 4:23 PM,90.29,1046.61,1554.64,67.32%
65,07/31/2021 5:38 PM,90.29,1046.61,1554.64,67.32%
66,07/31/2021 8:08 PM,90.29,1046.61,1554.64,67.32%
67,07/31/2021 9:23 PM,90.29,1046.61,1554.64,67.32%
68,07/31/2021 10:38 PM,90.29,1046.61,1554.64,67.32%
69,08/01/2021 6:05 AM,90.29,1046.61,1554.64,67.32%
70,08/01/2021 7:21 AM,90.29,1046.61,1554.64,67.32%
71,08/01/2021 8:36 AM,90.29,1046.61,1554.64,67.32%
72,08/01/2021 11:07 AM,90.29,1046.61,1554.64,67.32%
73,08/01/2021 12:21 PM,90.29,1046.61,1554.64,67.32%
74,08/01/2021 1:36 PM,90.29,1046.61,1554.64,67.32%
75,08/01/2021 4:07 PM,90.29,1046.61,1554.64,67.32%
76,08/01/2021 5:21 PM,90.29,1046.61,1554.64,67.32%
77,08/01/2021 6:36 PM,90.29,1046.61,1554.64,67.32%
78,08/01/2021 9:06 PM,90.29,1046.61,1557.14,67.21%
79,08/01/2021 10:22 PM,90.29,1046.61,1557.14,67.21%
80,08/01/2021 11:37 PM,90.29,1046.61,1557.14,67.21%
