,Date,Tons,Earned,Actual,Efficiency
0,08/09/2021 6:22 AM,0.24,4.17,34.63,12.05%
1,08/09/2021 7:38 AM,0.24,4.17,62.13,6.72%
2,08/09/2021 8:53 AM,0.39,6.55,89.63,7.31%
3,08/09/2021 11:23 AM,0.88,14.43,134.58,10.72%
4,08/09/2021 1:53 PM,0.88,14.43,183.24,7.87%
5,08/09/2021 4:23 PM,3.32,54.19,206.48,26.25%
6,08/09/2021 5:39 PM,5.04,84.33,218.79,38.55%
7,08/09/2021 6:53 PM,5.43,91.14,231.29,39.41%
8,08/09/2021 9:23 PM,6.69,113.31,255.02,44.43%
9,08/09/2021 10:39 PM,6.69,113.31,264.21,42.88%
10,08/09/2021 11:53 PM,7.41,125.87,276.52,45.52%
11,08/10/2021 3:36 AM,8.32,141.81,300.25,47.23%
12,08/10/2021 4:51 AM,8.32,141.81,306.24,46.31%
13,08/10/2021 7:22 AM,11.96,205.52,339.93,60.46%
14,08/10/2021 11:53 AM,14.83,255.62,435.24,58.73%
15,08/10/2021 2:23 PM,20.8,355.19,486.64,72.99%
16,08/10/2021 4:55 PM,21.78,370.86,675.28,54.92%
17,08/10/2021 6:11 PM,24.73,422.45,687.98,61.40%
18,08/10/2021 7:26 PM,25.93,443.43,700.29,63.32%
19,08/10/2021 9:55 PM,26.91,460.57,718.75,64.08%
20,08/10/2021 11:10 PM,27.36,467.28,728.13,64.18%
21,08/11/2021 7:54 AM,31.34,527.93,810.28,65.15%
22,08/11/2021 9:09 AM,32.38,544.28,849.03,64.11%
23,08/11/2021 10:25 AM,33.46,561.28,886.64,63.30%
24,08/11/2021 12:55 PM,36.14,603.33,951.54,63.41%
25,08/11/2021 3:26 PM,36.26,605.42,1016.09,59.58%
26,08/11/2021 5:54 PM,37.84,629.16,1041.98,60.38%
27,08/11/2021 7:10 PM,38.44,638.01,1055.87,60.43%
28,08/11/2021 8:24 PM,38.44,638.01,1068.61,59.70%
29,08/11/2021 10:55 PM,38.65,641.2,1089.74,58.84%
30,08/12/2021 10:05 AM,41.2,677.8,1018.56,66.54%
31,08/12/2021 11:23 AM,41.2,677.8,1040.82,65.12%
32,08/12/2021 1:54 PM,48.25,794.83,1089.4,72.96%
33,08/12/2021 4:23 PM,48.35,796.4,1108.05,71.87%
34,08/12/2021 6:54 PM,48.78,802.74,1126.98,71.23%
35,08/12/2021 8:08 PM,48.78,802.74,1135.0,70.73%
36,08/12/2021 9:23 PM,50.22,820.41,1141.4,71.88%
37,08/12/2021 11:53 PM,50.86,829.9,1154.8,71.87%
38,08/13/2021 6:08 AM,50.86,829.9,1188.17,69.85%
39,08/13/2021 7:23 AM,52.51,856.62,1212.52,70.65%
40,08/13/2021 9:54 AM,53.62,873.63,1261.98,69.23%
41,08/13/2021 11:09 AM,55.3,902.61,1282.51,70.38%
42,08/13/2021 12:26 PM,55.72,909.69,1304.56,69.73%
43,08/13/2021 2:53 PM,55.72,909.69,1329.92,68.40%
44,08/13/2021 5:24 PM,55.72,909.69,1346.97,67.54%
45,08/13/2021 7:54 PM,,,,
46,08/13/2021 9:08 PM,55.72,909.69,1365.4,66.62%
47,08/13/2021 10:23 PM,55.72,909.69,1365.4,66.62%
48,08/14/2021 5:52 AM,55.72,909.69,1369.06,66.45%
49,08/14/2021 7:08 AM,55.72,909.69,1372.25,66.29%
50,08/14/2021 8:23 AM,55.72,909.69,1377.51,66.04%
51,08/14/2021 10:53 AM,55.72,909.69,1387.55,65.56%
52,08/14/2021 12:07 PM,55.72,909.69,1390.26,65.43%
53,08/14/2021 1:23 PM,55.72,909.69,1392.8,65.31%
54,08/14/2021 3:52 PM,55.72,909.69,1397.76,65.08%
55,08/14/2021 6:23 PM,55.72,909.69,1398.1,65.07%
56,08/14/2021 8:52 PM,55.72,909.69,1398.1,65.07%
57,08/14/2021 10:07 PM,55.72,909.69,1398.1,65.07%
58,08/14/2021 11:23 PM,55.72,909.69,1398.1,65.07%
