,Date,Tons,Earned,Actual,Efficiency
0,11/01/2021 5:36 AM,0.0,0.0,19.36,0.00%
1,11/01/2021 8:07 AM,0.34,5.11,79.4,6.43%
2,11/01/2021 9:53 AM,3.88,57.58,122.16,47.13%
3,11/01/2021 10:36 AM,4.51,66.81,138.21,48.34%
4,11/01/2021 1:06 PM,5.09,75.42,189.48,39.80%
5,11/01/2021 3:37 PM,8.88,125.36,252.57,49.64%
6,11/01/2021 6:06 PM,14.96,200.41,277.12,72.32%
7,11/01/2021 7:53 PM,14.96,200.41,292.83,68.44%
8,11/01/2021 8:36 PM,14.96,200.41,299.62,66.89%
9,11/01/2021 11:07 PM,15.57,207.84,324.62,64.03%
10,11/02/2021 6:36 AM,15.71,209.97,331.55,63.33%
11,11/02/2021 9:06 AM,16.98,225.52,395.35,57.04%
12,11/02/2021 10:53 AM,17.13,229.72,440.61,52.14%
13,11/02/2021 11:37 AM,17.13,229.72,452.14,50.81%
14,11/02/2021 2:07 PM,17.43,238.03,524.14,45.41%
15,11/02/2021 4:37 PM,22.66,301.09,567.94,53.01%
16,11/02/2021 7:07 PM,26.68,350.36,585.27,59.86%
17,11/02/2021 8:53 PM,37.46,482.46,594.82,81.11%
18,11/02/2021 9:38 PM,40.58,520.8,599.94,86.81%
19,11/03/2021 6:53 AM,48.99,623.9,707.41,88.19%
20,11/03/2021 8:08 AM,49.15,628.12,739.41,84.95%
21,11/03/2021 10:06 AM,50.8,648.42,790.1,82.07%
22,11/03/2021 11:53 AM,51.4,655.7,827.56,79.23%
23,11/03/2021 12:37 PM,51.51,658.81,847.29,77.75%
24,11/05/2021 12:09 PM,78.54,1041.33,1638.3,63.56%
25,11/05/2021 5:09 PM,81.11,1081.86,1701.91,63.57%
26,11/05/2021 7:44 PM,87.68,1168.94,1728.04,67.65%
27,11/05/2021 10:13 PM,87.68,1168.94,1732.16,67.48%
28,11/05/2021 11:41 PM,87.68,1168.94,1733.64,67.43%
29,11/06/2021 8:10 AM,87.68,1168.94,1799.66,64.95%
30,11/06/2021 9:40 AM,90.11,1207.07,1823.04,66.21%
31,11/06/2021 1:09 PM,90.84,1217.85,1841.61,66.13%
32,11/06/2021 2:41 PM,90.84,1217.85,1843.14,66.08%
33,11/06/2021 3:41 PM,90.84,1217.85,1844.14,66.04%
34,11/06/2021 6:11 PM,90.84,1217.85,1846.64,65.95%
35,11/06/2021 8:40 PM,90.84,1217.85,1849.13,65.86%
36,11/06/2021 11:11 PM,90.84,1217.85,1851.64,65.77%
