,Date,Tons,Earned,Actual,Efficiency
0,11/08/2021 7:39 AM,5.0,64.32,71.91,89.45%
1,11/08/2021 3:09 PM,10.44,156.38,262.55,59.56%
2,11/08/2021 4:40 PM,10.44,156.38,286.63,54.56%
3,11/08/2021 5:38 PM,12.0,179.98,299.07,60.18%
4,11/08/2021 8:10 PM,14.44,216.19,325.58,66.40%
5,11/09/2021 6:08 AM,16.57,248.76,356.59,69.76%
6,11/09/2021 8:53 AM,16.72,251.52,435.79,57.72%
7,11/09/2021 11:41 AM,16.86,253.59,546.68,46.39%
8,11/09/2021 1:53 PM,18.05,272.47,613.85,44.39%
9,11/09/2021 4:25 PM,21.12,317.72,665.31,47.76%
10,11/09/2021 5:38 PM,21.12,317.72,680.83,46.67%
11,11/09/2021 6:57 PM,22.46,338.32,694.01,48.75%
12,11/09/2021 9:40 PM,22.97,346.03,724.88,47.74%
13,11/09/2021 11:56 PM,24.02,362.17,740.34,48.92%
14,11/10/2021 7:40 AM,25.12,387.62,831.47,46.62%
15,11/10/2021 8:47 AM,26.03,401.59,863.69,46.50%
16,11/10/2021 9:53 AM,26.03,401.59,894.76,44.88%
17,11/10/2021 12:32 PM,26.71,411.97,956.31,43.08%
18,11/10/2021 3:01 PM,28.31,434.48,1030.66,42.16%
19,11/10/2021 5:23 PM,29.04,445.74,1065.1,41.85%
20,11/10/2021 6:39 PM,29.96,459.91,1079.82,42.59%
21,11/10/2021 7:54 PM,30.26,464.4,1092.39,42.51%
22,11/10/2021 10:32 PM,31.39,481.77,1122.9,42.90%
23,11/11/2021 5:54 AM,31.39,481.77,1141.31,42.21%
24,11/11/2021 8:40 AM,31.97,490.63,1237.56,39.64%
25,11/11/2021 9:38 AM,32.51,498.99,1267.19,39.38%
26,11/11/2021 10:58 AM,32.51,498.99,1303.06,38.29%
27,11/11/2021 1:25 PM,32.63,500.91,1372.92,36.48%
28,11/11/2021 2:39 PM,32.63,500.91,1387.68,36.10%
29,11/11/2021 3:53 PM,32.63,500.91,1412.68,35.46%
30,11/11/2021 6:40 PM,37.95,571.47,1448.08,39.46%
31,11/11/2021 7:39 PM,37.95,571.47,1456.61,39.23%
32,11/11/2021 8:53 PM,37.95,571.47,1467.27,38.95%
33,11/11/2021 11:40 PM,39.62,591.96,1494.34,39.61%
34,11/12/2021 5:38 AM,39.62,591.96,1539.9,38.44%
35,11/12/2021 10:39 AM,42.48,627.0,1668.84,37.57%
36,11/12/2021 11:53 AM,42.48,627.0,1695.5,36.98%
37,11/12/2021 3:39 PM,48.9,780.99,1726.58,45.23%
38,11/12/2021 8:41 PM,53.36,899.83,1830.15,49.17%
39,11/12/2021 9:55 PM,53.36,899.83,1841.27,48.87%
40,11/13/2021 6:56 AM,53.36,899.83,1883.97,47.76%
41,11/13/2021 7:54 AM,54.07,908.51,1903.11,47.74%
42,11/13/2021 10:25 AM,56.31,940.56,1950.84,48.21%
43,11/13/2021 11:38 AM,57.47,958.03,1971.12,48.60%
44,11/13/2021 12:53 PM,57.47,958.03,1973.62,48.54%
45,11/13/2021 3:24 PM,57.47,958.03,1979.16,48.41%
46,11/13/2021 4:40 PM,57.47,958.03,1981.7,48.34%
47,11/13/2021 5:53 PM,57.47,958.03,1984.12,48.28%
48,11/13/2021 8:40 PM,57.47,958.03,1989.7,48.15%
49,11/13/2021 9:40 PM,57.47,958.03,1991.7,48.10%
50,11/13/2021 10:54 PM,57.47,958.03,1994.16,48.04%
