,Date,Tons,Earned,Actual,Efficiency
0,08/02/2021 5:33 AM,0.0,0.0,0.02,0.00%
1,08/02/2021 5:47 AM,0.0,0.0,0.35,0.00%
2,08/02/2021 6:02 AM,0.0,0.0,1.97,0.00%
3,08/02/2021 6:18 AM,0.0,0.0,5.59,0.00%
4,08/02/2021 6:33 AM,0.0,0.0,11.19,0.00%
5,08/02/2021 6:48 AM,0.0,0.0,16.43,0.00%
6,08/02/2021 7:03 AM,0.0,0.0,22.1,0.00%
7,08/02/2021 7:18 AM,0.35,9.82,27.85,35.27%
8,08/02/2021 7:33 AM,0.44,13.17,33.6,39.19%
9,08/02/2021 7:48 AM,0.44,13.17,39.35,33.47%
10,08/02/2021 8:33 AM,4.88,50.5,56.6,89.22%
11,08/02/2021 8:48 AM,4.88,50.5,62.37,80.96%
12,08/02/2021 9:39 AM,6.9,56.36,82.34,68.44%
13,08/02/2021 11:03 AM,9.86,120.85,116.37,103.85%
14,08/02/2021 11:18 AM,11.51,141.12,122.37,115.32%
15,08/02/2021 11:33 AM,11.51,141.12,128.34,109.96%
16,08/02/2021 11:48 AM,11.51,141.12,133.78,105.49%
17,08/02/2021 12:03 PM,13.0,159.36,137.89,115.57%
18,08/02/2021 12:17 PM,14.41,175.74,140.13,125.41%
19,08/02/2021 12:33 PM,14.41,175.74,142.78,123.08%
20,08/02/2021 12:48 PM,14.41,176.72,147.6,119.73%
21,08/02/2021 1:03 PM,14.41,176.72,153.2,115.35%
22,08/02/2021 1:18 PM,14.41,176.72,158.95,111.18%
23,08/02/2021 1:33 PM,14.41,176.72,164.87,107.19%
24,08/02/2021 1:48 PM,14.41,176.72,170.87,103.43%
25,08/02/2021 2:04 PM,14.41,176.72,177.65,99.48%
26,08/02/2021 2:18 PM,15.03,184.26,182.87,100.76%
27,08/02/2021 2:34 PM,15.03,184.26,189.15,97.42%
28,08/02/2021 2:48 PM,15.84,194.09,193.81,100.14%
29,08/02/2021 3:03 PM,16.07,196.96,198.84,99.05%
30,08/02/2021 3:18 PM,16.07,196.96,203.57,96.75%
31,08/02/2021 3:34 PM,16.07,196.96,208.55,94.44%
32,08/02/2021 3:48 PM,16.07,196.96,212.76,92.57%
33,08/02/2021 4:04 PM,16.07,196.96,216.81,90.84%
34,08/02/2021 4:18 PM,16.07,196.96,221.06,89.10%
35,08/02/2021 4:34 PM,16.07,196.96,225.35,87.40%
36,08/02/2021 4:48 PM,16.07,196.96,227.04,86.75%
37,08/02/2021 5:03 PM,16.07,196.96,229.29,85.90%
38,08/02/2021 5:18 PM,16.07,196.96,231.53,85.07%
39,08/02/2021 5:32 PM,16.07,196.96,233.78,84.25%
40,08/02/2021 5:48 PM,16.07,196.96,236.03,83.45%
41,08/02/2021 6:03 PM,16.07,196.96,238.28,82.66%
42,08/02/2021 6:18 PM,16.07,196.96,240.53,81.89%
43,08/02/2021 6:33 PM,16.07,196.96,243.03,81.04%
44,08/02/2021 6:48 PM,16.07,196.96,245.51,80.22%
45,08/02/2021 7:03 PM,16.07,196.96,247.76,79.50%
46,08/02/2021 7:18 PM,16.07,196.96,249.78,78.85%
47,08/02/2021 7:33 PM,16.07,196.96,251.78,78.23%
48,08/02/2021 7:48 PM,16.07,196.96,253.51,77.69%
49,08/02/2021 8:03 PM,16.07,196.96,255.26,77.16%
50,08/02/2021 8:18 PM,16.07,196.96,257.01,76.63%
51,08/02/2021 8:33 PM,16.07,196.96,258.76,76.12%
52,08/02/2021 8:47 PM,16.07,196.96,260.51,75.60%
53,08/02/2021 9:03 PM,16.07,196.96,262.26,75.10%
54,08/02/2021 9:18 PM,16.07,196.96,264.01,74.60%
55,08/02/2021 9:33 PM,16.07,196.96,265.75,74.11%
56,08/02/2021 9:47 PM,16.07,196.96,267.23,73.70%
57,08/02/2021 10:03 PM,16.07,196.96,268.48,73.36%
58,08/02/2021 10:18 PM,16.07,196.96,269.75,73.02%
59,08/02/2021 10:33 PM,16.07,196.96,271.22,72.62%
60,08/02/2021 10:48 PM,16.07,196.96,272.45,72.29%
61,08/02/2021 11:03 PM,16.07,196.96,273.47,72.02%
62,08/02/2021 11:18 PM,16.07,196.96,274.74,71.69%
63,08/02/2021 11:32 PM,16.07,196.96,276.24,71.30%
64,08/02/2021 11:48 PM,16.07,196.96,277.74,70.91%
