,Date,Tons,Earned,Actual,Efficiency
0,09/27/2021 6:53 AM,5.08,77.46,50.15,154.47%
1,09/27/2021 9:23 AM,11.71,179.21,101.83,175.99%
2,09/27/2021 11:53 AM,15.07,230.86,144.66,159.59%
3,09/27/2021 1:08 PM,16.11,246.71,172.83,142.74%
4,09/27/2021 2:23 PM,16.11,246.71,198.82,124.08%
5,09/27/2021 4:53 PM,17.16,264.15,235.28,112.27%
6,09/27/2021 6:08 PM,23.35,411.72,244.03,168.72%
7,09/27/2021 7:23 PM,24.11,423.4,252.28,167.83%
8,09/27/2021 9:53 PM,26.22,460.32,267.28,172.22%
9,09/27/2021 11:09 PM,29.38,511.67,276.03,185.37%
10,09/28/2021 7:53 AM,29.88,520.47,361.27,144.07%
11,09/28/2021 10:23 AM,29.88,520.47,420.81,123.68%
12,09/28/2021 12:53 PM,37.08,646.46,474.09,136.36%
13,09/28/2021 2:08 PM,38.89,678.13,507.04,133.74%
14,09/28/2021 3:24 PM,39.44,687.79,534.64,128.65%
15,09/28/2021 5:54 PM,44.1,769.35,553.24,139.06%
16,09/28/2021 7:08 PM,46.53,810.97,560.44,144.70%
17,09/28/2021 8:23 PM,47.99,836.51,565.24,147.99%
18,09/28/2021 10:54 PM,48.45,844.7,580.24,145.58%
19,09/29/2021 6:23 AM,49.78,865.24,635.69,136.11%
20,09/29/2021 8:53 AM,51.15,889.31,695.94,127.79%
21,09/29/2021 11:23 AM,52.69,916.0,747.28,122.58%
22,09/29/2021 1:53 PM,56.8,986.02,807.88,122.05%
23,09/29/2021 3:09 PM,59.08,1024.84,834.62,122.79%
24,09/29/2021 4:23 PM,59.08,1024.84,850.37,120.52%
25,09/29/2021 6:54 PM,61.06,1059.53,872.81,121.39%
26,09/29/2021 8:08 PM,63.46,1100.91,880.17,125.08%
27,09/29/2021 9:24 PM,63.69,1104.94,890.19,124.12%
28,09/29/2021 11:53 PM,66.49,1147.0,901.32,127.26%
29,09/30/2021 6:08 AM,66.49,1147.0,922.15,124.38%
30,09/30/2021 7:23 AM,66.49,1147.0,949.45,120.81%
31,09/30/2021 9:53 AM,69.85,1197.79,1004.24,119.27%
32,09/30/2021 12:23 PM,71.19,1218.19,1047.16,116.33%
33,09/30/2021 2:53 PM,75.06,1224.08,1102.33,111.04%
34,09/30/2021 4:09 PM,76.58,1242.61,1122.54,110.70%
35,09/30/2021 5:23 PM,79.09,1279.74,1133.63,112.89%
36,09/30/2021 7:53 PM,79.21,1281.78,1153.06,111.16%
37,09/30/2021 9:08 PM,79.24,1282.27,1162.68,110.29%
38,09/30/2021 10:23 PM,79.29,1283.17,1171.78,109.51%
39,10/01/2021 5:53 AM,84.77,1364.49,1215.78,112.23%
40,10/01/2021 7:08 AM,84.77,1364.49,1243.28,109.75%
41,10/01/2021 1:23 PM,87.5,1405.34,1380.19,101.82%
42,10/01/2021 3:53 PM,89.3,1432.82,1402.09,102.19%
43,10/01/2021 5:08 PM,91.02,1462.83,1412.49,103.56%
44,10/01/2021 6:23 PM,91.02,1462.83,1422.49,102.84%
45,10/01/2021 8:53 PM,91.07,1463.8,1437.29,101.84%
46,10/01/2021 10:08 PM,96.02,1548.71,1445.29,107.16%
47,10/01/2021 11:23 PM,96.02,1548.71,1445.44,107.14%
48,10/02/2021 6:52 AM,96.02,1548.71,1463.33,105.83%
49,10/02/2021 8:07 AM,96.02,1548.71,1473.49,105.10%
50,10/02/2021 9:22 AM,96.02,1548.71,1482.44,104.47%
51,10/02/2021 11:52 AM,96.02,1548.71,1487.67,104.10%
52,10/02/2021 2:22 PM,96.02,1548.71,1487.67,104.10%
53,10/02/2021 4:53 PM,96.02,1548.71,1487.67,104.10%
54,10/02/2021 6:07 PM,96.02,1548.71,1487.67,104.10%
55,10/02/2021 7:23 PM,96.02,1548.71,1487.67,104.10%
56,10/02/2021 9:53 PM,96.02,1548.71,1487.67,104.10%
57,10/02/2021 11:08 PM,96.02,1548.71,1487.67,104.10%
