,Date,Tons,Earned,Actual,Efficiency
0,11/22/2021 5:38 AM,0.0,0.0,51.9,0.00%
1,11/22/2021 6:53 AM,4.28,52.49,82.01,64.01%
2,11/22/2021 9:23 AM,12.9,164.8,163.82,100.60%
3,11/22/2021 11:53 AM,15.36,200.16,250.05,80.05%
4,11/22/2021 2:23 PM,18.33,242.93,321.14,75.65%
5,11/22/2021 3:38 PM,18.65,246.93,365.3,67.60%
6,11/22/2021 4:53 PM,18.84,249.22,403.01,61.84%
7,11/22/2021 7:23 PM,18.94,250.49,420.7,59.54%
8,11/22/2021 8:39 PM,18.94,250.49,429.57,58.31%
9,11/22/2021 9:54 PM,19.05,251.75,437.47,57.55%
10,11/23/2021 6:38 AM,19.16,253.14,491.24,51.53%
11,11/23/2021 7:53 AM,20.47,272.77,533.88,51.09%
12,11/23/2021 10:24 AM,23.73,316.02,624.44,50.61%
13,11/23/2021 12:53 PM,24.94,334.16,714.91,46.74%
14,11/23/2021 3:24 PM,27.33,366.57,804.06,45.59%
15,11/23/2021 4:39 PM,28.79,385.22,841.31,45.79%
16,11/23/2021 5:53 PM,28.79,385.22,850.26,45.31%
17,11/23/2021 8:24 PM,28.79,385.22,867.76,44.39%
18,11/23/2021 9:38 PM,28.96,387.22,876.76,44.16%
19,11/23/2021 11:02 PM,29.01,387.84,884.85,43.83%
20,11/24/2021 6:23 AM,29.12,394.39,928.88,42.46%
21,11/24/2021 7:38 AM,37.72,502.93,957.85,52.51%
22,11/24/2021 8:53 AM,40.29,539.51,1002.29,53.83%
23,11/24/2021 11:23 AM,41.59,556.61,1078.33,51.62%
24,11/24/2021 1:53 PM,44.32,595.37,1140.66,52.20%
25,11/24/2021 4:24 PM,45.38,611.16,1196.72,51.07%
26,11/24/2021 5:38 PM,45.38,611.16,1214.34,50.33%
27,11/24/2021 6:54 PM,45.38,611.16,1230.41,49.67%
28,11/24/2021 9:23 PM,45.38,611.16,1261.82,48.44%
29,11/24/2021 10:38 PM,45.38,611.16,1278.65,47.80%
30,11/24/2021 11:53 PM,45.38,611.16,1289.49,47.40%
