,Date,Tons,Earned,Actual,Efficiency
0,08/02/2021 4:36 AM,0.0,0.0,0.07,0.00%
1,08/02/2021 7:08 AM,3.07,32.76,38.94,84.12%
2,08/02/2021 8:24 AM,3.07,32.76,64.3,50.94%
3,08/02/2021 11:08 AM,7.73,99.16,114.79,86.39%
4,08/02/2021 1:46 PM,10.86,137.65,160.51,85.76%
5,08/02/2021 2:53 PM,11.66,147.48,181.78,81.13%
6,08/02/2021 4:09 PM,12.15,153.51,199.09,77.11%
7,08/02/2021 6:39 PM,12.15,153.51,214.36,71.61%
8,08/02/2021 7:54 PM,12.15,153.51,221.74,69.23%
9,08/02/2021 9:08 PM,12.77,161.14,229.14,70.32%
10,08/02/2021 11:38 PM,12.77,161.14,241.24,66.80%
11,08/03/2021 12:51 AM,12.77,161.14,248.56,64.83%
12,08/03/2021 2:38 PM,22.87,285.22,463.5,61.54%
13,08/03/2021 3:56 PM,22.87,285.22,492.06,57.96%
14,08/03/2021 5:08 PM,28.09,349.43,506.47,68.99%
15,08/03/2021 7:39 PM,28.97,360.2,525.57,68.54%
16,08/03/2021 8:54 PM,28.97,360.2,534.32,67.41%
17,08/03/2021 10:09 PM,28.97,360.2,541.17,66.56%
18,08/04/2021 12:37 AM,30.36,377.36,556.93,67.76%
19,08/04/2021 1:53 PM,41.87,518.82,738.84,70.22%
20,08/04/2021 4:23 PM,44.29,552.9,783.56,70.56%
21,08/04/2021 5:37 PM,44.29,552.9,793.21,69.70%
22,08/04/2021 6:54 PM,45.28,565.03,801.96,70.46%
23,08/04/2021 9:24 PM,45.28,565.03,818.86,69.00%
24,08/04/2021 10:39 PM,45.28,565.03,824.71,68.51%
25,08/04/2021 11:53 PM,47.06,586.91,833.46,70.42%
26,08/05/2021 2:22 AM,47.06,586.91,848.68,69.16%
27,08/05/2021 3:36 AM,47.06,586.91,849.76,69.07%
28,08/05/2021 4:52 AM,47.06,586.91,850.5,69.01%
29,08/05/2021 7:23 AM,51.29,637.23,895.06,71.19%
30,08/05/2021 9:53 AM,51.29,637.23,932.44,68.34%
31,08/05/2021 12:24 PM,51.88,644.52,967.09,66.65%
32,08/05/2021 1:38 PM,55.68,691.82,990.84,69.82%
33,08/05/2021 2:53 PM,57.4,712.96,1014.13,70.30%
34,08/05/2021 5:24 PM,57.52,714.4,1030.79,69.31%
35,08/05/2021 6:38 PM,57.52,714.4,1038.38,68.80%
36,08/05/2021 7:54 PM,57.52,714.4,1053.83,67.79%
37,08/05/2021 10:24 PM,57.96,730.76,1074.58,68.00%
38,08/05/2021 11:38 PM,57.96,730.76,1079.58,67.69%
39,08/06/2021 12:51 AM,57.96,730.76,1084.46,67.38%
40,08/06/2021 1:24 PM,57.96,730.76,1205.75,60.61%
41,08/06/2021 2:49 PM,64.54,825.29,1200.42,68.75%
42,08/06/2021 3:53 PM,64.54,825.29,1206.25,68.42%
43,08/06/2021 6:23 PM,64.54,825.29,1229.21,67.14%
44,08/06/2021 7:39 PM,64.54,825.29,1236.15,66.76%
45,08/06/2021 8:53 PM,64.54,825.29,1238.61,66.63%
46,08/06/2021 11:23 PM,64.54,825.29,1243.61,66.36%
47,08/07/2021 4:21 AM,64.54,825.29,1234.65,66.84%
48,08/07/2021 5:36 AM,66.89,852.43,1242.32,68.62%
49,08/07/2021 6:53 AM,67.75,862.99,1256.84,68.66%
50,08/07/2021 9:23 AM,67.75,862.99,1286.49,67.08%
51,08/07/2021 11:53 AM,67.75,862.99,1304.24,66.17%
52,08/07/2021 2:23 PM,67.75,862.99,1306.74,66.04%
53,08/07/2021 3:38 PM,67.75,862.99,1307.99,65.98%
54,08/07/2021 4:59 PM,67.75,862.99,1309.34,65.91%
55,08/07/2021 7:23 PM,67.75,862.99,1311.74,65.79%
56,08/07/2021 8:38 PM,67.75,862.99,1312.99,65.73%
57,08/07/2021 9:53 PM,67.75,862.99,1314.24,65.66%
58,08/08/2021 7:51 AM,67.75,862.99,1324.21,65.17%
59,08/08/2021 10:21 AM,67.75,862.99,1326.71,65.05%
60,08/08/2021 12:51 PM,67.75,862.99,1329.21,64.93%
61,08/08/2021 3:21 PM,67.75,862.99,1331.71,64.80%
62,08/08/2021 4:36 PM,67.75,862.99,1332.96,64.74%
63,08/08/2021 5:51 PM,67.75,862.99,1286.25,67.09%
64,08/08/2021 8:21 PM,67.75,862.99,1286.25,67.09%
65,08/08/2021 9:37 PM,67.75,862.99,1286.25,67.09%
66,08/08/2021 10:51 PM,67.75,862.99,1286.25,67.09%
