,Date,Tons,Earned,Actual,Efficiency
0,08/27/2021 5:48 AM,0.0,0.0,19.8,0.00%
1,08/27/2021 6:03 AM,0.0,0.0,23.55,0.00%
2,08/27/2021 6:18 AM,0.0,0.0,27.84,0.00%
3,08/27/2021 6:33 AM,0.0,0.0,32.17,0.00%
4,08/27/2021 6:48 AM,0.0,0.0,36.67,0.00%
5,08/27/2021 7:03 AM,0.0,0.0,41.17,0.00%
6,08/27/2021 7:18 AM,0.0,0.0,45.67,0.00%
7,08/27/2021 7:33 AM,0.0,0.0,49.92,0.00%
8,08/27/2021 7:48 AM,0.0,0.0,54.17,0.00%
9,08/27/2021 8:03 AM,0.0,0.0,58.42,0.00%
10,08/27/2021 8:18 AM,0.0,0.0,62.69,0.00%
11,08/27/2021 8:33 AM,0.0,0.0,67.19,0.00%
12,08/27/2021 8:48 AM,0.0,0.0,71.69,0.00%
13,08/27/2021 9:03 AM,0.0,0.0,76.19,0.00%
14,08/27/2021 9:18 AM,0.0,0.0,80.68,0.00%
15,08/27/2021 9:33 AM,0.0,0.0,85.39,0.00%
16,08/27/2021 9:48 AM,0.0,0.0,89.62,0.00%
17,08/27/2021 10:03 AM,0.0,0.0,93.64,0.00%
18,08/27/2021 10:18 AM,0.0,0.0,97.89,0.00%
19,08/27/2021 10:33 AM,0.0,0.0,102.13,0.00%
20,08/27/2021 10:48 AM,3.21,44.36,106.05,41.83%
21,08/27/2021 11:04 AM,3.21,44.36,109.01,40.69%
22,08/27/2021 11:18 AM,3.21,44.36,111.61,39.74%
23,08/27/2021 11:33 AM,3.21,44.36,115.43,38.43%
24,08/27/2021 11:49 AM,3.21,44.36,120.18,36.91%
25,08/27/2021 12:03 PM,3.21,44.36,124.9,35.51%
26,08/27/2021 12:18 PM,3.21,44.36,129.15,34.35%
27,08/27/2021 12:33 PM,3.21,44.36,133.39,33.25%
28,08/27/2021 12:48 PM,3.21,44.36,137.64,32.23%
29,08/27/2021 1:03 PM,3.21,44.36,142.16,31.20%
30,08/27/2021 1:18 PM,3.21,44.36,146.66,30.25%
31,08/27/2021 1:33 PM,3.21,44.36,151.17,29.34%
32,08/27/2021 1:48 PM,3.21,44.36,152.37,29.11%
33,08/27/2021 2:03 PM,3.21,44.36,153.37,28.92%
34,08/27/2021 2:18 PM,3.31,47.32,154.37,30.66%
35,08/27/2021 2:33 PM,3.31,47.32,155.37,30.46%
36,08/27/2021 2:48 PM,3.31,47.32,156.37,30.26%
37,08/27/2021 3:03 PM,3.31,47.32,157.37,30.07%
38,08/27/2021 3:18 PM,3.31,47.32,158.37,29.88%
39,08/27/2021 3:33 PM,3.31,47.32,159.37,29.69%
40,08/27/2021 3:48 PM,3.31,47.32,160.37,29.51%
41,08/27/2021 4:03 PM,3.31,47.32,161.37,29.33%
42,08/27/2021 4:18 PM,3.31,47.32,162.42,29.14%
43,08/27/2021 4:33 PM,3.31,47.32,163.67,28.91%
44,08/27/2021 4:48 PM,3.31,47.32,164.92,28.69%
45,08/27/2021 5:03 PM,3.31,47.32,166.17,28.48%
46,08/27/2021 5:18 PM,3.31,47.32,167.42,28.27%
47,08/27/2021 5:33 PM,3.31,47.32,168.67,28.06%
48,08/27/2021 5:48 PM,3.31,47.32,169.92,27.85%
49,08/27/2021 6:03 PM,3.31,47.32,171.17,27.65%
50,08/27/2021 6:18 PM,3.31,47.32,172.42,27.45%
51,08/27/2021 6:33 PM,3.31,47.32,173.67,27.25%
52,08/27/2021 6:48 PM,3.31,47.32,174.9,27.06%
53,08/27/2021 7:03 PM,3.31,47.32,175.9,26.90%
54,08/27/2021 7:18 PM,3.31,47.32,176.9,26.75%
55,08/27/2021 7:33 PM,3.31,47.32,177.86,26.61%
56,08/27/2021 7:48 PM,3.31,47.32,178.15,26.56%
57,08/27/2021 8:03 PM,3.31,47.32,178.67,26.49%
58,08/27/2021 8:18 PM,3.31,47.32,179.65,26.34%
59,08/27/2021 8:33 PM,3.31,47.32,180.65,26.20%
60,08/27/2021 8:48 PM,3.31,47.32,181.65,26.05%
61,08/27/2021 9:03 PM,3.31,47.32,182.65,25.91%
62,08/27/2021 9:18 PM,3.3065,47.32242,183.65,0.2576772121
63,08/27/2021 9:33 PM,3.3065,47.32242,184.38,0.2566570127
64,08/27/2021 9:48 PM,3.3065,47.32242,185.13,0.2556172419
65,08/27/2021 10:03 PM,3.3065,47.32242,185.88,0.2545858618
66,08/27/2021 10:18 PM,3.3065,47.32242,186.11,0.2542712374
67,08/27/2021 10:33 PM,3.3065,47.32242,186.36,0.2539301352
68,08/27/2021 10:48 PM,3.31,47.32,186.61,25.36%
69,08/27/2021 11:03 PM,3.31,47.32,186.86,25.33%
70,08/27/2021 11:18 PM,3.31,47.32,187.11,25.29%
71,08/27/2021 11:33 PM,3.31,47.32,187.36,25.26%
72,08/27/2021 11:48 PM,3.31,47.32,187.61,25.22%
