,Date,Tons,Earned,Actual,Efficiency
0,11/15/2021 9:54 AM,4.07,59.02,175.98,33.54%
1,11/15/2021 12:32 PM,4.23,61.37,252.35,24.32%
2,11/15/2021 1:47 PM,4.23,61.37,293.09,20.94%
3,11/15/2021 5:23 PM,30.55,387.24,384.37,100.75%
4,11/15/2021 6:39 PM,31.44,400.53,397.99,100.64%
5,11/15/2021 07:53 PM,31.44,400.53,410.49,97.57%
6,11/15/2021 10:23 PM,32.06,409.89,429.55,95.42%
7,11/15/2021 11:40 PM,32.3,413.33,438.06,94.35%
8,11/16/2021 5:53 AM,32.71,419.54,466.96,89.85%
9,11/16/2021 8:23 AM,33.46,430.76,538.83,79.94%
10,11/16/2021 9:38 AM,34.47,445.75,583.83,76.35%
11,11/16/2021 10:54 AM,34.99,453.51,630.62,71.91%
12,11/16/2021 7:42 PM,92.46,1177.8,855.99,137.60%
13,11/17/2021 10:38 AM,100.1,1274.45,1042.51,122.25%
14,11/17/2021 11:54 AM,100.37,1277.73,1088.92,117.34%
15,11/17/2021 2:24 PM,103.47,1324.11,1165.28,113.63%
16,11/17/2021 3:38 PM,105.91,1358.34,1211.79,112.09%
17,11/17/2021 4:54 PM,105.91,1358.34,1255.04,108.23%
18,11/17/2021 7:23 PM,106.47,1365.14,1292.71,105.60%
19,11/17/2021 8:38 PM,107.11,1373.08,1306.48,105.10%
20,11/17/2021 9:54 PM,108.24,1386.95,1319.73,105.09%
21,11/18/2021 7:53 AM,113.34,1449.43,1420.72,102.02%
22,11/18/2021 10:23 AM,116.35,1486.29,1516.64,98.00%
23,11/18/2021 11:38 AM,117.19,1496.66,1568.97,95.39%
24,11/18/2021 12:53 PM,117.19,1496.66,1600.06,93.54%
25,11/18/2021 3:23 PM,122.8,1571.77,1693.5,92.81%
26,11/18/2021 4:40 PM,124.3,1590.13,1739.12,91.43%
27,11/18/2021 5:53 PM,124.3,1590.13,1756.96,90.50%
28,11/18/2021 8:23 PM,127.87,1638.22,1784.13,91.82%
29,11/18/2021 9:38 PM,129.25,1658.8,1796.55,92.33%
30,11/18/2021 10:53 PM,129.87,1668.06,1807.29,92.30%
31,11/19/2021 6:23 AM,130.54,1678.13,1747.95,96.01%
32,11/19/2021 8:53 AM,138.46,1775.13,1837.75,96.59%
33,11/19/2021 11:23 AM,139.17,1784.73,1938.68,92.06%
34,11/19/2021 12:38 PM,140.0,1794.91,1966.59,91.27%
35,11/19/2021 1:54 PM,140.0,1794.91,2012.47,89.19%
36,11/19/2021 4:32 PM,142.82,1835.38,2054.28,89.34%
37,11/19/2021 5:38 PM,142.82,1835.38,2063.08,88.96%
38,11/19/2021 6:54 PM,142.82,1835.38,2073.24,88.53%
39,11/19/2021 9:23 PM,142.82,1835.38,2090.58,87.79%
40,11/19/2021 10:38 PM,148.02,1899.05,2100.0,90.43%
41,11/19/2021 11:54 PM,148.02,1899.05,2104.6,90.23%
42,11/20/2021 7:23 AM,148.02,1899.05,2135.69,88.92%
43,11/20/2021 9:53 AM,148.77,1908.28,2198.21,86.81%
44,11/20/2021 12:24 PM,152.91,1969.88,2243.76,87.79%
45,11/20/2021 1:39 PM,153.78,1980.59,2256.42,87.78%
46,11/20/2021 2:53 PM,153.78,1980.59,2266.68,87.38%
47,11/20/2021 5:23 PM,156.42,2020.1,2276.68,88.73%
48,11/20/2021 6:39 PM,156.42,2020.1,2281.68,88.54%
49,11/20/2021 7:53 PM,156.76,2024.16,2286.18,88.54%
50,11/20/2021 10:23 PM,156.78,2024.44,2295.68,88.18%
51,11/20/2021 11:38 PM,156.78,2024.44,2299.52,88.04%
