,Date,Tons,Earned,Actual,Efficiency
0,10/16/2021 5:33 AM,0.0,0.0,0.02,0.00%
1,10/16/2021 5:48 AM,0.0,0.0,0.31,0.00%
2,10/16/2021 6:03 AM,0.0,0.0,1.74,0.00%
3,10/16/2021 6:18 AM,0.0,0.0,7.34,0.00%
4,10/16/2021 6:33 AM,0.0,0.0,13.75,0.00%
5,10/16/2021 6:48 AM,0.0,0.0,20.25,0.00%
6,10/16/2021 7:03 AM,0.0,0.0,25.87,0.00%
7,10/16/2021 7:18 AM,0.0,0.0,32.37,0.00%
8,10/16/2021 7:33 AM,0.0,0.0,39.14,0.00%
9,10/16/2021 7:48 AM,0.0,0.0,46.16,0.00%
10,10/16/2021 8:03 AM,0.0,0.0,53.16,0.00%
11,10/16/2021 8:18 AM,0.0,0.0,60.16,0.00%
12,10/16/2021 8:33 AM,0.0,0.0,67.16,0.00%
13,10/16/2021 8:48 AM,0.0,0.0,74.16,0.00%
14,10/16/2021 9:32 AM,0.0,0.0,95.16,0.00%
15,10/16/2021 9:47 AM,0.0,0.0,348.23,0.00%
16,10/16/2021 10:03 AM,0.0,0.0,109.16,0.00%
17,10/16/2021 10:18 AM,0.0,0.0,116.14,0.00%
18,10/16/2021 10:48 AM,0.0,0.0,129.64,0.00%
19,10/16/2021 11:02 AM,0.0,0.0,136.39,0.00%
20,10/16/2021 11:17 AM,0.0,0.0,143.14,0.00%
21,10/16/2021 11:33 AM,0.0,0.0,149.87,0.00%
22,10/16/2021 11:48 AM,0.0,0.0,155.93,0.00%
23,10/16/2021 12:03 PM,0.0,0.0,161.31,0.00%
24,10/16/2021 12:18 PM,0.0,0.0,162.52,0.00%
25,10/16/2021 12:33 PM,0.0,0.0,163.56,0.00%
26,10/16/2021 12:48 PM,0.61,7.48,168.1,4.45%
27,10/16/2021 1:18 PM,0.73,8.89,177.83,5.00%
28,10/16/2021 1:33 PM,0.73,8.89,182.58,4.87%
29,10/16/2021 1:33 PM,0.73,8.89,348.23,2.55%
30,10/16/2021 1:48 PM,0.73,8.89,187.35,4.75%
31,10/16/2021 2:03 PM,0.73,8.89,192.37,4.62%
32,10/16/2021 2:18 PM,1.01,12.38,197.35,6.27%
33,10/16/2021 2:32 PM,1.01,12.38,202.65,6.11%
34,10/16/2021 3:02 PM,1.01,12.38,207.9,5.95%
35,10/16/2021 3:17 PM,1.01,12.38,348.23,3.56%
36,10/16/2021 3:33 PM,1.01,12.38,212.9,5.81%
37,10/16/2021 3:34 PM,1.01,12.38,348.23,3.56%
38,10/16/2021 3:48 PM,1.01,12.38,215.4,5.75%
39,10/16/2021 4:03 PM,1.01,12.38,217.9,5.68%
40,10/16/2021 4:18 PM,1.01,12.38,220.4,5.62%
41,10/16/2021 4:47 PM,1.01,12.38,224.86,5.51%
42,10/16/2021 5:03 PM,1.01,12.38,226.94,5.46%
43,10/16/2021 5:04 PM,1.01,12.38,227.04,5.45%
44,10/16/2021 5:18 PM,1.01,12.38,228.94,5.41%
45,10/16/2021 5:33 PM,1.01,12.38,230.67,5.37%
46,10/16/2021 5:48 PM,1.01,12.38,232.42,5.33%
47,10/16/2021 6:03 PM,1.01,12.38,234.17,5.29%
48,10/16/2021 6:18 PM,1.01,12.38,235.92,5.25%
49,10/16/2021 6:48 PM,1.01,12.38,239.4,5.17%
50,10/16/2021 7:02 PM,1.01,12.38,240.9,5.14%
51,10/16/2021 7:04 PM,1.01,12.38,240.97,5.14%
52,10/16/2021 7:32 PM,1.01,12.38,243.9,5.08%
53,10/16/2021 7:47 PM,1.01,12.38,245.38,5.05%
54,10/16/2021 8:03 PM,1.01,12.38,246.63,5.02%
55,10/16/2021 8:18 PM,1.01,12.38,247.88,4.99%
56,10/16/2021 8:33 PM,1.01,12.38,249.08,4.97%
57,10/16/2021 8:48 PM,1.01,12.38,249.6,4.96%
58,10/16/2021 9:18 PM,1.01,12.38,251.63,4.92%
59,10/16/2021 9:32 PM,1.01,12.38,252.88,4.90%
60,10/16/2021 9:48 PM,1.01,12.38,254.13,4.87%
61,10/16/2021 10:03 PM,1.01,12.38,255.38,4.85%
62,10/16/2021 10:18 PM,1.01,12.38,256.63,4.82%
63,10/16/2021 10:33 PM,1.01,12.38,257.88,4.80%
64,10/16/2021 11:03 PM,1.01,12.38,260.31,4.76%
65,10/16/2021 11:17 PM,1.01,12.38,260.56,4.75%
66,10/16/2021 11:33 PM,1.01,12.38,260.81,4.75%
67,10/16/2021 11:47 PM,1.01,12.38,261.06,4.74%
