,Date,Tons,Earned,Actual,Efficiency
0,09/27/2021 6:53 AM,0.0,0.0,39.71,0.00%
1,09/27/2021 9:23 AM,0.0,0.0,93.32,0.00%
2,09/27/2021 11:53 AM,1.11,4.15,154.04,2.69%
3,09/27/2021 1:08 PM,1.11,4.15,173.86,2.38%
4,09/27/2021 2:23 PM,1.11,4.15,203.61,2.04%
5,09/27/2021 4:53 PM,3.28,30.86,252.21,12.24%
6,09/27/2021 6:08 PM,3.28,30.86,259.84,11.88%
7,09/27/2021 7:23 PM,3.28,30.86,267.34,11.54%
8,09/27/2021 9:53 PM,3.28,30.86,281.97,10.94%
9,09/27/2021 11:09 PM,4.22,42.32,287.84,14.70%
10,09/28/2021 7:53 AM,6.13,65.72,335.27,19.60%
11,09/28/2021 10:23 AM,6.13,65.72,399.09,16.47%
12,09/28/2021 12:53 PM,6.13,65.72,452.37,14.53%
13,09/28/2021 2:08 PM,6.13,65.72,488.56,13.45%
14,09/28/2021 3:24 PM,6.13,65.72,522.72,12.57%
15,09/28/2021 5:54 PM,6.13,65.72,565.09,11.63%
16,09/28/2021 7:08 PM,6.2,66.85,572.59,11.68%
17,09/28/2021 8:23 PM,6.2,66.85,580.09,11.52%
18,09/28/2021 10:54 PM,6.4,69.81,592.88,11.77%
19,09/29/2021 6:23 AM,7.55,86.91,615.37,14.12%
20,09/29/2021 8:53 AM,10.58,124.12,676.61,18.34%
21,09/29/2021 11:23 AM,11.39,136.25,731.93,18.61%
22,09/29/2021 1:53 PM,19.46,235.15,798.4,29.45%
23,09/29/2021 3:09 PM,21.47,259.85,829.29,31.33%
24,09/29/2021 4:23 PM,21.51,260.4,856.89,30.39%
25,09/29/2021 6:54 PM,21.51,260.4,874.13,29.79%
26,09/29/2021 8:08 PM,21.51,260.4,881.54,29.54%
27,09/29/2021 9:24 PM,21.51,260.4,889.13,29.29%
28,09/29/2021 11:53 PM,21.51,260.4,901.54,28.88%
29,09/30/2021 6:08 AM,21.51,260.4,907.27,28.70%
30,09/30/2021 7:23 AM,23.44,284.0,943.09,30.11%
31,09/30/2021 9:53 AM,24.61,301.58,1012.04,29.80%
32,09/30/2021 12:23 PM,27.25,337.02,1069.49,31.51%
33,09/30/2021 2:53 PM,28.45,354.89,1134.37,31.29%
34,09/30/2021 4:09 PM,29.88,376.29,1167.97,32.22%
35,09/30/2021 5:23 PM,30.06,378.9,1183.59,32.01%
36,09/30/2021 7:53 PM,30.06,378.9,1198.24,31.62%
37,09/30/2021 9:08 PM,30.06,378.9,1205.74,31.42%
38,09/30/2021 10:23 PM,30.06,378.9,1212.74,31.24%
39,10/01/2021 5:53 AM,30.06,378.9,1232.89,30.73%
40,10/01/2021 7:08 AM,31.1,394.33,1251.5,31.51%
41,10/01/2021 1:23 PM,36.56,477.74,1403.51,34.04%
42,10/01/2021 3:53 PM,36.69,479.74,1451.4,33.05%
43,10/01/2021 5:08 PM,36.69,479.74,1458.9,32.88%
44,10/01/2021 6:23 PM,36.69,479.74,1466.4,32.72%
45,10/01/2021 8:53 PM,37.56,492.66,1479.0,33.31%
46,10/01/2021 10:08 PM,37.56,492.66,1485.9,33.16%
47,10/01/2021 11:23 PM,37.56,492.66,1492.0,33.02%
48,10/02/2021 6:52 AM,37.56,492.66,1504.41,32.75%
49,10/02/2021 8:07 AM,37.56,492.66,1520.83,32.39%
50,10/02/2021 9:22 AM,52.69,678.14,1536.98,44.12%
51,10/02/2021 11:52 AM,52.69,678.14,1563.9,43.36%
52,10/02/2021 2:22 PM,52.69,678.14,1584.26,42.80%
53,10/02/2021 4:53 PM,52.69,678.14,1596.37,42.48%
54,10/02/2021 6:07 PM,52.69,678.14,1599.47,42.40%
55,10/02/2021 7:23 PM,52.69,678.14,1599.47,42.40%
56,10/02/2021 9:53 PM,52.69,678.14,1599.47,42.40%
57,10/02/2021 11:08 PM,52.69,678.14,1599.47,42.40%
