,Date,Tons,Earned,Actual,Efficiency
0,09/02/2021 5:33 AM,0.0,0.0,0.02,0.00%
1,09/02/2021 5:48 AM,0.0,0.0,0.35,0.00%
2,09/02/2021 6:03 AM,0.0,0.0,2.71,0.00%
3,09/02/2021 6:18 AM,0.0,0.0,9.01,0.00%
4,09/02/2021 6:33 AM,0.0,0.0,15.51,0.00%
5,09/02/2021 6:48 AM,2.25,23.76,22.24,106.83%
6,09/02/2021 7:03 AM,4.86,55.76,29.16,191.23%
7,09/02/2021 7:18 AM,4.86,55.76,36.16,154.21%
8,09/02/2021 7:33 AM,4.86,55.76,43.16,129.20%
9,09/02/2021 7:48 AM,5.28,60.23,50.24,119.88%
10,09/02/2021 8:03 AM,5.28,60.23,57.48,104.78%
11,09/02/2021 8:18 AM,5.28,60.23,64.73,93.05%
12,09/02/2021 8:33 AM,5.28,60.23,71.98,83.68%
13,09/02/2021 8:48 AM,5.28,60.23,78.48,76.75%
14,09/02/2021 9:03 AM,6.23,70.27,88.75,79.18%
15,09/02/2021 9:18 AM,6.23,70.27,96.25,73.01%
16,09/02/2021 9:33 AM,4.84,53.2,103.75,51.28%
17,09/02/2021 9:48 AM,3.63,38.27,111.25,34.40%
18,09/02/2021 10:03 AM,3.63,38.27,118.75,32.23%
19,09/02/2021 10:18 AM,3.63,38.27,125.99,30.38%
20,09/02/2021 10:34 AM,4.19,44.17,133.89,32.99%
21,09/02/2021 10:48 AM,4.19,44.17,141.01,31.32%
22,09/02/2021 11:03 AM,4.68,49.41,148.51,33.27%
23,09/02/2021 11:18 AM,4.68,49.41,156.01,31.67%
24,09/02/2021 11:33 AM,4.68,49.41,163.49,30.22%
25,09/02/2021 11:48 AM,8.84,98.2,170.65,57.54%
26,09/02/2021 12:03 PM,9.52,106.6,176.02,60.56%
27,09/02/2021 12:18 PM,9.52,106.6,176.83,60.28%
28,09/02/2021 12:33 PM,9.52,106.6,179.21,59.48%
29,09/02/2021 12:48 PM,9.52,106.6,186.23,57.24%
30,09/02/2021 1:03 PM,9.52,106.6,193.48,55.10%
31,09/02/2021 1:18 PM,9.97,111.3,200.73,55.45%
32,09/02/2021 1:33 PM,11.16,125.87,207.98,60.52%
33,09/02/2021 1:48 PM,11.16,125.87,215.23,58.48%
34,09/02/2021 2:03 PM,11.16,125.87,222.48,56.58%
35,09/02/2021 2:18 PM,11.16,125.87,229.73,54.79%
36,09/02/2021 2:33 PM,13.56,155.37,236.98,65.56%
37,09/02/2021 2:48 PM,14.03,160.38,243.96,65.74%
38,09/02/2021 3:03 PM,14.57,167.05,250.96,66.56%
39,09/02/2021 3:19 PM,15.45,177.86,257.96,68.95%
40,09/02/2021 3:34 PM,15.95,184.0,265.38,69.34%
41,09/02/2021 3:48 PM,15.95,184.0,272.23,67.59%
42,09/02/2021 4:04 PM,15.95,184.0,279.46,65.84%
43,09/02/2021 4:18 PM,15.95,184.0,286.44,64.24%
44,09/02/2021 4:33 PM,15.95,184.0,292.6,62.89%
45,09/02/2021 4:48 PM,15.95,184.0,295.76,62.21%
46,09/02/2021 5:03 PM,15.95,184.0,298.17,61.71%
47,09/02/2021 5:19 PM,16.24,187.56,300.45,62.43%
48,09/02/2021 5:33 PM,16.24,187.56,302.7,61.96%
49,09/02/2021 5:48 PM,16.24,187.56,304.95,61.51%
50,09/02/2021 6:03 PM,16.33,188.6,307.2,61.39%
51,09/02/2021 6:18 PM,16.33,188.6,309.45,60.95%
52,09/02/2021 6:33 PM,16.33,188.6,311.68,60.51%
53,09/02/2021 6:48 PM,16.33,188.6,313.68,60.12%
54,09/02/2021 7:03 PM,16.33,188.6,315.66,59.75%
55,09/02/2021 7:18 PM,16.33,188.6,317.41,59.42%
56,09/02/2021 7:33 PM,16.33,188.6,319.16,59.09%
57,09/02/2021 7:48 PM,16.33,188.6,320.91,58.77%
58,09/02/2021 8:03 PM,16.33,188.6,322.66,58.45%
59,09/02/2021 8:18 PM,17.62,204.22,324.41,62.95%
60,09/02/2021 8:33 PM,19.02,221.23,326.15,67.83%
61,09/02/2021 8:48 PM,19.02,221.23,327.9,67.47%
62,09/02/2021 9:03 PM,19.02,221.23,329.65,67.11%
63,09/02/2021 9:18 PM,19.02,221.23,331.4,66.76%
64,09/02/2021 9:34 PM,19.02,221.23,333.13,66.41%
65,09/02/2021 9:48 PM,19.02,221.23,334.63,66.11%
66,09/02/2021 10:03 PM,19.02,221.23,336.15,65.81%
67,09/02/2021 10:18 PM,19.02,221.23,337.86,65.48%
68,09/02/2021 10:33 PM,19.02,221.23,339.06,65.25%
69,09/02/2021 10:48 PM,19.02,221.23,339.58,65.15%
70,09/02/2021 11:03 PM,19.02,221.23,340.38,64.99%
71,09/02/2021 11:18 PM,19.02,221.23,341.88,64.71%
72,09/02/2021 11:33 PM,19.02,221.23,343.38,64.43%
73,09/02/2021 11:48 PM,19.02,221.23,344.88,64.15%
