,Date,Tons,Earned,Actual,Efficiency
0,11/01/2021 7:23 AM,0.0,0.0,35.85,0.00%
1,11/01/2021 11:51 AM,13.03,173.66,111.17,156.22%
2,11/01/2021 4:51 PM,25.23,342.22,203.93,167.81%
3,11/01/2021 9:51 PM,25.23,342.22,214.22,159.75%
4,11/02/2021 7:51 AM,25.23,342.22,273.23,125.25%
5,11/02/2021 12:52 PM,25.23,342.22,367.19,93.20%
6,11/02/2021 5:51 PM,30.26,394.89,446.34,88.47%
7,11/02/2021 10:51 PM,30.26,394.89,465.34,84.86%
8,11/03/2021 8:52 AM,31.51,407.77,531.23,76.76%
9,11/05/2021 3:54 PM,90.12,1216.37,1071.96,113.47%
10,11/05/2021 8:57 PM,90.12,1216.37,1086.96,111.91%
11,11/06/2021 11:55 AM,100.66,1359.95,1196.95,113.62%
12,11/06/2021 4:56 PM,100.66,1359.95,1196.95,113.62%
13,11/06/2021 9:53 PM,100.66,1359.95,1196.95,113.62%
14,11/08/2021 1:54 PM,109.04,1468.94,1413.07,103.95%
15,11/08/2021 6:53 PM,112.56,1515.18,1451.93,104.36%
16,11/09/2021 3:09 PM,116.75,1583.27,1688.44,93.77%
17,11/09/2021 8:12 PM,117.24,1590.09,1709.58,93.01%
18,11/10/2021 6:17 AM,117.24,1590.09,1721.58,92.36%
19,11/10/2021 4:18 PM,117.98,1599.52,1890.7,84.60%
20,11/10/2021 9:11 PM,117.98,1599.52,1921.3,83.25%
21,11/11/2021 7:17 AM,119.1,1614.9,1979.75,81.57%
22,11/11/2021 5:09 PM,121.97,1665.9,2189.0,76.10%
23,11/11/2021 10:09 PM,121.97,1665.9,2203.14,75.61%
24,11/12/2021 8:09 AM,131.43,1782.1,2279.01,78.20%
25,11/12/2021 6:12 PM,144.09,1951.2,2441.54,79.92%
26,11/12/2021 11:20 PM,144.09,1951.2,2453.95,79.51%
27,11/13/2021 7:11 PM,147.85,2003.11,2543.37,78.76%
28,11/15/2021 6:09 AM,147.85,2003.11,2498.83,80.16%
29,11/15/2021 11:17 AM,148.28,2008.53,2592.35,77.48%
30,11/16/2021 7:09 AM,157.21,2122.82,2732.05,77.70%
31,11/16/2021 10:12 PM,161.46,2178.24,2910.83,74.83%
32,11/17/2021 8:09 AM,166.21,2240.31,2987.75,74.98%
33,11/17/2021 1:10 PM,167.16,2252.45,3105.07,72.54%
34,11/17/2021 11:09 PM,174.12,2340.79,3176.84,73.68%
35,11/18/2021 9:09 AM,180.35,2422.06,3318.16,72.99%
36,11/18/2021 2:09 PM,184.39,2473.33,3426.31,72.19%
37,11/19/2021 5:09 AM,187.63,2515.67,3474.84,72.40%
38,11/19/2021 10:09 AM,188.32,2524.55,3568.91,70.74%
39,11/19/2021 3:10 PM,190.66,2554.27,3640.06,70.17%
40,11/20/2021 6:09 AM,191.93,2570.57,3697.52,69.52%
41,11/20/2021 11:09 AM,193.39,2589.07,3811.27,67.93%
42,11/20/2021 4:09 PM,193.39,2589.07,3830.52,67.59%
43,11/22/2021 8:27 AM,195.4,2614.57,3824.77,68.36%
44,11/22/2021 1:09 PM,196.63,2630.24,3933.74,66.86%
45,11/22/2021 6:09 PM,199.9,2671.7,3997.37,66.84%
46,11/23/2021 9:09 AM,199.9,2671.7,4102.67,65.12%
47,11/23/2021 2:10 PM,199.9,2671.7,4205.57,63.53%
48,11/23/2021 7:10 PM,221.83,2960.8,4262.5,69.46%
49,11/24/2021 10:09 AM,223.08,2976.66,4370.13,68.11%
50,11/24/2021 3:09 PM,229.67,3060.4,4476.67,68.36%
51,11/24/2021 8:09 PM,229.67,3060.4,4494.72,68.09%
52,11/29/2021 10:10 AM,229.9,3063.3,4603.76,66.54%
53,11/29/2021 3:10 PM,232.78,3099.73,4706.76,65.86%
54,11/29/2021 8:10 PM,234.63,3122.89,4730.99,66.01%
55,11/30/2021 11:10 AM,238.0,3165.6,4884.16,64.81%
56,11/30/2021 4:10 PM,241.28,3207.29,4985.16,64.34%
57,11/30/2021 9:10 PM,264.43,3517.9,5007.96,70.25%
