,Date,Tons,Earned,Actual,Efficiency
0,10/18/2021 6:36 AM,0.0,0.0,20.76,0.00%
1,10/18/2021 9:07 AM,0.0,0.0,65.15,0.00%
2,10/18/2021 10:21 AM,0.46,6.44,85.44,7.53%
3,10/18/2021 11:36 AM,0.93,22.66,99.65,22.73%
4,10/18/2021 3:53 PM,0.93,22.66,182.16,12.44%
5,10/18/2021 4:36 PM,0.93,22.66,188.96,11.99%
6,10/18/2021 7:06 PM,0.93,22.66,210.92,10.74%
7,10/18/2021 8:21 PM,0.93,22.66,220.1,10.29%
8,10/18/2021 9:36 PM,0.93,22.66,229.53,9.87%
9,10/19/2021 6:22 AM,2.01,33.73,302.49,11.15%
10,10/19/2021 7:36 AM,2.01,33.73,326.11,10.34%
11,10/19/2021 10:06 AM,7.99,95.24,338.18,28.16%
12,10/19/2021 11:22 AM,7.99,95.24,354.78,26.84%
13,10/19/2021 1:06 PM,7.99,95.24,383.89,24.81%
14,10/19/2021 3:06 PM,10.61,172.44,433.94,39.74%
15,10/19/2021 4:21 PM,11.75,211.61,426.47,49.62%
16,10/19/2021 5:36 PM,11.75,211.61,438.08,48.30%
17,10/19/2021 8:06 PM,11.75,211.61,451.19,46.90%
18,10/19/2021 9:21 PM,11.75,211.61,457.06,46.30%
19,10/19/2021 10:37 PM,11.75,211.61,461.28,45.87%
20,10/20/2021 3:51 AM,11.75,211.61,481.53,43.95%
21,10/20/2021 6:06 AM,11.75,211.61,501.01,42.24%
22,10/20/2021 7:21 AM,27.87,415.09,522.49,79.45%
23,10/20/2021 8:36 AM,28.51,424.04,543.38,78.04%
24,10/20/2021 11:06 AM,34.91,489.85,587.49,83.38%
25,10/20/2021 12:21 PM,34.91,489.85,605.44,80.91%
26,10/20/2021 1:36 PM,47.45,624.34,630.25,99.06%
27,10/20/2021 4:36 PM,48.53,635.46,679.57,93.51%
28,10/20/2021 5:53 PM,48.53,635.46,690.02,92.09%
29,10/20/2021 6:37 PM,48.53,635.46,694.12,91.55%
30,10/20/2021 9:06 PM,49.41,647.82,706.62,91.68%
31,10/20/2021 10:21 PM,49.41,647.82,710.94,91.12%
32,10/20/2021 11:37 PM,49.41,647.82,716.62,90.40%
33,10/21/2021 7:36 AM,53.08,685.58,780.06,87.89%
34,10/21/2021 8:53 AM,53.08,685.58,801.84,85.50%
35,10/21/2021 9:36 AM,53.56,690.46,814.28,84.79%
36,10/21/2021 12:07 PM,53.56,690.46,847.72,81.45%
37,10/21/2021 1:22 PM,53.56,690.46,870.05,79.36%
38,10/21/2021 2:36 PM,55.5,710.39,888.26,79.98%
39,10/21/2021 5:06 PM,56.74,723.11,907.58,79.67%
40,10/21/2021 6:21 PM,56.74,723.11,913.3,79.18%
41,10/21/2021 7:36 PM,56.74,723.11,918.26,78.75%
42,10/21/2021 10:07 PM,56.74,723.11,927.31,77.98%
43,10/21/2021 11:21 PM,56.74,723.11,931.26,77.65%
44,10/22/2021 5:52 AM,56.74,723.11,959.08,75.40%
45,10/22/2021 8:37 AM,56.74,723.11,1008.15,71.73%
46,10/22/2021 9:22 AM,57.18,727.68,1022.77,71.15%
47,10/22/2021 11:06 AM,58.41,744.12,1055.37,70.51%
48,10/22/2021 1:06 PM,60.76,768.2,1087.43,70.64%
49,10/22/2021 2:21 PM,60.76,768.2,1103.99,69.58%
50,10/22/2021 3:38 PM,60.76,768.2,1111.78,69.10%
51,10/22/2021 6:06 PM,60.76,768.2,1122.02,68.47%
52,10/22/2021 7:22 PM,60.76,768.2,1126.02,68.22%
53,10/22/2021 8:38 PM,60.76,768.2,1127.25,68.15%
54,10/22/2021 11:06 PM,60.76,768.2,1129.77,68.00%
55,10/23/2021 6:37 AM,60.76,768.2,1147.16,66.97%
56,10/23/2021 9:38 AM,61.43,775.1,1167.78,66.37%
57,10/23/2021 10:53 AM,61.43,775.1,1174.93,65.97%
58,10/23/2021 11:52 AM,61.43,775.1,1176.85,65.86%
59,10/23/2021 2:07 PM,61.43,775.1,1181.38,65.61%
60,10/23/2021 3:53 PM,61.43,775.1,1184.88,65.42%
61,10/23/2021 5:06 PM,61.43,775.1,1187.32,65.28%
62,10/23/2021 7:06 PM,61.43,775.1,1191.32,65.06%
63,10/23/2021 8:21 PM,61.43,775.1,1193.82,64.93%
64,10/23/2021 9:36 PM,61.43,775.1,1196.32,64.79%
