,Date,Tons,Earned,Actual,Efficiency
0,10/25/2021 6:06 AM,0.0,0.0,13.71,0.00%
1,10/25/2021 8:36 AM,1.22,14.54,61.45,23.67%
2,10/25/2021 11:06 AM,1.03,10.6,108.79,9.74%
3,10/25/2021 12:53 PM,1.17,11.99,137.08,8.75%
4,10/25/2021 1:36 PM,1.17,11.99,151.41,7.92%
5,10/25/2021 4:06 PM,2.93,30.14,195.08,15.45%
6,10/25/2021 5:53 PM,2.93,30.14,200.43,15.04%
7,10/25/2021 6:36 PM,2.93,30.14,202.62,14.88%
8,10/25/2021 9:06 PM,2.93,30.14,210.12,14.34%
9,10/25/2021 10:53 PM,2.93,30.14,214.43,14.06%
10,10/25/2021 11:36 PM,2.93,30.14,216.58,13.92%
11,10/26/2021 7:06 AM,3.34,34.33,242.32,14.17%
12,10/26/2021 9:37 AM,7.88,80.96,301.62,26.84%
13,10/26/2021 12:06 PM,8.23,84.6,342.63,24.69%
14,10/26/2021 1:53 PM,10.0,102.75,380.23,27.02%
15,10/26/2021 2:37 PM,10.0,102.75,395.29,25.99%
16,10/26/2021 5:07 PM,12.99,130.41,422.3,30.88%
17,10/26/2021 6:53 PM,12.99,130.41,428.08,30.46%
18,10/26/2021 7:36 PM,12.99,130.41,430.24,30.31%
19,10/26/2021 10:06 PM,12.99,130.41,437.6,29.80%
20,10/26/2021 11:53 PM,12.99,130.41,442.08,29.50%
21,10/27/2021 8:37 AM,13.52,135.8,514.42,26.40%
22,10/27/2021 11:07 AM,14.64,147.32,564.55,26.09%
23,10/27/2021 1:07 PM,16.11,162.48,598.54,27.15%
24,10/27/2021 2:22 PM,19.05,192.7,623.08,30.93%
25,10/27/2021 4:08 PM,19.91,201.5,651.45,30.93%
26,10/27/2021 6:06 PM,19.91,201.5,662.13,30.43%
27,10/27/2021 7:22 PM,19.91,201.5,667.17,30.20%
28,10/27/2021 8:37 PM,19.91,201.5,672.17,29.98%
29,10/27/2021 11:07 PM,19.91,201.5,681.17,29.58%
30,10/28/2021 6:36 AM,19.91,201.5,704.6,28.60%
31,10/28/2021 9:07 AM,20.36,205.13,765.91,26.78%
32,10/28/2021 11:36 AM,24.41,250.46,813.17,30.80%
33,10/28/2021 2:07 PM,24.41,250.46,867.23,28.88%
34,10/28/2021 3:53 PM,38.08,441.72,901.06,49.02%
35,10/28/2021 4:37 PM,38.08,441.72,922.52,47.88%
36,10/28/2021 7:06 PM,38.08,441.72,927.52,47.62%
37,10/28/2021 8:53 PM,38.08,441.72,931.1,47.44%
38,10/28/2021 9:36 PM,38.08,441.72,932.5,47.37%
39,10/29/2021 6:53 AM,40.38,465.3,954.43,48.75%
40,10/29/2021 7:37 AM,40.38,465.3,969.99,47.97%
41,10/29/2021 10:07 AM,40.38,465.3,1026.97,45.31%
42,10/29/2021 12:36 PM,40.52,466.77,1070.24,43.61%
43,10/29/2021 3:06 PM,40.72,473.57,1100.88,43.02%
44,10/29/2021 4:53 PM,40.72,473.57,1104.44,42.88%
45,10/29/2021 5:37 PM,40.72,473.57,1105.9,42.82%
46,10/29/2021 8:07 PM,40.72,473.57,1110.9,42.63%
47,10/29/2021 9:53 PM,40.72,473.57,1114.46,42.49%
48,10/29/2021 10:36 PM,40.72,473.57,1115.9,42.44%
49,10/30/2021 6:06 AM,40.72,473.57,1112.23,42.58%
50,10/30/2021 7:51 AM,40.72,473.57,1124.47,42.11%
51,10/30/2021 8:36 AM,41.89,485.62,1129.15,43.01%
52,10/30/2021 11:06 AM,41.89,485.62,1141.81,42.53%
53,10/30/2021 1:36 PM,41.89,485.62,1144.31,42.44%
54,10/30/2021 4:06 PM,41.89,485.62,1146.82,42.35%
55,10/30/2021 5:53 PM,41.89,485.62,1148.59,42.28%
56,10/30/2021 6:36 PM,41.89,485.62,1149.31,42.25%
57,10/30/2021 9:07 PM,41.89,485.62,1151.81,42.16%
58,10/30/2021 10:53 PM,41.89,485.62,1153.59,42.10%
59,10/30/2021 11:36 PM,41.89,485.62,1154.31,42.07%
