,Date,Tons,Earned,Actual,Efficiency
0,10/25/2021 5:48 AM,0.0,0.0,0.06,0.00%
1,10/25/2021 6:03 AM,0.0,0.0,1.73,0.00%
2,10/25/2021 6:18 AM,0.0,0.0,8.8,0.00%
3,10/25/2021 6:33 AM,0.0,0.0,16.07,0.00%
4,10/25/2021 7:03 AM,3.04,37.27,46.54,80.08%
5,10/25/2021 7:19 AM,3.05,37.43,54.9,68.18%
6,10/25/2021 7:33 AM,3.61,44.21,62.52,70.71%
7,10/25/2021 7:48 AM,3.61,44.21,70.52,62.69%
8,10/25/2021 8:03 AM,5.45,66.8,78.52,85.07%
9,10/25/2021 8:19 AM,5.85,71.68,86.52,82.85%
10,10/25/2021 8:33 AM,7.12,87.24,94.52,92.30%
11,10/25/2021 8:48 AM,7.12,87.24,102.52,85.10%
12,10/25/2021 9:03 AM,7.12,87.24,110.53,78.93%
13,10/25/2021 9:18 AM,7.12,87.24,118.53,73.60%
14,10/25/2021 9:33 AM,7.3,89.5,126.53,70.73%
15,10/25/2021 9:48 AM,7.3,89.5,134.55,66.52%
16,10/25/2021 10:03 AM,7.3,89.5,142.8,62.67%
17,10/25/2021 10:18 AM,7.3,89.5,151.04,59.25%
18,10/25/2021 10:33 AM,9.42,115.43,159.29,72.46%
19,10/25/2021 10:48 AM,9.42,115.43,167.54,68.90%
20,10/25/2021 11:03 AM,9.42,115.43,175.77,65.67%
21,10/25/2021 11:18 AM,10.05,123.16,183.77,67.02%
22,10/25/2021 11:33 AM,10.05,123.16,191.79,64.22%
23,10/25/2021 11:48 AM,10.05,123.16,199.97,61.59%
24,10/25/2021 12:03 PM,10.05,123.16,206.72,59.58%
25,10/25/2021 12:18 PM,10.05,123.16,207.54,59.34%
26,10/25/2021 12:34 PM,10.05,123.16,209.77,58.71%
27,10/25/2021 12:48 PM,10.05,123.16,217.77,56.56%
28,10/25/2021 1:03 PM,10.05,123.16,225.79,54.55%
29,10/25/2021 1:18 PM,10.05,123.16,234.04,52.63%
30,10/25/2021 1:33 PM,10.05,123.16,242.29,50.83%
31,10/25/2021 1:48 PM,10.05,123.16,250.62,49.14%
32,10/25/2021 2:03 PM,10.05,123.16,259.12,47.53%
33,10/25/2021 2:18 PM,10.09,123.64,267.61,46.20%
34,10/25/2021 2:33 PM,10.15,124.44,276.09,45.07%
35,10/25/2021 2:48 PM,10.51,128.8,284.34,45.30%
36,10/25/2021 3:03 PM,12.38,151.7,292.59,51.85%
37,10/25/2021 3:18 PM,13.58,166.4,300.84,55.31%
38,10/25/2021 3:33 PM,21.89,287.06,309.38,92.79%
39,10/25/2021 3:48 PM,22.15,290.22,318.11,91.23%
40,10/25/2021 4:03 PM,22.88,299.21,326.11,91.75%
41,10/25/2021 4:18 PM,23.01,300.71,334.65,89.86%
42,10/25/2021 4:33 PM,23.05,301.29,342.38,88.00%
43,10/25/2021 4:48 PM,23.05,301.29,354.65,84.95%
44,10/25/2021 5:03 PM,23.05,301.29,356.61,84.49%
45,10/25/2021 5:18 PM,23.05,301.29,358.11,84.13%
46,10/25/2021 5:33 PM,23.05,301.29,359.61,83.78%
47,10/25/2021 5:48 PM,23.05,301.29,361.11,83.43%
48,10/25/2021 6:03 PM,23.05,301.29,362.61,83.09%
49,10/25/2021 6:18 PM,23.05,301.29,364.11,82.75%
50,10/25/2021 6:33 PM,23.05,301.29,365.61,82.41%
51,10/25/2021 6:49 PM,23.5,306.73,367.11,83.55%
52,10/25/2021 7:03 PM,23.5,306.73,368.61,83.21%
53,10/25/2021 7:18 PM,23.5,306.73,370.11,82.88%
54,10/25/2021 7:33 PM,23.5,306.73,371.61,82.54%
55,10/25/2021 7:48 PM,23.5,306.73,373.11,82.21%
56,10/25/2021 8:03 PM,23.5,306.73,374.61,81.88%
57,10/25/2021 8:17 PM,23.5,306.73,376.11,81.55%
58,10/25/2021 8:33 PM,23.5,306.73,377.61,81.23%
59,10/25/2021 8:48 PM,23.5,306.73,379.11,80.91%
60,10/25/2021 9:03 PM,23.77,310.03,380.61,81.46%
61,10/25/2021 9:18 PM,23.77,310.03,382.09,81.14%
62,10/25/2021 9:33 PM,23.84,310.95,383.32,81.12%
63,10/25/2021 9:48 PM,24.05,313.47,384.34,81.56%
64,10/25/2021 10:03 PM,24.05,313.47,385.61,81.29%
65,10/25/2021 10:18 PM,24.05,313.47,387.09,80.98%
66,10/25/2021 10:32 PM,24.53,319.33,388.28,82.24%
67,10/25/2021 10:47 PM,24.53,319.33,388.8,82.13%
68,10/25/2021 11:03 PM,24.53,319.33,389.61,81.96%
69,10/25/2021 11:18 PM,24.53,319.33,391.11,81.65%
70,10/25/2021 11:33 PM,24.53,319.33,392.61,81.34%
71,10/25/2021 11:48 PM,24.53,319.33,394.11,81.03%
