,Date,Tons,Earned,Actual,Efficiency
0,08/04/2021 5:48 AM,0.0,0.0,13.83,0.00%
1,08/04/2021 6:03 AM,0.0,0.0,18.34,0.00%
2,08/04/2021 6:18 AM,0.0,0.0,23.08,0.00%
3,08/04/2021 6:33 AM,0.0,0.0,28.08,0.00%
4,08/04/2021 6:48 AM,0.0,0.0,33.03,0.00%
5,08/04/2021 7:03 AM,0.0,0.0,36.93,0.00%
6,08/04/2021 7:18 AM,0.0,0.0,42.43,0.00%
7,08/04/2021 7:33 AM,0.0,0.0,47.93,0.00%
8,08/04/2021 7:48 AM,0.0,0.0,53.42,0.00%
9,08/04/2021 8:03 AM,0.0,0.0,58.92,0.00%
10,08/04/2021 8:17 AM,0.0,0.0,64.42,0.00%
11,08/04/2021 8:33 AM,0.0,0.0,69.87,0.00%
12,08/04/2021 8:48 AM,0.0,0.0,75.12,0.00%
13,08/04/2021 9:03 AM,0.0,0.0,80.37,0.00%
14,08/04/2021 9:18 AM,0.0,0.0,85.62,0.00%
15,08/04/2021 9:34 AM,0.0,0.0,90.87,0.00%
16,08/04/2021 9:48 AM,0.0,0.0,96.12,0.00%
17,08/04/2021 10:03 AM,0.0,0.0,101.6,0.00%
18,08/04/2021 11:03 AM,0.0,0.0,121.45,0.00%
19,08/04/2021 11:18 AM,0.0,0.0,123.24,0.00%
20,08/04/2021 11:33 AM,0.0,0.0,125.74,0.00%
21,08/04/2021 11:48 AM,0.0,0.0,131.49,0.00%
22,08/04/2021 12:08 PM,0.0,0.0,139.43,0.00%
23,08/04/2021 12:19 PM,0.0,0.0,142.71,0.00%
24,08/04/2021 12:33 PM,0.0,0.0,147.97,0.00%
25,08/04/2021 12:48 PM,4.64,57.06,153.49,37.17%
26,08/04/2021 1:04 PM,6.24,76.67,159.37,48.11%
27,08/04/2021 1:17 PM,9.04,111.05,165.37,67.15%
28,08/04/2021 1:34 PM,9.27,113.96,171.37,66.50%
29,08/04/2021 1:48 PM,10.83,133.05,176.88,75.22%
30,08/04/2021 2:04 PM,11.28,141.76,184.17,76.97%
31,08/04/2021 2:17 PM,11.3,141.95,189.6,74.87%
32,08/04/2021 2:34 PM,11.3,141.95,195.35,72.66%
33,08/04/2021 2:48 PM,11.35,142.54,201.1,70.88%
34,08/04/2021 3:17 PM,11.35,142.54,212.6,67.04%
35,08/04/2021 3:33 PM,13.25,167.27,218.55,76.54%
36,08/04/2021 3:48 PM,13.25,167.27,220.04,76.02%
37,08/04/2021 4:03 PM,13.25,167.27,220.85,75.74%
38,08/04/2021 4:17 PM,13.25,167.27,222.85,75.06%
39,08/04/2021 4:47 PM,13.25,167.27,226.85,73.73%
40,08/04/2021 5:03 PM,13.25,167.27,228.85,73.09%
41,08/04/2021 5:18 PM,13.25,167.27,230.83,72.46%
42,08/04/2021 5:32 PM,13.25,167.27,232.58,71.92%
43,08/04/2021 5:47 PM,13.25,167.27,234.33,71.38%
44,08/04/2021 6:03 PM,13.25,167.27,236.08,70.85%
45,08/04/2021 6:18 PM,14.24,179.4,237.83,75.43%
46,08/04/2021 6:33 PM,14.24,179.4,239.58,74.88%
47,08/04/2021 6:48 PM,14.24,179.4,241.33,74.34%
48,08/04/2021 7:03 PM,14.24,179.4,243.08,73.80%
49,08/04/2021 7:18 PM,14.24,179.4,244.83,73.27%
50,08/04/2021 7:33 PM,14.24,179.4,246.58,72.75%
51,08/04/2021 7:48 PM,14.24,179.4,248.31,72.25%
52,08/04/2021 8:03 PM,14.24,179.4,249.81,71.81%
53,08/04/2021 8:18 PM,14.24,179.4,251.33,71.38%
54,08/04/2021 8:33 PM,14.24,179.4,253.08,70.89%
55,08/04/2021 8:47 PM,14.24,179.4,254.83,70.40%
56,08/04/2021 9:03 PM,14.24,179.4,256.58,69.92%
57,08/04/2021 9:18 PM,14.24,179.4,258.31,69.45%
58,08/04/2021 9:33 PM,14.24,179.4,259.81,69.05%
59,08/04/2021 9:48 PM,14.24,179.4,261.31,68.65%
60,08/04/2021 10:03 PM,14.24,179.4,262.73,68.28%
61,08/04/2021 10:18 PM,14.24,179.4,263.25,68.15%
62,08/04/2021 10:33 PM,14.238844,179.397889,264.08,0.6793316001
63,08/04/2021 10:48 PM,15.014844,188.934929,265.83,0.7107359175
64,08/04/2021 11:03 PM,15.014844,188.934929,267.58,0.7060876335
65,08/04/2021 11:18 PM,15.014844,188.934929,269.33,0.7014997548
66,08/04/2021 11:33 PM,15.014844,188.934929,271.08,0.6969711117
67,08/04/2021 11:48 PM,15.014844,188.934929,272.83,0.6925005643
