,Date,Tons,Earned,Actual,Efficiency
0,09/07/2021 6:08 AM,0.0,0.0,7.65,0.00%
1,09/07/2021 8:38 AM,8.49,94.47,66.07,142.98%
2,09/07/2021 11:08 AM,10.77,121.19,128.74,94.14%
3,09/07/2021 12:23 PM,11.8,133.92,151.84,88.20%
4,09/07/2021 1:38 PM,14.51,166.66,176.64,94.35%
5,09/07/2021 4:08 PM,19.15,219.21,228.55,95.91%
6,09/07/2021 5:23 PM,19.15,219.21,242.57,90.37%
7,09/07/2021 6:38 PM,19.15,219.21,248.82,88.10%
8,09/07/2021 9:08 PM,19.58,224.57,262.32,85.61%
9,09/07/2021 10:24 PM,19.58,224.57,268.07,83.77%
10,09/07/2021 11:39 PM,19.58,224.57,272.97,82.27%
11,09/08/2021 7:09 AM,20.17,231.78,336.66,68.85%
12,09/08/2021 9:39 AM,22.62,265.42,421.98,62.90%
13,09/08/2021 12:09 PM,26.01,305.41,481.04,63.49%
14,09/08/2021 1:23 PM,26.47,310.22,505.46,61.37%
15,09/08/2021 2:39 PM,26.47,310.22,533.68,58.13%
16,09/08/2021 5:08 PM,27.27,320.14,581.83,55.02%
17,09/08/2021 6:24 PM,27.27,320.14,589.34,54.32%
18,09/08/2021 7:39 PM,28.28,332.49,596.74,55.72%
19,09/08/2021 10:09 PM,29.36,345.79,611.73,56.53%
20,09/08/2021 11:23 PM,29.36,345.79,618.08,55.95%
21,09/09/2021 5:37 AM,29.62,349.0,643.87,54.20%
22,09/09/2021 8:08 AM,30.23,356.03,711.8,50.02%
23,09/09/2021 10:39 AM,33.16,386.94,782.65,49.44%
24,09/09/2021 1:08 PM,34.67,405.5,841.0,48.22%
25,09/09/2021 2:23 PM,35.55,416.39,877.25,47.47%
26,09/09/2021 3:39 PM,38.58,452.14,911.92,49.58%
27,09/09/2021 6:09 PM,38.61,452.54,953.32,47.47%
28,09/09/2021 7:23 PM,38.61,452.54,964.4,46.92%
29,09/09/2021 8:38 PM,39.39,462.18,975.65,47.37%
30,09/09/2021 11:08 PM,40.33,473.71,994.8,47.62%
31,09/10/2021 6:38 AM,40.94,481.21,1016.6,47.34%
32,09/10/2021 9:08 AM,42.4,497.71,1088.37,45.73%
33,09/10/2021 11:39 AM,42.4,497.71,1141.31,43.61%
34,09/10/2021 2:08 PM,41.42,485.43,1198.17,40.51%
35,09/10/2021 3:23 PM,41.42,485.43,1214.47,39.97%
36,09/10/2021 4:38 PM,42.26,495.7,1220.72,40.61%
37,09/10/2021 7:09 PM,42.82,502.68,1233.49,40.75%
38,09/10/2021 8:24 PM,42.82,502.68,1238.39,40.59%
39,09/10/2021 9:39 PM,44.22,519.83,1243.4,41.81%
40,09/11/2021 6:23 AM,45.08,530.37,1257.45,42.18%
41,09/11/2021 7:39 AM,47.1,554.4,1284.37,43.17%
42,09/11/2021 10:10 AM,51.04,601.76,1364.07,44.11%
43,09/11/2021 12:38 PM,52.57,620.63,1403.34,44.23%
44,09/11/2021 3:08 PM,52.57,620.63,1426.54,43.51%
45,09/11/2021 4:23 PM,52.57,620.63,1431.54,43.35%
46,09/11/2021 5:38 PM,52.57,620.63,1436.54,43.20%
47,09/11/2021 9:23 PM,52.57,620.63,1441.49,43.06%
48,09/11/2021 10:38 PM,52.57,620.63,1442.74,43.02%
