,Date,Tons,Earned,Actual,Efficiency
0,08/24/2021 6:03 AM,3.07,37.61,27.37,137.40%
1,08/24/2021 6:18 AM,3.07,37.61,32.11,117.12%
2,08/24/2021 6:33 AM,3.07,37.61,36.86,102.03%
3,08/24/2021 6:48 AM,3.07,37.61,41.61,90.38%
4,08/24/2021 7:04 AM,3.07,37.61,46.6,80.70%
5,08/24/2021 7:18 AM,3.07,37.61,51.11,73.58%
6,08/24/2021 7:34 AM,3.07,37.61,55.86,67.32%
7,08/24/2021 7:48 AM,3.07,37.61,60.6,62.06%
8,08/24/2021 8:03 AM,3.07,37.61,65.35,57.55%
9,08/24/2021 8:18 AM,3.07,37.61,70.1,53.65%
10,08/24/2021 8:33 AM,3.07,37.61,74.85,50.24%
11,08/24/2021 8:48 AM,3.07,37.61,79.6,47.25%
12,08/24/2021 9:04 AM,3.07,37.61,84.77,44.36%
13,08/24/2021 9:18 AM,3.07,37.61,89.48,42.03%
14,08/24/2021 9:33 AM,3.07,37.61,94.21,39.92%
15,08/24/2021 9:48 AM,3.07,37.61,98.69,38.11%
16,08/24/2021 10:03 AM,3.07,37.61,102.96,36.53%
17,08/24/2021 10:18 AM,3.07,37.61,107.67,34.93%
18,08/24/2021 10:33 AM,3.07,37.61,112.88,33.32%
19,08/24/2021 10:49 AM,3.07,37.61,117.5,32.01%
20,08/24/2021 11:03 AM,3.22,40.01,120.41,33.23%
21,08/24/2021 11:18 AM,3.22,40.01,122.29,32.72%
22,08/24/2021 11:33 AM,3.22,40.01,125.91,31.78%
23,08/24/2021 11:48 AM,3.22,40.01,130.91,30.56%
24,08/24/2021 12:03 PM,3.22,40.01,135.92,29.44%
25,08/24/2021 12:18 PM,3.22,40.01,141.17,28.34%
26,08/24/2021 12:34 PM,3.22,40.01,146.41,27.33%
27,08/24/2021 12:48 PM,3.22,40.01,151.66,26.38%
28,08/24/2021 1:05 PM,3.22,40.01,156.91,25.50%
29,08/24/2021 1:18 PM,3.22,40.01,162.16,24.67%
30,08/24/2021 1:39 PM,3.22,40.01,169.04,23.67%
31,08/24/2021 1:48 PM,3.22,40.01,171.59,23.32%
32,08/24/2021 2:03 PM,3.22,40.01,175.3,22.83%
33,08/24/2021 2:18 PM,6.49,80.13,178.51,44.89%
34,08/24/2021 2:33 PM,6.49,80.13,181.48,44.16%
35,08/24/2021 2:48 PM,6.49,80.13,184.23,43.50%
36,08/24/2021 3:03 PM,6.49,80.13,186.98,42.86%
37,08/24/2021 3:19 PM,6.49,80.13,189.78,42.22%
38,08/24/2021 3:34 PM,6.49,80.13,193.33,41.45%
39,08/24/2021 3:48 PM,6.49,80.13,195.73,40.94%
40,08/24/2021 4:03 PM,6.75,84.68,198.21,42.72%
41,08/24/2021 4:18 PM,6.76,84.71,200.46,42.26%
42,08/24/2021 4:33 PM,6.76,84.71,202.98,41.73%
43,08/24/2021 4:48 PM,6.76,84.71,205.48,41.22%
44,08/24/2021 5:03 PM,10.8,134.32,208.2,64.52%
45,08/24/2021 5:18 PM,11.22,141.08,210.95,66.88%
46,08/24/2021 5:33 PM,11.75,149.59,213.7,70.00%
47,08/24/2021 5:48 PM,11.75,149.59,216.45,69.11%
48,08/24/2021 6:04 PM,11.75,149.59,219.2,68.24%
49,08/24/2021 6:18 PM,11.75,149.59,221.95,67.40%
50,08/24/2021 6:33 PM,11.75,149.59,224.66,66.59%
51,08/24/2021 6:48 PM,11.75,149.59,227.16,65.85%
52,08/24/2021 7:03 PM,11.75,149.59,229.66,65.14%
53,08/24/2021 7:18 PM,11.75,149.59,232.16,64.43%
54,08/24/2021 7:33 PM,11.75,149.59,234.66,63.75%
55,08/24/2021 7:48 PM,11.75,149.59,237.16,63.08%
56,08/24/2021 8:03 PM,11.75,149.59,239.66,62.42%
57,08/24/2021 8:18 PM,11.75,149.59,242.14,61.78%
58,08/24/2021 8:33 PM,11.75,149.59,244.39,61.21%
59,08/24/2021 8:48 PM,11.75,149.59,246.66,60.65%
60,08/24/2021 9:03 PM,11.75,149.59,249.16,60.04%
61,08/24/2021 9:18 PM,11.75,149.59,251.55,59.47%
62,08/24/2021 9:33 PM,18.777,237.44781,253.03,0.9384176185
63,08/24/2021 9:48 PM,24.102,308.00829,254.14,1.211963052
64,08/24/2021 10:03 PM,25.206,325.82685,256.16,1.271966154
65,08/24/2021 10:18 PM,25.447,330.04435,258.64,1.276076206
66,08/24/2021 10:33 PM,25.447,330.04435,260.89,1.265070911
67,08/24/2021 10:48 PM,25.5815,332.3981,263.14,1.263198678
68,08/24/2021 11:03 PM,25.75,335.35,265.39,126.36%
69,08/24/2021 11:18 PM,25.75,335.35,267.64,125.30%
70,08/24/2021 11:33 PM,25.75,335.35,269.89,124.25%
71,08/24/2021 11:48 PM,25.75,335.35,272.14,123.23%
