,Date,Tons,Earned,Actual,Efficiency
0,08/02/2021 5:52 AM,0.0,0.0,13.76,0.00%
1,08/02/2021 11:20 AM,7.73,99.16,115.94,85.53%
2,08/02/2021 12:23 PM,7.73,99.16,134.05,73.97%
3,08/02/2021 10:24 PM,12.77,161.14,234.25,68.79%
4,08/03/2021 3:21 AM,13.53,170.51,258.64,65.92%
5,08/03/2021 8:22 AM,13.53,170.51,327.26,52.10%
6,08/03/2021 1:23 PM,18.09,226.53,433.28,52.28%
7,08/03/2021 11:23 PM,28.97,360.2,548.32,65.69%
8,08/04/2021 4:21 AM,31.04,385.63,570.12,67.64%
9,08/04/2021 9:23 AM,31.04,385.63,657.98,58.61%
10,08/04/2021 3:23 PM,43.51,542.01,774.15,70.01%
11,08/05/2021 1:05 AM,47.06,586.91,841.18,69.77%
12,08/05/2021 6:08 AM,47.06,586.91,871.67,67.33%
13,08/05/2021 11:10 AM,51.82,643.68,948.93,67.83%
14,08/05/2021 4:09 PM,57.52,714.4,1031.8,69.24%
15,08/06/2021 2:06 AM,57.96,730.76,1089.14,67.10%
16,08/06/2021 7:08 AM,57.96,730.76,1117.53,65.39%
17,08/06/2021 12:08 PM,57.96,730.76,1179.87,61.94%
18,08/06/2021 5:08 PM,64.54,825.29,1219.21,67.69%
19,08/07/2021 8:08 AM,67.75,862.99,1271.84,67.85%
20,08/07/2021 1:08 PM,67.75,862.99,1305.49,66.10%
21,08/07/2021 6:08 PM,67.75,862.99,1310.49,65.85%
22,08/08/2021 9:06 AM,67.75,862.99,1325.46,65.11%
23,08/08/2021 2:06 PM,67.75,862.99,1330.46,64.86%
24,08/08/2021 7:06 PM,67.75,862.99,1286.25,67.09%
25,08/09/2021 5:06 AM,67.75,862.99,1288.76,66.96%
26,08/09/2021 10:09 AM,68.04,873.52,1401.66,62.32%
27,08/09/2021 3:09 PM,71.22,915.76,1508.73,60.70%
28,08/09/2021 8:09 PM,71.43,923.5,1553.63,59.44%
29,08/10/2021 6:08 AM,72.19,936.79,1628.63,57.52%
30,08/10/2021 3:50 PM,102.0,1428.03,2464.15,57.95%
31,08/10/2021 8:40 PM,104.99,1462.97,2433.23,60.12%
32,08/11/2021 6:39 AM,111.45,1540.7,2498.09,61.68%
33,08/11/2021 4:41 PM,126.09,1721.17,2788.48,61.72%
34,08/11/2021 9:39 PM,145.7,1957.19,2830.71,69.14%
35,08/12/2021 7:39 AM,157.89,2111.01,2944.33,71.70%
36,08/12/2021 9:18 AM,159.47,2130.43,2994.59,71.14%
37,08/12/2021 10:12 AM,160.5,2168.09,2245.34,96.56%
38,08/12/2021 12:38 PM,162.19,2188.96,2295.92,95.34%
39,08/12/2021 5:39 PM,177.25,2370.33,2392.73,99.06%
40,08/12/2021 10:38 PM,179.54,2398.45,2438.38,98.36%
41,08/13/2021 8:38 AM,181.75,2424.94,2506.91,96.73%
42,08/13/2021 1:39 PM,193.37,2566.35,2609.88,98.33%
43,08/13/2021 6:39 PM,193.37,2566.35,2642.79,97.11%
44,08/13/2021 11:38 PM,193.37,2566.35,2644.69,97.04%
45,08/14/2021 9:38 AM,193.37,2566.35,2698.29,95.11%
46,08/14/2021 2:38 PM,196.53,2604.76,2711.44,96.07%
