,Date,Tons,Earned,Actual,Efficiency
0,08/19/2021 5:48 AM,0.0,0.0,0.04,0.00%
1,08/19/2021 6:03 AM,0.0,0.0,1.84,0.00%
2,08/19/2021 6:18 AM,0.0,0.0,8.17,0.00%
3,08/19/2021 6:33 AM,0.0,0.0,15.04,0.00%
4,08/19/2021 6:48 AM,0.0,0.0,22.52,0.00%
5,08/19/2021 7:03 AM,0.0,0.0,30.01,0.00%
6,08/19/2021 7:18 AM,0.0,0.0,37.5,0.00%
7,08/19/2021 7:33 AM,0.0,0.0,44.75,0.00%
8,08/19/2021 7:48 AM,0.0,0.0,52.25,0.00%
9,08/19/2021 8:03 AM,0.0,0.0,59.75,0.00%
10,08/19/2021 8:19 AM,0.95,11.69,67.25,17.38%
11,08/19/2021 8:33 AM,1.76,21.67,84.75,25.57%
12,08/19/2021 8:48 AM,1.76,21.67,91.32,23.73%
13,08/19/2021 9:03 AM,1.76,21.67,98.82,21.93%
14,08/19/2021 9:18 AM,1.76,21.67,106.32,20.38%
15,08/19/2021 9:33 AM,2.73,33.58,113.66,29.55%
16,08/19/2021 9:48 AM,2.78,34.12,120.72,28.27%
17,08/19/2021 10:03 AM,2.78,34.12,127.72,26.72%
18,08/19/2021 10:18 AM,3.6,44.23,138.49,31.94%
19,08/19/2021 10:33 AM,3.71,45.55,145.74,31.25%
20,08/19/2021 10:48 AM,3.71,45.55,152.99,29.77%
21,08/19/2021 11:04 AM,4.26,52.36,160.24,32.68%
22,08/19/2021 11:18 AM,4.26,52.36,167.49,31.26%
23,08/19/2021 11:33 AM,5.15,63.3,174.74,36.23%
24,08/19/2021 11:48 AM,5.15,63.3,181.93,34.79%
25,08/19/2021 12:03 PM,5.15,63.3,187.75,33.71%
26,08/19/2021 12:18 PM,5.15,63.3,188.65,33.55%
27,08/19/2021 12:33 PM,5.15,63.3,190.68,33.20%
28,08/19/2021 12:48 PM,5.15,63.3,197.22,32.10%
29,08/19/2021 1:03 PM,5.15,63.3,204.24,30.99%
30,08/19/2021 1:18 PM,5.15,63.3,211.49,29.93%
31,08/19/2021 1:33 PM,5.2,63.85,218.74,29.19%
32,08/19/2021 1:48 PM,5.36,65.81,225.99,29.12%
33,08/19/2021 2:03 PM,5.36,65.81,233.23,28.22%
34,08/19/2021 2:18 PM,6.32,77.64,240.48,32.29%
35,08/19/2021 2:33 PM,6.4,78.67,247.73,31.76%
36,08/19/2021 2:48 PM,6.4,78.67,254.71,30.89%
37,08/19/2021 3:03 PM,6.4,78.67,261.7,30.06%
38,08/19/2021 3:18 PM,6.51,80.05,268.7,29.79%
39,08/19/2021 3:34 PM,6.95,85.42,275.72,30.98%
40,08/19/2021 3:48 PM,7.15,87.86,277.2,31.70%
41,08/19/2021 4:03 PM,7.15,87.86,283.49,30.99%
42,08/19/2021 4:18 PM,7.25,89.14,290.78,30.66%
43,08/19/2021 4:33 PM,7.25,89.14,297.52,29.96%
44,08/19/2021 4:48 PM,7.25,89.14,298.1,29.90%
45,08/19/2021 5:03 PM,7.25,89.14,300.83,29.63%
46,08/19/2021 5:18 PM,7.25,89.14,303.6,29.36%
47,08/19/2021 5:33 PM,7.25,89.14,306.58,29.08%
48,08/19/2021 6:04 PM,7.4,90.88,312.2,29.11%
49,08/19/2021 6:06 PM,7.4,90.88,312.63,29.07%
50,08/19/2021 6:18 PM,7.4,90.88,314.83,28.87%
51,08/19/2021 6:33 PM,7.4,90.88,317.58,28.62%
52,08/19/2021 6:48 PM,7.4,90.88,320.32,28.37%
53,08/19/2021 7:03 PM,7.4,90.88,323.07,28.13%
54,08/19/2021 7:18 PM,7.4,90.88,325.82,27.89%
55,08/19/2021 7:33 PM,7.4,90.88,328.52,27.66%
56,08/19/2021 7:48 PM,7.4,90.88,331.02,27.46%
57,08/19/2021 8:03 PM,7.51,92.26,333.52,27.66%
58,08/19/2021 8:18 PM,8.08,99.31,336.02,29.55%
59,08/19/2021 8:33 PM,8.08,99.31,338.52,29.34%
60,08/19/2021 8:48 PM,8.08,99.31,341.02,29.12%
61,08/19/2021 9:03 PM,8.08,99.31,343.52,28.91%
62,08/19/2021 9:18 PM,8.18,100.48,346.02,29.04%
63,08/19/2021 9:33 PM,8.18,100.48,348.5,28.83%
64,08/19/2021 9:48 PM,8.18,100.48,350.75,28.65%
65,08/19/2021 10:03 PM,8.18,100.48,353.02,28.46%
66,08/19/2021 10:18 PM,8.42,100.48,355.45,28.27%
67,08/19/2021 10:33 PM,8.42,100.48,356.95,28.15%
68,08/19/2021 10:48 PM,8.42,100.48,358.49,28.03%
69,08/19/2021 11:03 PM,8.42,100.48,360.49,27.87%
70,08/19/2021 11:18 PM,8.42,100.48,362.5,27.72%
71,08/19/2021 11:33 PM,8.42,100.48,364.75,27.55%
72,08/19/2021 11:48 PM,8.42,100.48,367.03,27.38%
