,Date,Tons,Earned,Actual,Efficiency
0,09/20/2021 6:09 AM,0.0,0.0,22.62,0.00%
1,09/20/2021 7:23 AM,0.0,0.0,49.7,0.00%
2,09/20/2021 9:55 AM,0.0,0.0,109.84,0.00%
3,09/20/2021 11:09 AM,0.0,0.0,133.22,0.00%
4,09/20/2021 12:24 PM,10.73,135.19,154.13,87.71%
5,09/20/2021 2:54 PM,10.73,135.19,206.76,65.38%
6,09/20/2021 4:10 PM,11.82,152.2,221.39,68.75%
7,09/20/2021 5:25 PM,11.83,152.44,229.92,66.30%
8,09/20/2021 7:54 PM,11.83,152.44,248.97,61.23%
9,09/20/2021 9:09 PM,11.83,152.44,257.36,59.23%
10,09/20/2021 10:24 PM,11.83,152.44,262.12,58.15%
11,09/21/2021 5:55 AM,11.83,152.44,284.92,53.50%
12,09/21/2021 7:10 AM,11.83,152.44,304.13,50.12%
13,09/21/2021 8:24 AM,11.83,152.44,328.95,46.34%
14,09/21/2021 10:53 AM,30.66,392.47,374.65,104.76%
15,09/21/2021 12:08 PM,30.66,392.47,391.1,100.35%
16,09/21/2021 1:24 PM,30.66,392.47,415.8,94.39%
17,09/21/2021 3:54 PM,30.72,394.33,463.17,85.14%
18,09/21/2021 5:09 PM,40.48,510.34,469.73,108.64%
19,09/21/2021 6:24 PM,40.48,510.34,475.21,107.39%
20,09/21/2021 8:54 PM,40.48,510.34,485.21,105.18%
21,09/21/2021 10:09 PM,40.48,510.34,489.47,104.26%
22,09/21/2021 11:24 PM,40.48,510.34,493.63,103.38%
23,09/22/2021 6:54 AM,40.48,510.34,525.32,97.15%
24,09/22/2021 8:08 AM,40.48,510.34,552.19,92.42%
25,09/22/2021 9:23 AM,40.48,510.34,580.14,87.97%
26,09/22/2021 11:53 AM,40.48,510.34,627.66,81.31%
27,09/22/2021 1:11 PM,40.48,510.34,655.77,77.82%
28,09/22/2021 2:25 PM,40.48,510.34,687.74,74.20%
29,09/22/2021 4:53 PM,56.83,725.08,707.23,102.52%
30,09/22/2021 6:10 PM,56.83,725.08,715.57,101.33%
31,09/22/2021 7:24 PM,56.83,725.08,721.82,100.45%
32,09/22/2021 9:53 PM,56.83,725.08,733.53,98.85%
33,09/22/2021 11:09 PM,56.83,725.08,738.07,98.24%
34,09/23/2021 7:54 AM,56.83,725.08,820.96,88.32%
35,09/23/2021 9:10 AM,56.83,725.08,850.03,85.30%
36,09/23/2021 10:24 AM,56.83,725.08,877.71,82.61%
37,09/23/2021 12:54 PM,61.01,819.47,923.3,88.75%
38,09/23/2021 2:11 PM,61.01,819.47,953.45,85.95%
39,09/23/2021 3:24 PM,61.01,819.47,982.9,83.37%
40,09/23/2021 5:54 PM,61.6,838.81,1010.23,83.03%
41,09/23/2021 7:10 PM,61.6,838.81,1019.2,82.30%
42,09/23/2021 8:24 PM,61.6,838.81,1027.87,81.61%
43,09/23/2021 10:53 PM,61.6,838.81,1042.73,80.44%
44,09/24/2021 6:23 AM,61.6,838.81,1057.71,79.30%
45,09/24/2021 10:08 AM,61.6,838.81,1138.12,73.70%
46,09/24/2021 11:23 AM,61.6,838.81,1157.27,72.48%
47,09/24/2021 1:54 PM,89.44,1207.15,1204.25,100.24%
48,09/24/2021 3:08 PM,89.44,1207.15,1212.25,99.58%
49,09/24/2021 4:23 PM,89.78,1218.8,1221.47,99.78%
50,09/24/2021 6:54 PM,89.78,1218.8,1236.27,98.59%
51,09/24/2021 8:08 PM,89.78,1218.8,1242.03,98.13%
52,09/24/2021 9:23 PM,89.78,1218.8,1247.27,97.72%
53,09/24/2021 11:53 PM,89.78,1218.8,1259.77,96.75%
54,09/25/2021 7:22 AM,89.78,1218.8,1291.79,94.35%
55,09/25/2021 9:52 AM,89.78,1218.8,1322.77,92.14%
56,09/25/2021 11:07 AM,104.4,1826.31,1333.38,136.97%
57,09/25/2021 12:23 PM,104.4,1826.31,1339.21,136.37%
58,09/25/2021 2:52 PM,104.4,1826.31,1353.21,134.96%
59,09/25/2021 4:07 PM,104.4,1826.31,1359.46,134.34%
60,09/25/2021 5:22 PM,104.4,1826.31,1365.71,133.73%
61,09/25/2021 7:52 PM,104.4,1826.31,1378.12,132.52%
62,09/25/2021 9:08 PM,104.4,1826.31,1384.46,131.91%
63,09/25/2021 10:22 PM,104.4,1826.31,1390.62,131.33%
