datetime,shop,job,type_of_work,number,action,description
2023-02-13 00:20,CSM,2107,Item,2107-2,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2494"
2023-02-13 00:20,CSM,2142,Item,2142-9,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4225"
2023-02-13 00:20,CSM,2142,Item,2142-10,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4226"
2023-02-13 00:20,CSM,2121,Item,2121-33,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3096"
2023-02-13 00:20,CSM,2121,Item,2121-34,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3097"
2023-02-13 00:20,CSM,2121,Item,2121-13,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3068"
2023-02-13 00:20,CSM,2121,Item,2121-21,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3070"
2023-02-13 00:20,CSM,2121,Item,2121-25.2,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3086"
2023-02-13 00:20,CSM,2121,Item,2121-26,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3087"
2023-02-13 00:20,CSM,2142,Item,2142-20,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4232"
2023-02-13 00:20,CSM,2142,Item,2142-7,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4223"
2023-02-13 00:20,CSM,2121,Item,2121-41,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3106"
2023-02-13 00:20,CSM,2121,Item,2121-61,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3121"
2023-02-13 00:20,CSM,2142,Item,2142-8,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4224"
2023-02-13 00:20,CSM,2142,Item,2142-12,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4227"
2023-02-13 00:20,CSM,2129,Item,2129-1,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4030"
2023-02-13 00:20,CSM,2142,Item,2142-21,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4233"
2023-02-13 00:20,CSM,2142,Item,2142-23,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4235"
2023-02-13 00:20,CSM,2142,Item,2142-22,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4234"
2023-02-13 00:20,FED,2207,Item,2207-1.2,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4404"
2023-02-13 06:20,CSF,2125,LOT,2125-T187,New Calendar Event,-
2023-02-13 09:20,CSM,2216,LOT,2216-T093,Change Event Date,02/17/2023 -> 02/20/2023
2023-02-13 09:20,CSM,2216,LOT,2216-T103,Change Event Date,02/21/2023 -> 03/06/2023
2023-02-13 09:20,CSM,2216,LOT,2216-T104,Change Event Date,02/21/2023 -> 03/06/2023
2023-02-13 09:20,CSM,2216,LOT,2216-T094,Change Event Date,02/23/2023 -> 02/24/2023
2023-02-13 09:20,CSM,2216,LOT,2216-T095,Change Event Date,02/23/2023 -> 02/24/2023
2023-02-13 09:20,CSM,2216,LOT,2216-T097,Change Event Date,02/27/2023 -> 03/01/2023
2023-02-13 09:20,CSM,2216,LOT,2216-T107,Change Event Date,03/01/2023 -> 03/08/2023
2023-02-13 09:20,CSM,2216,LOT,2216-T106,Change Event Date,03/01/2023 -> 03/08/2023
2023-02-13 09:20,CSM,2216,LOT,2216-T118,Change Event Date,03/06/2023 -> 04/04/2023
2023-02-13 09:20,CSM,2216,LOT,2216-T105,Change Event Date,03/07/2023 -> 03/08/2023
2023-02-13 09:20,CSM,2216,LOT,2216-T119,Change Event Date,03/08/2023 -> 04/05/2023
2023-02-13 09:20,CSM,2216,LOT,2216-T112,Change Event Date,03/09/2023 -> 03/15/2023
2023-02-13 09:20,CSM,2216,LOT,2216-T124,Change Event Date,03/10/2023 -> 03/21/2023
2023-02-13 09:20,CSM,2216,LOT,2216-T120,Change Event Date,03/10/2023 -> 04/05/2023
2023-02-13 09:20,CSM,2216,LOT,2216-T125,Change Event Date,03/10/2023 -> 03/23/2023
2023-02-13 09:20,CSM,2216,LOT,2216-T121,Change Event Date,03/14/2023 -> 04/05/2023
2023-02-13 09:20,CSM,2216,LOT,2216-T128,Change Event Date,03/14/2023 -> 03/22/2023
2023-02-13 09:21,CSM,2216,LOT,2216-T127,Change Event Date,03/14/2023 -> 03/22/2023
2023-02-13 09:21,CSM,2216,LOT,2216-T122,Change Event Date,03/17/2023 -> 04/05/2023
2023-02-13 09:21,CSM,2216,LOT,2216-T114,Change Event Date,03/17/2023 -> 03/16/2023
2023-02-13 09:21,CSM,2216,LOT,2216-T129,Change Event Date,03/20/2023 -> 03/28/2023
2023-02-13 09:21,CSM,2216,LOT,2216-T130,Change Event Date,03/20/2023 -> 03/28/2023
2023-02-13 09:21,CSM,2216,LOT,2216-T126,Change Event Date,03/21/2023 -> 03/27/2023
2023-02-13 09:21,CSM,2216,LOT,2216-T123,Change Event Date,03/22/2023 -> 04/05/2023
2023-02-13 09:21,CSM,2216,LOT,2216-T115,Change Event Date,03/24/2023 -> 03/20/2023
2023-02-13 09:21,CSM,2216,LOT,2216-T132,Change Event Date,03/27/2023 -> 04/03/2023
2023-02-13 09:21,FED,2216,LOT,2216-T100,Change Event Date,02/16/2023 -> 02/21/2023
2023-02-13 09:21,FED,2216,LOT,2216-T108,Change Event Date,02/21/2023 -> 03/06/2023
2023-02-13 09:21,FED,2216,LOT,2216-T101,Change Event Date,02/23/2023 -> 02/24/2023
2023-02-13 09:21,FED,2216,LOT,2216-T109,Change Event Date,02/24/2023 -> 03/09/2023
2023-02-13 09:21,FED,2216,LOT,2216-T102,Change Event Date,02/27/2023 -> 03/01/2023
2023-02-13 09:21,FED,2216,LOT,2216-T111,Change Event Date,03/01/2023 -> 03/08/2023
2023-02-13 09:21,FED,2216,LOT,2216-T110,Change Event Date,03/06/2023 -> 03/08/2023
2023-02-13 09:21,FED,2216,LOT,2216-T133,Change Event Date,03/09/2023 -> 03/21/2023
2023-02-13 09:21,FED,2216,LOT,2216-T116,Change Event Date,03/13/2023 -> 03/15/2023
2023-02-13 09:21,FED,2216,LOT,2216-T135,Change Event Date,03/20/2023 -> 03/28/2023
2023-02-13 09:21,FED,2216,LOT,2216-T134,Change Event Date,03/21/2023 -> 03/27/2023
2023-02-13 10:20,FED,2216,LOT,2216-T084,Change Event Date,02/14/2023 -> 02/15/2023
2023-02-13 10:20,FED,2004,LOT,2004-T276,Change Event Date,02/17/2023 -> 02/24/2023
2023-02-13 10:20,FED,2004,LOT,2004-T277,Change Event Date,02/17/2023 -> 03/03/2023
2023-02-13 13:20,FED,1929,LOT,1929-T011,Change Event Date,02/23/2023 -> 02/27/2023
2023-02-13 13:20,FED,1929,LOT,1929-T014,Change Event Date,02/23/2023 -> 02/27/2023
2023-02-13 15:20,CSM,2216,Ticket,2216-60.1,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4732"
2023-02-13 15:20,CSM,2212,Ticket,2212-1.1,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4491"
