datetime,shop,job,type_of_work,number,action,description
2022-12-08 07:52,CSM,2142,Item,2142-10,Change Event Date,12/23/2022 -> 01/23/2023
2022-12-08 07:52,CSM,2142,Item,2142-12,Change Event Date,12/23/2022 -> 01/23/2023
2022-12-08 07:52,CSM,2142,Item,2142-7,Change Event Date,12/23/2022 -> 01/23/2023
2022-12-08 07:53,CSM,2142,Item,2142-8,Change Event Date,12/23/2022 -> 01/23/2023
2022-12-08 07:53,CSM,2142,Item,2142-9,Change Event Date,12/23/2022 -> 01/23/2023
2022-12-08 07:53,CSM,2216,LOT,2216-T019,Change Event Date,01/09/2023 -> 01/03/2023
2022-12-08 07:53,CSM,2216,LOT,2216-T020,Change Event Date,01/10/2023 -> 01/06/2023
2022-12-08 07:53,CSM,2224,LOT,2224-T016,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4793"
2022-12-08 07:53,CSM,2224,LOT,2224-T018,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4792"
2022-12-08 07:53,CSM,2224,LOT,2224-T005,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4792"
2022-12-08 07:53,CSM,2224,LOT,2224-T012,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4792"
2022-12-08 07:53,CSM,2224,LOT,2224-T007,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4792"
2022-12-08 07:53,CSM,2224,LOT,2224-T010,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4792"
2022-12-08 07:53,CSM,2224,LOT,2224-T009,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4792"
2022-12-08 07:53,CSM,2224,LOT,2224-T006,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4792"
2022-12-08 07:53,CSM,2224,LOT,2224-T008,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4792"
2022-12-08 07:53,CSM,2224,LOT,2224-T011,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4792"
2022-12-08 07:53,CSM,2224,LOT,2224-T014,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4793"
2022-12-08 07:53,CSM,2224,LOT,2224-T017,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4793"
2022-12-08 07:54,CSM,2224,LOT,2224-T013,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4793"
2022-12-08 07:54,CSM,2224,LOT,2224-T015,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4793"
2022-12-08 07:54,FED,2216,LOT,2216-T006,Change Event Date,12/09/2022 -> 12/13/2022
2022-12-08 07:54,FED,2216,LOT,2216-T007,Change Event Date,12/09/2022 -> 12/13/2022
2022-12-08 07:54,FED,2216,LOT,2216-T011,Change Event Date,01/09/2023 -> 01/04/2023
2022-12-08 07:54,FED,2216,LOT,2216-T012,Change Event Date,01/11/2023 -> 01/09/2023
2022-12-08 07:54,FED,2216,LOT,2216-T022,Change Event Date,01/16/2023 -> 01/11/2023
2022-12-08 10:20,CSM,2216,LOT,2216-T036,Change Event Date,12/09/2022 -> 12/10/2022
2022-12-08 12:20,CSM,2216,LOT,2216-T077,Change Event Date,01/18/2023 -> 01/13/2023
2022-12-08 12:20,CSM,2216,LOT,2216-T080,Change Event Date,01/20/2023 -> 01/17/2023
2022-12-08 12:20,CSM,2216,LOT,2216-T078,Change Event Date,01/23/2023 -> 01/18/2023
2022-12-08 12:20,CSM,2216,LOT,2216-T082,Change Event Date,01/24/2023 -> 01/19/2023
2022-12-08 12:20,FED,2216,LOT,2216-T006,Change Event Date,12/13/2022 -> 12/12/2022
2022-12-08 12:21,FED,2216,LOT,2216-T007,Change Event Date,12/13/2022 -> 12/12/2022
2022-12-08 12:21,FED,2216,LOT,2216-T083,Change Event Date,01/17/2023 -> 01/12/2023
2022-12-08 12:21,FED,2216,LOT,2216-T084,Change Event Date,01/18/2023 -> 01/13/2023
2022-12-08 12:21,FED,2216,LOT,2216-T085,Change Event Date,01/20/2023 -> 01/17/2023
2022-12-08 12:21,FED,2216,LOT,2216-T086,Change Event Date,01/24/2023 -> 01/19/2023
2022-12-08 13:20,CSM,2224,LOT,2224-T014,Change Event Date,12/23/2022 -> 01/16/2023
2022-12-08 13:20,CSM,2224,LOT,2224-T017,Change Event Date,12/23/2022 -> 01/16/2023
2022-12-08 13:21,CSM,2224,LOT,2224-T013,Change Event Date,12/23/2022 -> 01/16/2023
2022-12-08 13:21,CSM,2224,LOT,2224-T015,Change Event Date,12/23/2022 -> 01/16/2023
2022-12-08 14:20,CSM,2216,LOT,2216-T039,Change Event Date,12/16/2022 -> 12/11/2022
2022-12-08 14:20,CSM,2216,LOT,2216-T046,Change Event Date,12/20/2022 -> 12/19/2022
2022-12-08 14:20,CSM,2216,LOT,2216-T043,Change Event Date,12/23/2022 -> 12/22/2022
2022-12-08 14:20,FED,2216,LOT,2216-T070,Change Event Date,12/23/2022 -> 12/22/2022
2022-12-08 15:20,CSF,2125,Ticket,2125-117,Change Event Date,12/08/2022 -> 12/12/2022
2022-12-08 17:20,FED,2004,Ticket,2004-3.9,Change Event Date,12/12/2022 -> 12/13/2022
2022-12-08 17:20,CSF,2004,Ticket,2004-3.11,Change Event Date,12/12/2022 -> 12/13/2022
2022-12-08 17:21,CSF,2004,LOT,2004-T273,Change Event Date,12/12/2022 -> 12/13/2022
2022-12-08 18:20,CSM,2142,Ticket,2142-21,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4103"
2022-12-08 18:20,CSM,2142,Buyout,2142-212,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4063"
2022-12-08 18:20,FED,2216,Ticket,2216-2,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4608"
2022-12-08 18:20,FED,2139,Ticket,2139-1,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4054"
2022-12-08 18:20,CSF,2207,Item,2207-1.1,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4205"
2022-12-08 18:20,CSF,2207,Item,2207-9,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4207"
2022-12-08 18:20,CSF,2207,Item,2207-7,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4206"
2022-12-08 18:21,CSM,2224,LOT,2224-T016,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4794"
2022-12-08 18:21,CSM,2216,LOT,2216-T036,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4457"
