datetime,shop,job,type_of_work,number,action,description
2022-12-09 06:20,CSM,2107,Item,2107-2,Change Event Date,12/08/2022 -> 12/14/2022
2022-12-09 07:20,FED,2207,Item,2207-4,New Calendar Event,-
2022-12-09 07:20,CSF,2129,Ticket,2129-13,Change Event Date,12/05/2022 -> 12/12/2022
2022-12-09 07:20,CSF,2129,Ticket,2129-14,Change Event Date,12/07/2022 -> 12/12/2022
2022-12-09 07:20,CSF,2129,Ticket,2129-4,Change Event Date,12/14/2022 -> 12/12/2022
2022-12-09 07:20,CSF,2129,Ticket,2129-5,Change Event Date,11/30/2022 -> 12/12/2022
2022-12-09 08:20,CSM,2216,LOT,2216-T039,Change Event Date,12/11/2022 -> 12/16/2022
2022-12-09 08:20,FED,2216,LOT,2216-T060,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4572"
2022-12-09 09:20,CSM,2142,Item,2142-14,Change Event Date,12/12/2022 -> 12/13/2022
2022-12-09 10:20,CSM,2216,LOT,2216-T047,Change Event Date,12/13/2022 -> 12/15/2022
2022-12-09 10:20,CSM,2216,LOT,2216-T028,Change Event Date,12/15/2022 -> 12/16/2022
2022-12-09 10:20,CSM,2216,LOT,2216-T037,Change Event Date,12/15/2022 -> 12/16/2022
2022-12-09 10:20,CSM,2216,LOT,2216-T061,Change Event Date,12/15/2022 -> 12/16/2022
2022-12-09 10:20,CSM,2216,LOT,2216-T089,Change Event Date,12/15/2022 -> 12/16/2022
2022-12-09 10:20,CSM,2216,LOT,2216-T039,Change Event Date,12/16/2022 -> 12/19/2022
2022-12-09 10:20,FED,2216,LOT,2216-T065,Change Event Date,12/13/2022 -> 12/15/2022
2022-12-09 10:20,FED,2216,LOT,2216-T064,Change Event Date,12/13/2022 -> 12/14/2022
2022-12-09 10:20,FED,2216,LOT,2216-T066,Change Event Date,12/16/2022 -> 12/19/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T103,Change Event Date,12/12/2022 -> 12/13/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T131,Change Event Date,12/12/2022 -> 12/13/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T105,Change Event Date,12/13/2022 -> 12/14/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T100,Change Event Date,12/13/2022 -> 12/14/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T099,Change Event Date,12/14/2022 -> 12/15/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T098,Change Event Date,12/15/2022 -> 12/16/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T108,Change Event Date,12/15/2022 -> 12/16/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T111,Change Event Date,12/19/2022 -> 12/20/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T132,Change Event Date,12/19/2022 -> 12/20/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T107,Change Event Date,12/19/2022 -> 12/20/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T102,Change Event Date,12/21/2022 -> 12/22/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T117,Change Event Date,12/21/2022 -> 12/22/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T145,Change Event Date,12/21/2022 -> 12/22/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T097,Change Event Date,12/22/2022 -> 12/23/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T113,Change Event Date,12/27/2022 -> 12/29/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T134,Change Event Date,12/29/2022 -> 12/30/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T106,Change Event Date,12/29/2022 -> 12/30/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T136,Change Event Date,12/29/2022 -> 12/30/2022
2022-12-09 10:21,CSF,2125,LOT,2125-T114,Change Event Date,01/03/2023 -> 01/04/2023
2022-12-09 10:21,CSF,2125,LOT,2125-T115,Change Event Date,01/03/2023 -> 01/04/2023
2022-12-09 10:21,CSF,2125,LOT,2125-T119,Change Event Date,01/04/2023 -> 01/05/2023
2022-12-09 10:21,CSF,2125,LOT,2125-T112,Change Event Date,01/04/2023 -> 01/05/2023
2022-12-09 10:21,CSF,2125,LOT,2125-T130,Change Event Date,01/06/2023 -> 01/09/2023
2022-12-09 10:21,CSF,2125,LOT,2125-T118,Change Event Date,01/06/2023 -> 01/09/2023
2022-12-09 10:21,CSF,2125,LOT,2125-T121,Change Event Date,01/09/2023 -> 01/10/2023
2022-12-09 10:21,CSF,2125,LOT,2125-T125,Change Event Date,01/11/2023 -> 01/12/2023
2022-12-09 10:21,CSF,2125,LOT,2125-T124,Change Event Date,01/11/2023 -> 01/12/2023
2022-12-09 10:21,CSF,2125,LOT,2125-T126,Change Event Date,01/13/2023 -> 01/16/2023
2022-12-09 10:21,CSF,2125,LOT,2125-T128,Change Event Date,01/24/2023 -> 01/25/2023
2022-12-09 10:21,CSF,2125,LOT,2125-T129,Change Event Date,01/24/2023 -> 01/25/2023
2022-12-09 10:21,CSF,2125,LOT,2125-T139,Change Event Date,02/01/2023 -> 02/02/2023
2022-12-09 10:21,CSF,2125,LOT,2125-T138,Change Event Date,02/01/2023 -> 02/02/2023
2022-12-09 10:21,CSF,2125,LOT,2125-T140,Change Event Date,02/02/2023 -> 02/03/2023
2022-12-09 10:21,CSF,2125,LOT,2125-T133,Change Event Date,02/02/2023 -> 02/03/2023
2022-12-09 16:20,CSF,2125,Ticket,2125-125,New Calendar Event,-
2022-12-09 16:20,CSM,2224,LOT,2224-T016,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4799"
2022-12-09 16:20,CSM,2224,LOT,2224-T018,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4798"
2022-12-09 16:20,CSM,2224,LOT,2224-T005,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4798"
2022-12-09 16:20,CSM,2224,LOT,2224-T012,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4798"
2022-12-09 16:20,CSM,2224,LOT,2224-T007,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4798"
2022-12-09 16:20,CSM,2224,LOT,2224-T010,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4798"
2022-12-09 16:20,CSM,2224,LOT,2224-T009,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4798"
2022-12-09 16:20,CSM,2224,LOT,2224-T006,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4798"
2022-12-09 16:20,CSM,2224,LOT,2224-T008,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4798"
2022-12-09 16:20,CSM,2224,LOT,2224-T011,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4798"
2022-12-09 16:20,CSM,2218,LOT,2218-T036,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4714"
2022-12-09 16:20,CSM,2218,LOT,2218-T033,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4714"
2022-12-09 16:20,CSM,2218,LOT,2218-T034,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4714"
2022-12-09 16:21,CSM,2218,LOT,2218-T037,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4714"
2022-12-09 16:21,CSM,2218,LOT,2218-T039,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4715"
2022-12-09 16:21,CSM,2218,LOT,2218-T041,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4715"
2022-12-09 16:21,CSM,2218,LOT,2218-T040,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4715"
2022-12-09 16:21,CSM,2218,LOT,2218-T057,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4716"
2022-12-09 16:21,CSM,2218,LOT,2218-T055,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4716"
2022-12-09 16:21,CSM,2218,LOT,2218-T056,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4716"
2022-12-09 16:21,CSM,2218,LOT,2218-T054,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4716"
2022-12-09 16:21,CSM,2218,LOT,2218-T059,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4717"
2022-12-09 16:21,CSM,2218,LOT,2218-T058,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4717"
2022-12-09 16:21,CSM,2218,LOT,2218-T061,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4718"
2022-12-09 16:21,CSM,2224,LOT,2224-T014,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4799"
