datetime,shop,job,type_of_work,number,action,description
2022-12-20 02:20,CSM,2218,LOT,2218-T085,New Calendar Event,-
2022-12-20 03:20,CSM,2218,LOT,2218-T086,New Calendar Event,-
2022-12-20 05:20,CSF,2125,LOT,2125-T141,New Calendar Event,-
2022-12-20 06:20,CSF,2125,LOT,2125-T144,New Calendar Event,-
2022-12-20 07:20,CSM,2142,Ticket,2142-21,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4153"
2022-12-20 07:20,CSM,2129,Item,2129-1,Change Event Date,01/18/2023 -> 02/15/2023
2022-12-20 07:20,CSM,2142,Buyout,2142-212,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4113"
2022-12-20 07:20,FED,2139,Ticket,2139-2,New Calendar Event,-
2022-12-20 07:20,FED,2139,Ticket,2139-3,New Calendar Event,-
2022-12-20 07:20,FED,2207,Ticket,2207-3,New Calendar Event,-
2022-12-20 07:20,FED,2216,Ticket,2216-2,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4667"
2022-12-20 07:20,FED,2216,Ticket,2216-3,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4668"
2022-12-20 07:20,CSF,2207,Item,2207-9,Change Event Date,12/28/2022 -> 01/03/2023
2022-12-20 07:20,CSF,2207,Item,2207-7,Change Event Date,12/28/2022 -> 01/03/2023
2022-12-20 07:20,CSF,2207,Item,2207-1.1,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4259"
2022-12-20 07:20,CSF,2201,Buyout,2201-98.2,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4182"
2022-12-20 07:20,CSF,2201,Buyout,2201-97.2,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4181"
2022-12-20 07:20,CSM,2129,LOT,2129-T053,Change Event Date,01/04/2023 -> 01/23/2023
2022-12-20 07:20,CSM,2129,LOT,2129-T051,Change Event Date,01/04/2023 -> 01/23/2023
2022-12-20 07:21,CSM,2129,LOT,2129-T057,Change Event Date,01/04/2023 -> 01/23/2023
2022-12-20 07:21,CSM,2129,LOT,2129-T055,Change Event Date,01/04/2023 -> 01/23/2023
2022-12-20 07:21,CSM,2129,LOT,2129-T052,Change Event Date,01/04/2023 -> 01/23/2023
2022-12-20 07:21,CSM,2129,LOT,2129-T058,Change Event Date,01/04/2023 -> 01/23/2023
2022-12-20 07:21,CSM,2129,LOT,2129-T056,Change Event Date,01/04/2023 -> 01/23/2023
2022-12-20 07:21,CSM,2129,LOT,2129-T054,Change Event Date,01/04/2023 -> 01/23/2023
2022-12-20 07:21,CSM,2129,LOT,2129-T060,Change Event Date,01/09/2023 -> 01/25/2023
2022-12-20 07:21,CSM,2129,LOT,2129-T081,Change Event Date,01/09/2023 -> 01/25/2023
2022-12-20 07:21,CSM,2129,LOT,2129-T059,Change Event Date,01/09/2023 -> 01/25/2023
2022-12-20 07:21,CSM,2129,LOT,2129-T082,Change Event Date,01/13/2023 -> 02/06/2023
