datetime,shop,job,type_of_work,number,action,description
2022-12-21 01:20,CSM,2129,LOT,2129-T084,New Calendar Event,-
2022-12-21 06:20,CSM,2129,LOT,2129-T085,New Calendar Event,-
2022-12-21 06:20,CSM,2129,LOT,2129-T086,New Calendar Event,-
2022-12-21 07:20,CSM,2216,Ticket,2216-60.1,New Calendar Event,-
2022-12-21 07:20,FED,2207,Ticket,2207-4,New Calendar Event,-
2022-12-21 07:20,FED,2216,Ticket,2216-2,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4677"
2022-12-21 07:20,FED,2216,Ticket,2216-3,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4678"
2022-12-21 07:20,FED,2207,Item,2207-1.2,New Calendar Event,-
2022-12-21 07:20,CSM,2224,LOT,2224-T003,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4780"
2022-12-21 07:20,CSM,2224,LOT,2224-T001,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4780"
2022-12-21 07:20,CSM,2224,LOT,2224-T002,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4780"
2022-12-21 07:20,CSM,2224,LOT,2224-T004,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4780"
