datetime,shop,job,type_of_work,number,action,description
2022-12-12 06:20,FED,2215,LOT,2215-T007,Create Calendar Event,-
2022-12-12 06:20,FED,2215,LOT,2215-T011,Create Calendar Event,-
2022-12-12 07:20,CSF,2031,LOT,2031-T027,Create Calendar Event,-
2022-12-12 07:20,CSF,2031,LOT,2031-T028,Create Calendar Event,-
2022-12-12 08:20,CSM,2218,LOT,2218-T060,Create Calendar Event,-
2022-12-12 08:20,CSF,2115,LOT,2115-T055,Create Calendar Event,-
2022-12-12 08:20,CSF,2115,LOT,2115-T056,Create Calendar Event,-
2022-12-12 08:21,CSF,2116,LOT,2116-T047,Create Calendar Event,-
2022-12-12 08:21,CSF,2116,LOT,2116-T049,Create Calendar Event,-
2022-12-12 08:21,CSF,2116,LOT,2116-T050,Create Calendar Event,-
2022-12-12 09:20,CSF,2129,LOT,2129-T043,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3875"
2022-12-12 09:20,CSF,2129,LOT,2129-T046,Hyperlink Updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3875"
2022-12-12 10:20,FED,2139,Ticket,2139-1,Change Event Date,12/12/2022 -> 12/14/2022
2022-12-12 11:20,CSF,2004,Ticket,2004-34,New Calendar Event,-
2022-12-12 11:20,CSF,2125,Ticket,2125-112,Change Event Date,12/12/2022 -> 12/13/2022
2022-12-12 11:20,CSF,2125,Ticket,2125-113,Change Event Date,12/12/2022 -> 01/10/2023
2022-12-12 11:20,CSF,2125,Ticket,2125-114,Change Event Date,12/12/2022 -> 01/12/2023
2022-12-12 11:20,CSF,2125,Ticket,2125-115,Change Event Date,12/12/2022 -> 01/25/2023
2022-12-12 11:20,CSF,2125,Ticket,2125-117,Change Event Date,12/12/2022 -> 12/13/2022
2022-12-12 11:20,CSF,2125,Ticket,2125-121,Change Event Date,12/12/2022 -> 12/13/2022
2022-12-12 11:20,CSF,2201,Buyout,2201-97.2,New Calendar Event,-
2022-12-12 11:20,CSF,2201,Buyout,2201-98.2,New Calendar Event,-
2022-12-12 11:20,CSM,2216,LOT,2216-T047,Change Event Date,12/15/2022 -> 12/16/2022
2022-12-12 11:21,FED,2216,LOT,2216-T065,Change Event Date,12/15/2022 -> 12/16/2022
2022-12-12 13:20,CSM,2142,Ticket,2142-21,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4106"
2022-12-12 13:20,CSM,2142,Buyout,2142-212,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4066"
2022-12-12 13:20,FED,2004,Ticket,2004-40.1,New Calendar Event,-
2022-12-12 13:20,FED,2216,Ticket,2216-2,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4613"
2022-12-12 13:20,FED,2139,Ticket,2139-1,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4057"
2022-12-12 13:20,FED,2207,Item,2207-4,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4220"
2022-12-12 13:20,CSF,2207,Item,2207-1.1,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4210"
2022-12-12 13:20,CSF,2207,Item,2207-9,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4212"
2022-12-12 13:20,CSF,2207,Item,2207-7,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4211"
2022-12-12 13:21,CSF,2201,Buyout,2201-98.2,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4180"
2022-12-12 13:21,CSF,2201,Buyout,2201-97.2,Hyperlink updated,"https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4135"
