Timestamp,Date,IsReal,Direct Hours,Indirect Hours,Total Hours,Number Employees,Tons,Quantity Pieces,Earned Hours,Efficiency
2024-10-15 05:53:00,10/13/2024,True,528.4,131.88,660.28,62.0,47.79,27.0,485.21,0.92
2024-10-15 06:09:00,10/13/2024,True,537.89,133.45,671.34,62.0,47.79,27.0,485.21,0.9
2024-10-15 06:23:00,10/13/2024,True,546.77,134.88,681.65,62.0,47.79,27.0,485.21,0.89
2024-10-15 06:39:00,10/13/2024,True,556.39,136.45,692.84,62.0,48.38,28.0,494.92,0.89
2024-10-15 06:53:00,10/13/2024,True,565.26,137.88,703.14,62.0,48.38,28.0,494.92,0.88
2024-10-15 07:08:00,10/13/2024,True,574.33,139.67,714.0,62.0,48.38,28.0,494.92,0.86
2024-10-15 07:25:00,10/13/2024,True,584.43,141.91,726.34,62.0,48.38,28.0,494.92,0.85
2024-10-15 07:40:00,10/13/2024,True,592.32,143.67,735.99,62.0,48.48,29.0,496.69,0.84
2024-10-15 07:53:00,10/13/2024,True,601.32,145.67,746.99,62.0,48.48,29.0,496.69,0.83
2024-10-15 08:09:00,10/13/2024,True,610.2,147.67,757.87,62.0,48.48,29.0,496.69,0.81
2024-10-15 08:23:00,10/13/2024,True,618.95,149.67,768.62,62.0,48.48,29.0,496.69,0.8
2024-10-15 08:38:00,10/13/2024,True,627.82,151.67,779.49,62.0,48.48,29.0,496.69,0.79
2024-10-15 08:53:00,10/13/2024,True,636.82,153.67,790.49,62.0,48.48,29.0,496.69,0.78
2024-10-15 09:12:00,10/13/2024,True,648.04,156.16,804.2,62.0,48.48,29.0,496.69,0.77
2024-10-15 09:24:00,10/13/2024,True,655.24,157.76,813.0,62.0,48.48,29.0,496.69,0.76
2024-10-15 09:40:00,10/13/2024,True,664.93,159.91,824.84,62.0,48.48,29.0,496.69,0.75
2024-10-15 09:53:00,10/13/2024,True,672.82,161.67,834.49,62.0,48.48,29.0,496.69,0.74
2024-10-15 10:08:00,10/13/2024,True,681.7,163.67,845.37,62.0,48.48,29.0,496.69,0.73
2024-10-15 10:23:00,10/13/2024,True,690.45,165.67,856.12,62.0,48.48,29.0,496.69,0.72
2024-10-15 10:40:00,10/13/2024,True,700.43,167.88,868.31,62.0,48.48,29.0,496.69,0.71
2024-10-15 10:55:00,10/13/2024,True,707.85,169.79,877.64,62.0,48.48,29.0,496.69,0.7
2024-10-15 11:12:00,10/13/2024,True,713.29,171.51,884.8,62.0,48.66,30.0,498.27,0.7
2024-10-15 11:24:00,10/13/2024,True,714.96,172.07,887.03,62.0,48.66,30.0,498.27,0.7
2024-10-15 11:41:00,10/13/2024,True,722.2,173.99,896.19,62.0,48.66,30.0,498.27,0.69
2024-10-15 11:53:00,10/13/2024,True,729.09,175.79,904.88,62.0,48.66,30.0,498.27,0.68
2024-10-15 12:08:00,10/13/2024,True,737.47,178.04,915.51,62.0,49.17,34.0,508.5,0.69
2024-10-15 12:23:00,10/13/2024,True,745.95,180.29,926.24,62.0,49.17,34.0,508.5,0.68
2024-10-15 12:38:00,10/13/2024,True,754.82,182.54,937.36,62.0,49.17,34.0,508.5,0.67
2024-10-15 12:53:00,10/13/2024,True,763.82,184.79,948.61,62.0,49.72,36.0,516.31,0.68
2024-10-15 13:09:00,10/13/2024,True,773.25,187.03,960.28,62.0,49.72,36.0,516.31,0.67
2024-10-15 13:25:00,10/13/2024,True,769.43,189.15,958.58,62.0,49.72,36.0,516.31,0.67
2024-10-15 13:38:00,10/13/2024,True,777.32,191.04,968.36,62.0,49.72,36.0,516.31,0.66
2024-10-15 13:54:00,10/13/2024,True,786.75,193.37,980.12,62.0,49.72,36.0,516.31,0.66
2024-10-15 14:09:00,10/13/2024,True,795.75,195.64,991.39,62.0,49.72,36.0,516.31,0.65
2024-10-15 14:25:00,10/13/2024,True,804.75,197.89,1002.64,62.0,49.83,37.0,518.2,0.64
2024-10-15 14:39:00,10/13/2024,True,813.61,200.14,1013.75,62.0,51.87,49.0,548.86,0.67
2024-10-15 14:57:00,10/13/2024,True,824.29,203.17,1027.46,62.0,53.16,56.0,565.28,0.69
2024-10-15 15:09:00,10/13/2024,True,831.63,204.77,1036.4,62.0,54.12,909.0,582.37,0.7
2024-10-15 15:23:00,10/13/2024,True,840.32,206.69,1047.01,62.0,61.7,69.0,657.45,0.78
2024-10-15 15:39:00,10/13/2024,True,847.06,207.97,1055.03,62.0,61.7,69.0,657.45,0.78
2024-10-15 15:53:00,10/13/2024,True,850.95,208.47,1059.42,62.0,61.7,69.0,657.45,0.77
2024-10-15 16:08:00,10/13/2024,True,855.56,208.84,1064.4,63.0,61.7,69.0,657.45,0.77
