Timestamp,Date,IsReal,Direct Hours,Indirect Hours,Total Hours,Number Employees,Tons,Quantity Pieces,Earned Hours,Efficiency
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
2024-10-11 05:31:00,10/06/2024,True,921.78,123.81,1045.59,27.0,53.32,310.0,639.49,0.69
2024-10-11 05:47:00,10/06/2024,True,925.27,124.62,1049.89,27.0,53.32,310.0,639.49,0.69
2024-10-11 05:59:00,10/06/2024,True,927.87,125.22,1053.09,27.0,53.32,310.0,639.49,0.69
2024-10-11 06:16:00,10/06/2024,True,931.74,125.83,1057.57,27.0,53.32,310.0,639.49,0.69
2024-10-11 06:27:00,10/06/2024,True,934.72,126.23,1060.95,27.0,53.32,310.0,639.49,0.68
2024-10-11 06:43:00,10/06/2024,True,942.05,126.73,1068.78,27.0,53.32,310.0,639.49,0.68
2024-10-11 06:59:00,10/06/2024,True,943.34,126.72,1070.06,27.0,53.32,310.0,639.49,0.68
2024-10-11 07:17:00,10/06/2024,True,949.84,127.32,1077.16,27.0,53.32,310.0,639.49,0.67
2024-10-11 07:31:00,10/06/2024,True,956.42,126.55,1082.97,27.0,53.32,310.0,639.49,0.67
2024-10-11 08:18:00,10/06/2024,True,968.12,128.11,1096.23,27.0,53.32,310.0,639.49,0.66
2024-10-11 08:39:00,10/06/2024,True,972.92,128.75,1101.67,27.0,53.38,311.0,640.16,0.66
2024-10-11 09:05:00,10/06/2024,True,979.66,129.65,1109.31,27.0,53.38,311.0,640.16,0.65
2024-10-11 09:18:00,10/06/2024,True,982.82,130.07,1112.89,27.0,53.38,311.0,640.16,0.65
2024-10-11 09:34:00,10/06/2024,True,987.16,130.65,1117.81,27.0,53.38,311.0,640.16,0.65
2024-10-11 09:55:00,10/06/2024,True,992.22,131.31,1123.53,27.0,53.38,311.0,640.16,0.65
2024-10-11 10:04:00,10/06/2024,True,994.93,131.65,1126.58,27.0,53.38,311.0,640.16,0.64
2024-10-11 10:19:00,10/06/2024,True,998.93,132.15,1131.08,27.0,53.38,311.0,640.16,0.64
2024-10-11 10:31:00,10/06/2024,True,1002.3,132.57,1134.87,27.0,53.38,311.0,640.16,0.64
2024-10-11 10:43:00,10/06/2024,True,1005.5,132.97,1138.47,27.0,53.38,311.0,640.16,0.64
2024-10-11 10:59:00,10/06/2024,True,1008.78,133.29,1142.07,27.0,53.38,311.0,640.16,0.63
2024-10-11 11:13:00,10/06/2024,True,1010.7,133.54,1144.24,27.0,53.38,311.0,640.16,0.63
2024-10-11 11:27:00,10/06/2024,True,1012.82,133.78,1146.6,27.0,53.38,311.0,640.16,0.63
2024-10-11 11:42:00,10/06/2024,True,1016.16,134.03,1150.19,27.0,53.38,311.0,640.16,0.63
2024-10-11 11:57:00,10/06/2024,True,1019.91,134.45,1154.36,27.0,53.38,311.0,640.16,0.63
2024-10-11 12:11:00,10/06/2024,True,1023.66,134.95,1158.61,27.0,53.38,311.0,640.16,0.63
2024-10-11 12:29:00,10/06/2024,True,1027.67,135.51,1163.18,27.0,53.38,311.0,640.16,0.62
2024-10-11 12:45:00,10/06/2024,True,1031.66,136.05,1167.71,27.0,53.38,311.0,640.16,0.62
2024-10-11 12:57:00,10/06/2024,True,1034.82,136.47,1171.29,27.0,53.38,311.0,640.16,0.62
2024-10-11 13:12:00,10/06/2024,True,1038.57,136.97,1175.54,27.0,53.38,311.0,640.16,0.62
2024-10-11 13:28:00,10/06/2024,True,1042.68,137.54,1180.22,27.0,53.38,311.0,640.16,0.61
2024-10-11 13:43:00,10/06/2024,True,1045.92,137.61,1183.53,27.0,53.38,311.0,640.16,0.61
2024-10-11 13:59:00,10/06/2024,True,1048.31,137.61,1185.92,27.0,53.38,311.0,640.16,0.61
2024-10-11 14:12:00,10/06/2024,True,1050.15,137.61,1187.76,27.0,53.38,311.0,640.16,0.61
2024-10-11 14:30:00,10/06/2024,True,1052.85,137.61,1190.46,27.0,53.38,311.0,640.16,0.61
2024-10-11 14:43:00,10/06/2024,True,1054.74,137.61,1192.35,27.0,54.03,328.0,646.76,0.61
2024-10-11 14:59:00,10/06/2024,True,1057.17,137.61,1194.78,27.0,54.03,328.0,646.76,0.61
2024-10-11 15:13:00,10/06/2024,True,1059.24,137.61,1196.85,27.0,54.03,328.0,646.76,0.61
2024-10-11 15:34:00,10/06/2024,True,1062.67,137.61,1200.28,27.0,55.78,330.0,667.56,0.63
2024-10-11 15:47:00,10/06/2024,True,1064.67,137.61,1202.28,27.0,55.78,330.0,667.56,0.63
2024-10-11 15:58:00,10/06/2024,True,1066.67,137.61,1204.28,27.0,55.78,330.0,667.56,0.63
2024-10-11 16:15:00,10/06/2024,True,1069.09,137.61,1206.7,27.0,55.78,330.0,667.56,0.62
2024-10-11 16:31:00,10/06/2024,True,1071.67,137.61,1209.28,27.0,55.78,330.0,667.56,0.62
2024-10-11 16:48:00,10/06/2024,True,1074.55,137.61,1212.16,27.0,55.78,330.0,667.56,0.62
2024-10-11 17:03:00,10/06/2024,True,1076.87,137.61,1214.48,27.0,55.78,330.0,667.56,0.62
2024-10-11 17:13:00,10/06/2024,True,1078.67,137.61,1216.28,27.0,55.78,330.0,667.56,0.62
2024-10-11 17:28:00,10/06/2024,True,1081.37,137.61,1218.98,27.0,55.78,330.0,667.56,0.62
2024-10-11 17:44:00,10/06/2024,True,1083.87,137.61,1221.48,27.0,55.78,330.0,667.56,0.62
2024-10-11 17:59:00,10/06/2024,True,1086.17,137.61,1223.78,27.0,55.78,330.0,667.56,0.61
2024-10-11 18:15:00,10/06/2024,True,1088.8,137.61,1226.41,27.0,55.78,330.0,667.56,0.61
2024-10-11 18:30:00,10/06/2024,True,1091.3,137.61,1228.91,27.0,55.78,330.0,667.56,0.61
2024-10-11 18:44:00,10/06/2024,True,1093.58,137.61,1231.19,27.0,55.78,330.0,667.56,0.61
2024-10-11 18:56:00,10/06/2024,True,1095.38,137.61,1232.99,27.0,55.78,330.0,667.56,0.61
2024-10-11 19:11:00,10/06/2024,True,1097.63,137.61,1235.24,27.0,55.78,330.0,667.56,0.61
2024-10-11 19:26:00,10/06/2024,True,1099.71,137.61,1237.32,27.0,55.78,330.0,667.56,0.61
2024-10-11 19:42:00,10/06/2024,True,1101.09,137.61,1238.7,27.0,55.78,330.0,667.56,0.61
2024-10-11 19:58:00,10/06/2024,True,1102.09,137.61,1239.7,27.0,55.78,330.0,667.56,0.61
2024-10-11 20:13:00,10/06/2024,True,1103.97,137.61,1241.58,27.0,55.78,331.0,667.56,0.6
2024-10-11 20:27:00,10/06/2024,True,1105.88,137.61,1243.49,27.0,55.78,331.0,667.56,0.6
2024-10-11 20:43:00,10/06/2024,True,1108.42,137.61,1246.03,27.0,55.78,331.0,667.56,0.6
2024-10-11 20:59:00,10/06/2024,True,1110.72,137.61,1248.33,27.0,55.78,331.0,667.56,0.6
2024-10-11 21:13:00,10/06/2024,True,1112.74,137.61,1250.35,27.0,55.78,331.0,667.56,0.6
2024-10-11 21:30:00,10/06/2024,True,1115.21,137.61,1252.82,27.0,55.78,331.0,667.56,0.6
2024-10-11 21:43:00,10/06/2024,True,1116.81,137.61,1254.42,27.0,57.61,335.0,682.71,0.61
2024-10-11 22:00:00,10/06/2024,True,1119.33,137.61,1256.94,27.0,58.53,340.0,691.36,0.62
2024-10-11 22:12:00,10/06/2024,True,1120.52,137.61,1258.13,27.0,58.53,340.0,691.36,0.62
2024-10-11 22:28:00,10/06/2024,True,1121.77,137.61,1259.38,27.0,58.53,340.0,691.36,0.62
2024-10-11 22:44:00,10/06/2024,True,1123.12,137.61,1260.73,27.0,58.53,340.0,691.36,0.62
2024-10-11 22:57:00,10/06/2024,True,1124.21,137.61,1261.82,27.0,58.53,340.0,691.36,0.61
2024-10-11 23:14:00,10/06/2024,True,1125.62,137.61,1263.23,27.0,58.53,340.0,691.36,0.61
2024-10-11 23:28:00,10/06/2024,True,1126.87,137.61,1264.48,27.0,58.53,340.0,691.36,0.61
2024-10-11 23:59:00,10/06/2024,True,1128.27,137.61,1265.88,27.0,58.53,340.0,691.36,0.61
2024-10-12 04:59:00,10/06/2024,True,1138.89,137.61,1276.5,27.0,58.53,340.0,691.36,0.61
2024-10-12 05:13:00,10/06/2024,True,1140.48,137.61,1278.09,27.0,58.53,340.0,691.36,0.61
2024-10-12 05:29:00,10/06/2024,True,1138.91,136.86,1275.77,27.0,58.53,340.0,691.36,0.61
2024-10-12 05:44:00,10/06/2024,True,1141.02,136.86,1277.88,27.0,58.53,340.0,691.36,0.61
2024-10-16 14:25:00,10/13/2024,True,617.78,84.02,701.8,29.0,35.17,66.0,352.95,0.57
2024-10-16 14:40:00,10/13/2024,True,621.28,84.77,706.05,29.0,35.17,66.0,352.95,0.57
2024-10-16 14:54:00,10/13/2024,True,624.78,85.52,710.3,29.0,35.17,66.0,352.95,0.56
2024-10-16 15:10:00,10/13/2024,True,628.15,86.14,714.29,29.0,36.15,67.0,362.85,0.58
2024-10-16 15:16:00,10/13/2024,True,617.36,83.93,701.29,29.0,36.15,67.0,362.85,0.59
2024-10-17 06:31:00,10/13/2024,True,720.05,91.95,812.0,29.0,46.38,143.0,516.48,0.72
2024-10-17 06:39:00,10/13/2024,True,722.74,92.46,815.2,29.0,46.38,143.0,516.48,0.71
2024-10-17 06:48:00,10/13/2024,True,725.14,92.94,818.08,29.0,46.38,143.0,516.48,0.71
2024-10-17 06:50:00,10/13/2024,True,725.14,92.94,818.08,29.0,46.38,143.0,516.48,0.71
2024-10-17 07:05:00,10/13/2024,True,730.24,93.96,824.2,29.0,46.38,143.0,516.48,0.71
2024-10-17 07:20:00,10/13/2024,True,732.64,94.44,827.08,29.0,46.38,143.0,516.48,0.7
2024-10-17 07:35:00,10/13/2024,True,737.44,95.4,832.84,29.0,46.38,143.0,516.48,0.7
2024-10-17 07:51:00,10/13/2024,True,740.44,96.0,836.44,29.0,46.38,143.0,516.48,0.7
2024-10-17 08:05:00,10/13/2024,True,745.24,96.96,842.2,29.0,46.38,143.0,516.48,0.69
2024-10-17 08:20:00,10/13/2024,True,747.64,97.44,845.08,29.0,46.38,143.0,516.48,0.69
2024-10-17 09:59:00,10/13/2024,True,772.39,102.39,874.78,29.0,46.38,143.0,512.36,0.66
2024-10-17 10:07:00,10/13/2024,True,775.23,102.96,878.19,29.0,46.38,143.0,512.36,0.66
2024-10-17 10:53:00,10/01/2024,True,2825.91,412.14,3238.05,29.0,159.31,572.0,1823.67,0.65
2024-10-17 15:05:00,10/01/2024,True,2877.02,424.02,3301.04,29.0,161.53,583.0,1846.38,0.64
2024-10-17 15:13:00,10/01/2024,True,2878.79,424.66,3303.45,29.0,161.53,583.0,1846.38,0.64
2024-10-17 15:20:00,10/01/2024,True,2878.79,424.66,3303.45,29.0,161.53,583.0,1846.38,0.64
2024-10-17 15:20:00,10/01/2024,True,2878.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
2024-10-11 05:14:00,10/06/2024,True,918.6,122.89,1041.49,27.0,53.32,310.0,639.49,0.7
